selected_strategy,strategy,trades,ending_bankroll,total_return,max_drawdown,win_rate,profit_factor,worst_144_return,median_144_return,positive_144_rate,active_144_rate,worst_864_return,median_864_return,positive_864_rate,active_864_rate,split,fold_id,run_label,family
classic_early_drop_down,classic_early_drop_down,532,113.40223517361784,0.1340223517361785,0.5067344410801659,0.7443609022556391,1.0159618600077387,-0.2381412579678217,-0.002667446251490846,0.48475341950056466,1.0,-0.44548161140337506,0.07195638234166513,0.6112567250655263,1.0,train,26,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,116.34016490095979,0.16340164900959797,0.04065573770491809,0.85,2.2244811232539656,0.007412334075475924,0.06272264640513314,1.0,1.0,,,,,validation,26,26709294970_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,82.53334033530801,-0.17466659664691986,0.22093905547095952,0.6,0.4238504674667836,-0.19254579368720526,-0.058376116076877094,0.0,1.0,,,,,test,26,26755468029_attempt1,classic_quant
classic_milddrop_down,classic_milddrop_down,392,16.503600374858944,-0.8349639962514106,0.8830960394338467,0.625,0.7872571849739077,-0.25069453775060035,-0.01598627089059823,0.41869475723453203,1.0,-0.4498669871997145,-0.1990975397551823,0.14232656851041253,1.0,train,27,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1,classic_quant
classic_milddrop_down,classic_milddrop_down,17,130.5265861355566,0.3052658613555661,0.050819672131147624,0.8235294117647058,2.719309271265871,0.06386448928472266,0.1792882162972147,1.0,1.0,,,,,validation,27,26755468029_attempt1,classic_quant
classic_milddrop_down,classic_milddrop_down,16,116.68042672396652,0.16680426723966524,0.14474599108580383,0.6875,1.5469576777237122,-0.054881259688994266,0.10479462621228453,0.678082191780822,1.0,,,,,test,27,26832707302_attempt1,classic_quant
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,432,2.751560943773157,-0.9724843905622684,0.9724843905622684,0.27314814814814814,0.6156659522964049,-0.3086608254329507,-0.05189076732613518,0.27842770238652315,1.0,-0.573983048100559,-0.2944454687041438,0.10398569238630558,1.0,train,28,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,6,116.29842428603376,0.16298424286033764,0.03602941176470585,0.6666666666666666,3.05163466460021,-0.035921052631578965,0.08101430769230777,0.9246575342465754,1.0,,,,,validation,28,26832707302_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,4,112.8859233372209,0.12885923337220895,0.03589743589743591,0.75,4.245543320902661,-0.03589743589743588,0.0,0.29931972789115646,0.7959183673469388,,,,,test,28,26944523023_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,438,3.2000220208781007,-0.967999779791219,0.9724843905622684,0.2785388127853881,0.6177685086253073,-0.3086608254329507,-0.05058078656645626,0.2891252687563653,1.0,-0.573983048100559,-0.3028765836842112,0.10028335591967476,1.0,train,29,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,4,112.8859233372209,0.12885923337220895,0.03589743589743591,0.75,4.245543320902661,-0.03589743589743588,0.0,0.29931972789115646,0.7959183673469388,,,,,validation,29,26944523023_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,6,96.16833776924241,-0.03831662230757582,0.13599705268431178,0.3333333333333333,0.7468716221071868,-0.03831662230757604,0.05384615384615388,0.6527777777777778,0.75,,,,,test,29,27008365180_attempt1,game_theory
game_pm_squeeze_fade_down,game_pm_squeeze_fade_down,430,23.2594797712533,-0.767405202287467,0.8483116613948196,0.3186046511627907,0.8601663043836707,-0.30932581177955654,-0.02274410819541528,0.39640626711953547,0.9856469814835105,-0.5894422522740852,-0.14586744485680292,0.24253598191982872,1.0,train,30,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1,game_theory
game_pm_squeeze_fade_down,game_pm_squeeze_fade_down,4,110.72321162985713,0.10723211629857143,0.036093749999999945,0.75,3.586360108058861,0.04200000000000004,0.06260279875102781,1.0,1.0,,,,,validation,30,27008365180_attempt1,game_theory
game_pm_squeeze_fade_down,game_pm_squeeze_fade_down,14,78.71470682105125,-0.2128529317894875,0.22356441337810068,0.21428571428571427,0.40274111311937494,-0.19739620097146637,-0.14369256441882183,0.0,1.0,,,,,test,30,27059341408_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,448,3.473960419542637,-0.9652603958045737,0.9724843905622684,0.28348214285714285,0.6198617019169307,-0.3086608254329507,-0.04515913233564017,0.31495644784363713,0.9915020182706608,-0.573983048100559,-0.27539258104345155,0.12824936737980216,1.0,train,31,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,10,121.45903253823603,0.21459032538236023,0.03616666666666671,0.6,2.325166355061327,0.03469826776144358,0.2174860186818377,1.0,1.0,,,,,validation,31,27059341408_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,4,103.58254869887386,0.035825486988738664,0.035972222222222225,0.5,1.480252021234898,0.009819097222222295,0.025753513513513626,1.0,1.0,,,,,test,31,27089462916_attempt1,game_theory
v1_active_fill_mix,v1_active_fill_mix,357,65.8274471016328,-0.34172552898367203,0.8037102685480904,0.680672268907563,0.9598873112443895,-0.3293474528461784,0.0,0.460840890354493,0.9512572135201979,-0.5241456673615685,-0.05537137986349622,0.41952359750667856,1.0,train,32,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1,previous_v1
v1_active_fill_mix,v1_active_fill_mix,3,114.20867382857142,0.14208673828571428,0.0,1.0,,0.0,0.03314285714285714,0.8299319727891157,0.8299319727891157,,,,,validation,32,27089462916_attempt1,previous_v1
v1_active_fill_mix,v1_active_fill_mix,11,105.76759455760153,0.057675945576015186,0.12228289412869406,0.7272727272727273,1.2433027982489377,-0.05649887936717202,0.09290367631462781,0.7006802721088435,1.0,,,,,test,32,27130700451_attempt1,previous_v1
game_pm_squeeze_fade_down,game_pm_squeeze_fade_down,456,24.958224658832535,-0.7504177534116747,0.8483116613948196,0.32456140350877194,0.8664515979838427,-0.30932581177955654,-0.019669849382320748,0.4034420652391435,0.976986191715029,-0.5894422522740852,-0.11986018732063741,0.3053698511968945,1.0,train,33,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1,game_theory
game_pm_squeeze_fade_down,game_pm_squeeze_fade_down,9,119.18648403538525,0.19186484035385254,0.07082838709677412,0.5555555555555556,2.2765269500620557,-0.0416383200938415,-0.03017712903225822,0.3945578231292517,1.0,,,,,validation,33,27130700451_attempt1,game_theory
game_pm_squeeze_fade_down,game_pm_squeeze_fade_down,9,87.162384779702,-0.12837615220298004,0.19742890236184846,0.2222222222222222,0.46820551659886617,-0.1974289023618483,-0.10429862319721273,0.0,1.0,,,,,test,33,27199408085_attempt1,game_theory
timeseries_reversion_down,timeseries_reversion_down,561,0.011370886314276855,-0.9998862911368572,0.999966360857227,0.11051693404634581,0.7009061559023444,-0.3530029100488131,-0.15377717894736853,0.19457409568261377,0.9987359004278491,-0.8504606953270856,-0.5593107268017425,0.019343370974487663,1.0,train,34,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1,time_series
timeseries_reversion_down,timeseries_reversion_down,20,201.84696005202795,1.0184696005202794,0.14071418514492756,0.3,2.21516034102292,-0.037089403897159756,0.4589450497969936,0.8571428571428571,1.0,,,,,validation,34,27199408085_attempt1,time_series
timeseries_reversion_down,timeseries_reversion_down,20,85.78471168010377,-0.14215288319896235,0.2412702637796123,0.1,0.7718574739020367,-0.08487356825162884,-0.0696618803796446,0.16326530612244897,1.0,,,,,test,34,27269618919_attempt1,time_series
micro_book_consensus_up,micro_book_consensus_up,203,48.83666367807569,-0.5116333632192431,0.6548388611319877,0.5960591133004927,0.807038676997256,-0.18769384820891877,0.0,0.36504634007944015,0.8506714582939285,-0.291188708687123,-0.07966451364945837,0.2717678100263852,1.0,train,35,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1,microstructure
micro_book_consensus_up,micro_book_consensus_up,3,105.43291991300309,0.05432919913003098,0.0,1.0,,0.01424657534246565,0.01424657534246565,1.0,1.0,,,,,validation,35,27269618919_attempt1,microstructure
micro_book_consensus_up,micro_book_consensus_up,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,test,35,27340390720_attempt1,microstructure
portfolio_micro_ts_mix,portfolio_micro_ts_mix,606,43.93806355756568,-0.5606193644243432,0.87035107377729,0.3481848184818482,0.8640571572583915,-0.2744551539713358,-0.013030953157373903,0.4565537555228277,0.9945692194403535,-0.4837358191703739,-0.0879907248348627,0.4370070977917981,1.0,train,36,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1,portfolio
portfolio_micro_ts_mix,portfolio_micro_ts_mix,16,112.87875472695472,0.12878754726954722,0.12463993712773941,0.4375,1.4958162145290246,-0.12463993712773935,0.08099000465037798,0.821917808219178,1.0,,,,,validation,36,27340390720_attempt1,portfolio
portfolio_micro_ts_mix,portfolio_micro_ts_mix,19,110.334180524976,0.10334180524976011,0.1110550399367612,0.47368421052631576,1.2928544709083416,-0.014264592464054426,0.15776708711235332,0.9794520547945206,1.0,,,,,test,36,27410119221_attempt1,portfolio
portfolio_micro_ts_mix,portfolio_micro_ts_mix,622,48.84718091302242,-0.5115281908697757,0.87035107377729,0.3504823151125402,0.8794922020478008,-0.2744551539713358,-0.012595098192743404,0.45826235093696766,0.9947099435129562,-0.4837358191703739,-0.07352984815595243,0.452027221316975,1.0,train,37,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1,portfolio
portfolio_micro_ts_mix,portfolio_micro_ts_mix,19,110.334180524976,0.10334180524976011,0.1110550399367612,0.47368421052631576,1.2928544709083416,-0.014264592464054426,0.15776708711235332,0.9794520547945206,1.0,,,,,validation,37,27410119221_attempt1,portfolio
portfolio_micro_ts_mix,portfolio_micro_ts_mix,18,99.47958250388292,-0.00520417496117076,0.14749708152994154,0.3333333333333333,0.9873902172367786,-0.12030655692583081,0.06233862535514101,0.673469387755102,1.0,,,,,test,37,27464308599_attempt1,portfolio
v1_adaptive_mix,v1_adaptive_mix,344,30.803987613340148,-0.6919601238665984,0.8737221589189702,0.6656976744186046,0.9230371188054038,-0.34561719236008437,0.0,0.46198217094913474,0.9554273728369166,-0.5874990102636108,-0.056394565989101975,0.4218429397500466,1.0,train,38,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1,previous_v1
v1_adaptive_mix,v1_adaptive_mix,8,129.15096655516882,0.2915096655516882,0.0,1.0,,0.0,0.031631692069865824,0.5170068027210885,0.5170068027210885,,,,,validation,38,27464308599_attempt1,previous_v1
v1_adaptive_mix,v1_adaptive_mix,9,91.00089007468642,-0.08999109925313575,0.16398373082447218,0.6666666666666666,0.6484078341767963,-0.0865635838267057,0.0,0.04081632653061224,0.5102040816326531,,,,,test,38,27496226714_attempt1,previous_v1
classic_early_drop_down,classic_early_drop_down,786,41.00802225418439,-0.5899197774581562,0.8409528310321719,0.7201017811704835,0.9447895314505426,-0.2381412579678217,-0.008042512230405197,0.4509887487214456,1.0,-0.4895974605756811,-0.0632684959042209,0.40237922266618237,1.0,train,39,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,116.39470677373704,0.16394706773737044,0.0795352033050664,0.8,1.8890678989002998,-0.026607551451098166,-0.012006664722864713,0.43537414965986393,1.0,,,,,validation,39,27496226714_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,90.69659440474221,-0.09303405595257785,0.11770266655778074,0.7,0.6046401723126821,-0.10412222488697265,-0.013920311573421551,0.06802721088435375,1.0,,,,,test,39,27540844174_attempt1,classic_quant
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,556,5.302905304323199,-0.946970946956768,0.9724843905622684,0.30935251798561153,0.6423873555916767,-0.3086608254329507,-0.031709647244696604,0.37905506571285974,0.9933455331891532,-0.573983048100559,-0.1883602736401277,0.3012741107768537,1.0,train,40,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,13,116.16780923974534,0.16167809239745345,0.10427310707720594,0.46153846153846156,1.5502219302667357,0.0029784616531711716,0.05059635527287343,1.0,1.0,,,,,validation,40,27540844174_attempt1,game_theory
game_pm_overshoot_fade_up,game_pm_overshoot_fade_up,18,129.64560207991812,0.2964560207991811,0.1359810553390993,0.4444444444444444,1.6765271886670907,-0.07675614385090257,0.3490230676910513,0.7619047619047619,1.0,,,,,test,40,27612222130_attempt1,game_theory
classic_breakout_up,classic_breakout_up,249,70.3305748512168,-0.296694251487832,0.5633997851146988,0.7590361445783133,0.8992931071667841,-0.1444582576495953,0.0,0.4791260558804418,0.8905133203378818,-0.30940859010311295,-0.015947776718937434,0.44038992408557626,1.0,train,41,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1,classic_quant
classic_breakout_up,classic_breakout_up,5,119.29679345424398,0.19296793454243977,0.0,1.0,,0.0,0.17082664526484748,0.7619047619047619,0.7619047619047619,,,,,validation,41,27612222130_attempt1,classic_quant
classic_breakout_up,classic_breakout_up,9,110.61441584778873,0.10614415847788727,0.0,1.0,,0.01904308035714264,0.04555598653395787,1.0,1.0,,,,,test,41,27683808024_attempt1,classic_quant
classic_breakout_up,classic_breakout_up,254,83.90212061543856,-0.16097879384561442,0.5633997851146988,0.7637795275590551,0.9453589880527381,-0.1444582576495953,0.0,0.4883351848912871,0.8902555149976195,-0.30940859010311295,-0.01354520246488966,0.44849351960949335,1.0,train,42,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1,classic_quant
classic_breakout_up,classic_breakout_up,9,110.61441584778873,0.10614415847788727,0.0,1.0,,0.01904308035714264,0.04555598653395787,1.0,1.0,,,,,validation,42,27683808024_attempt1,classic_quant
classic_breakout_up,classic_breakout_up,6,99.41130191636498,-0.005886980836350197,0.05060975609756098,0.8333333333333334,0.88432877123596,-0.03537957484175436,0.024816901408450498,0.7414965986394558,1.0,,,,,test,42,27754758156_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,863,45.292786373421656,-0.5470721362657834,0.8409528310321719,0.7253765932792584,0.9501145539632122,-0.2381412579678217,-0.005823251038131638,0.46349033910142,1.0,-0.4895974605756811,-0.042121441324904696,0.41045450809566864,1.0,train,43,24949259015_attempt1+24952032748_attempt1+24986940107_attempt1+25044896828_attempt1+25100490855_attempt1+25157440693_attempt1+25208977834_attempt1+25247789591_attempt1+25274678535_attempt1+25311264469_attempt1+25367630341_attempt1+25427145257_attempt1+25487949887_attempt1+25545252940_attempt1+25596809734_attempt1+25624592440_attempt1+25665168591_attempt1+25791429807_attempt1+25852951350_attempt1+25911485679_attempt1+25957739510_attempt1+25986690554_attempt1+26029755017_attempt1+26091905404_attempt1+26156603287_attempt1+26221008452_attempt1+26357456273_attempt1+26709070227_attempt1+26709294970_attempt1+26755468029_attempt1+26832707302_attempt1+26944523023_attempt1+27008365180_attempt1+27059341408_attempt1+27089462916_attempt1+27130700451_attempt1+27199408085_attempt1+27269618919_attempt1+27340390720_attempt1+27410119221_attempt1+27464308599_attempt1+27496226714_attempt1+27540844174_attempt1+27612222130_attempt1+27683808024_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,123.08923738480338,0.23089237384803374,0.0625248993517878,0.9,3.337204117915406,-0.03609805022886192,0.028056092326862903,0.8979591836734694,1.0,,,,,validation,43,27754758156_attempt1,classic_quant
classic_early_drop_down,classic_early_drop_down,20,108.49780232837284,0.0849780232837285,0.04597936343605161,0.85,1.6638816187101457,-0.03591938030980124,0.006320660722016536,0.6938775510204082,1.0,,,,,test,43,27821835753_attempt1,classic_quant
