strategy,trades,ending_bankroll,total_return,max_drawdown,win_rate,profit_factor,worst_144_return,median_144_return,positive_144_rate,active_144_rate,worst_864_return,median_864_return,positive_864_rate,active_864_rate,split,family
timeseries_reversion_down,664,0.0022482681194611323,-0.9999775173188054,0.9999858964650985,0.10843373493975904,0.7009966836852584,-0.3530029100488131,-0.14940898268800007,0.20174715674962915,0.9989286302950388,-0.8677857180087123,-0.5437686501441619,0.0746451725950587,1.0,train,time_series
ml_logit_edge_06,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,ml_value
ml_logit_edge_10,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,ml_value
portfolio_micro_ts_mix,683,36.67340774524019,-0.6332659225475981,0.8855003198007946,0.34699853587115664,0.8528683570772685,-0.2744551539713358,-0.014892846383294245,0.44544255810120326,0.9951376298005604,-0.5123958621004658,-0.06935163345334194,0.44681969511126685,1.0,train,portfolio
portfolio_conservative_v2,140,81.97707137786021,-0.1802292862213979,0.38287576337496115,0.6714285714285714,0.9090446898205811,-0.1615751509488511,0.0,0.33039393439920883,0.6450469754409098,-0.24491352426219615,-0.006817945899764033,0.46810933940774485,1.0,train,portfolio
v1_active_fill_mix,247,101.41781648089747,0.014178164808974714,0.4005849581200151,0.7246963562753036,1.003488689355795,-0.31002023926287336,0.002965489273764055,0.5116744496330887,0.9614743162108073,-0.37994616971680173,0.028961006953667656,0.5615996967399545,1.0,validation,previous_v1
v1_conservative_mix,212,146.5198473522598,0.465198473522598,0.3322742143392445,0.7358490566037735,1.1068863431428557,-0.2866785843038375,0.007799948899948617,0.5153435623749166,0.9534689793195463,-0.22449585302031594,0.10004812605397095,0.7261182714177407,1.0,validation,previous_v1
v1_balanced_mix,217,174.52425577436867,0.7452425577436868,0.3274358227486945,0.7465437788018433,1.1290278084218819,-0.2636228501117748,0.006163580111004707,0.5083388925950634,0.9482988659106071,-0.26057438507191133,0.12365933958412834,0.7253601213040182,1.0,validation,previous_v1
v1_adaptive_mix,212,163.5603778259353,0.6356037782593529,0.3974841846673286,0.7358490566037735,1.1118910729724854,-0.33778143754068823,0.0075701880786271936,0.5163442294863242,0.9534689793195463,-0.2610599473727643,0.1317564017213917,0.716262319939348,1.0,validation,previous_v1
v1_logit_overlay_mix,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation,previous_v1
classic_milddrop_down,335,96.35771392792438,-0.03642286072075618,0.46979499943577985,0.6805970149253732,0.9923512975921509,-0.30557026738040605,0.0022154134019247707,0.5128418945963976,1.0,-0.332763936282504,0.00540992838063592,0.5145943896891585,1.0,validation,classic_quant
classic_breakout_up,124,138.6804538895697,0.3868045388956969,0.281536673715263,0.8548387096774194,1.3225999759459606,-0.16007748032767022,0.008235294117647118,0.6350900600400267,0.9297865243495663,-0.28153667371526303,0.01947178652809467,0.5604624715693708,1.0,validation,classic_quant
classic_early_drop_down,409,77.00183556774684,-0.22998164432253165,0.3157489044007964,0.7506112469437652,0.9370467096957092,-0.16852457171629898,-0.0024714492880502092,0.4774849899933289,1.0,-0.29874428814743115,0.0027454256904358987,0.5032221379833207,1.0,validation,classic_quant
classic_sharpdrop_reversal_up,351,3.69670670820161,-0.9630329329179839,0.97384563307698,0.21082621082621084,0.5892458789491924,-0.35139225023813525,-0.1004506939330132,0.29586390927284856,1.0,-0.7767761640015534,-0.3665198073445429,0.1561789234268385,1.0,validation,classic_quant
classic_extremeup_fade_down,323,2.595274009737895,-0.9740472599026211,0.9824288425672855,0.11764705882352941,0.5999002853777696,-0.40420510456524994,-0.08203147511403452,0.3532354903268846,0.9888258839226151,-0.7706338001524675,-0.4418772190963507,0.17077331311599697,1.0,validation,classic_quant
micro_book_consensus_down,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation,microstructure
micro_book_consensus_up,108,67.44656119226985,-0.3255343880773015,0.49862652508121963,0.6296296296296297,0.7928341769319456,-0.1250316522417515,-0.004687180769343269,0.31304202801867914,0.8440627084723149,-0.22121694048095364,-0.08600761022975445,0.1677407126611069,1.0,validation,microstructure
game_pm_overshoot_fade_up,316,39.36851814552618,-0.6063148185447382,0.8490215322617729,0.3227848101265823,0.910655058010065,-0.3074027571562966,-0.03862153918000755,0.36891260840560375,1.0,-0.5500210897293007,-0.28504982606207385,0.3117892342683851,1.0,validation,game_theory
game_pm_squeeze_fade_down,316,37.507784582307266,-0.6249221541769273,0.6731294082139542,0.31962025316455694,0.8733202393984941,-0.3086088674859989,-0.02062615022373515,0.4384589726484323,1.0,-0.5991797493457816,-0.05898290099955894,0.461144806671721,1.0,validation,game_theory
timeseries_momentum_up,12,108.25147317689184,0.08251473176891833,0.0406349206349206,0.8333333333333334,1.929935798883813,-0.04063492063492058,0.0,0.19646430953969313,0.24449633088725817,-0.04063492063492058,0.011132559864021285,0.5018953752843063,0.7211902956785443,validation,time_series
timeseries_momentum_down,23,105.70819746592724,0.05708197465927234,0.07964182194616977,0.7391304347826086,1.22370867477725,-0.07964182194616976,0.0,0.20346897931954636,0.30403602401601065,-0.04088745289262752,0.0006471845670044107,0.5362016679302501,0.7482941622441244,validation,time_series
timeseries_reversion_down,323,4.90675257148064,-0.9509324742851936,0.9655188353811791,0.11764705882352941,0.63582125110218,-0.36337331528005445,-0.06940636879604822,0.3592394929953302,0.9888258839226151,-0.7203040860203606,-0.3856946766321909,0.17589082638362397,1.0,validation,time_series
ml_logit_edge_06,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation,ml_value
ml_logit_edge_10,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation,ml_value
portfolio_micro_ts_mix,364,104.74329891047975,0.04743298910479754,0.73317226452656,0.35714285714285715,1.0051087790833375,-0.269566697004365,-0.0032711694707392436,0.47798532354903267,1.0,-0.5351611676125225,-0.07018388149424715,0.39594389689158455,1.0,validation,portfolio
portfolio_conservative_v2,74,81.21406863131094,-0.18785931368689068,0.22361959340406018,0.6891891891891891,0.8016412804086058,-0.148249624200544,0.0,0.40843895930620416,0.7116410940627085,-0.19394475738593764,-0.0034175606495364663,0.45621683093252463,1.0,validation,portfolio
v1_active_fill_mix,276,73.05452368599617,-0.26945476314003824,0.5673633943714609,0.7137681159420289,0.955391752785731,-0.45277010717221844,0.0,0.48198799199466313,0.9689793195463643,-0.42094698873968406,-0.027846221697917173,0.4857846853677028,1.0,test,previous_v1
v1_conservative_mix,220,79.48462588672784,-0.20515374113272156,0.4893621208970684,0.7090909090909091,0.9592315202635163,-0.3501235310511933,0.0,0.4841561040693796,0.9574716477651768,-0.38065636112742196,-0.054722437983706684,0.44257012888551933,1.0,test,previous_v1
v1_balanced_mix,226,60.42553984807619,-0.39574460151923807,0.6656139295781202,0.7079646017699115,0.9390253769952545,-0.433229725361411,-0.0014721914779842749,0.4538025350233489,0.9563042028018679,-0.5018337445043123,-0.09577802953256509,0.4416224412433662,1.0,test,previous_v1
v1_adaptive_mix,220,73.55091150852401,-0.2644908849147599,0.5731847871774308,0.7090909090909091,0.9607377144050473,-0.4358669121136748,0.0,0.4769846564376251,0.9574716477651768,-0.44506900302460295,-0.08575438968960858,0.4114859742228961,1.0,test,previous_v1
v1_logit_overlay_mix,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test,previous_v1
classic_milddrop_down,352,70.36301858542514,-0.2963698141457486,0.5279801339719602,0.6931818181818182,0.938478272918968,-0.33280595238339006,-0.0029164455326740057,0.47515010006671116,1.0,-0.44890042304878786,-0.03968640889415653,0.46000758150113724,1.0,test,classic_quant
classic_breakout_up,77,96.48201357132825,-0.03517986428671749,0.24618362303488445,0.8051948051948052,0.9526936788359429,-0.15696803687357197,0.00432357074182943,0.5036691127418279,0.7663442294863242,-0.22416492441165392,0.010736857799054755,0.5263457164518575,1.0,test,classic_quant
classic_early_drop_down,389,67.46587745286023,-0.32534122547139777,0.4065889547371578,0.7506426735218509,0.8923679377240292,-0.21088188371589567,0.009914965905130968,0.5456971314209473,1.0,-0.28335525625687497,-0.055631209235111556,0.39613343442001514,1.0,test,classic_quant
classic_sharpdrop_reversal_up,330,11.516737239569707,-0.8848326276043029,0.9571149413965271,0.19696969696969696,0.8179017141808663,-0.35056591648928404,-0.07695428409168126,0.4059372915276851,1.0,-0.6928116533243421,-0.35419578375451655,0.22403335860500379,1.0,test,classic_quant
classic_extremeup_fade_down,301,1.0052039985268604,-0.9899479600147314,0.9909168313386126,0.09302325581395349,0.5439618285615833,-0.37931086122651547,-0.13719245736639152,0.25867244829886593,0.9911607738492328,-0.7906033234220934,-0.3679831966519381,0.1315390447308567,1.0,test,classic_quant
micro_book_consensus_down,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test,microstructure
micro_book_consensus_up,84,59.50429863603192,-0.40495701363968084,0.46115983085383927,0.5952380952380952,0.6427268776840761,-0.11729128423370494,0.0,0.26417611741160774,0.7481654436290861,-0.21448251740261626,-0.06714958882475297,0.043214556482183475,1.0,test,microstructure
game_pm_overshoot_fade_up,346,26.11120637921035,-0.7388879362078965,0.768901291441021,0.3092485549132948,0.8256699917336257,-0.28087028658783,-0.04878385834362586,0.3722481654436291,1.0,-0.4445778763942496,-0.14850252132110142,0.21341925701288855,1.0,test,game_theory
game_pm_squeeze_fade_down,353,51.33659701517699,-0.4866340298482301,0.7653291609340253,0.3031161473087819,0.9134471282105744,-0.2830863837879617,-0.021572986022892593,0.43679119412941964,1.0,-0.5813216008262799,-0.06989987424982291,0.3815390447308567,1.0,test,game_theory
timeseries_momentum_up,7,92.98884439525318,-0.07011155604746822,0.11685863093308367,0.5714285714285714,0.4301924620114816,-0.0794970402122882,0.0,0.09606404269513008,0.1514342895263509,-0.11685863093308357,0.012799999999999923,0.5418877937831691,0.7721758908263836,test,time_series
timeseries_momentum_down,23,112.77686793245981,0.127768679324598,0.10426023724090006,0.782608695652174,1.580948476783757,-0.07952568493150691,0.0,0.3207138092061374,0.4172781854569713,-0.084665929930545,0.023771714652983666,0.6518195602729341,0.8993555724033359,test,time_series
timeseries_reversion_down,301,2.143405651758437,-0.9785659434824157,0.9803956800144045,0.09302325581395349,0.5811876712926806,-0.3403490506216609,-0.1193609235779185,0.2620080053368913,0.9911607738492328,-0.7418519840906014,-0.3172046868379301,0.14215314632297193,1.0,test,time_series
ml_logit_edge_06,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test,ml_value
ml_logit_edge_10,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test,ml_value
portfolio_micro_ts_mix,386,22.547570936890075,-0.7745242906310993,0.7993357224124082,0.3005181347150259,0.7872207274060246,-0.26933890870240174,-0.041690313494416986,0.3747498332221481,1.0,-0.4745376068772985,-0.13402168473744736,0.23843821076573163,1.0,test,portfolio
portfolio_conservative_v2,92,54.74851565053307,-0.4525148434946693,0.4598705537170749,0.6195652173913043,0.6263609624685147,-0.15500367558191241,0.0,0.3002001334222815,0.7129753168779186,-0.3143205834330356,-0.06627374697520771,0.3049658832448825,1.0,test,portfolio
v1_active_fill_mix,978,55.27633838872579,-0.4472366161127421,0.8045240801041342,0.7044989775051125,0.9753146156849928,-0.45277010717221844,0.0,0.48893986563984926,0.9585449778797313,-0.5241456673615685,0.003156375367010744,0.5035032922505487,1.0,full,previous_v1
v1_conservative_mix,798,77.52589579376486,-0.22474104206235135,0.7419786112452269,0.7017543859649122,0.985719795545736,-0.3501235310511933,0.0,0.4959855808618712,0.9529739472390627,-0.500104660059528,0.020131447686135395,0.530432213405369,1.0,full,previous_v1
v1_balanced_mix,820,45.116720940222024,-0.5488327905977798,0.8773753603634163,0.7060975609756097,0.9685645008937613,-0.4332297253614109,0.0,0.4870555464525643,0.9505980665246601,-0.5949716739913757,0.008848307864858684,0.5101300016883337,1.0,full,previous_v1
v1_adaptive_mix,798,52.789501636338144,-0.47210498363661857,0.8685412233205863,0.7017543859649122,0.9716902418400639,-0.4358669121136748,0.0,0.4895952810093397,0.9529739472390627,-0.5874990102636108,0.004935750173806985,0.5034610839101806,1.0,full,previous_v1
v1_logit_overlay_mix,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full,previous_v1
classic_milddrop_down,1267,12.264486323216833,-0.8773551367678316,0.922935129487029,0.6621941594317285,0.8617593485393418,-0.33280595238339006,-0.004122152117803424,0.47849418318859577,1.0,-0.4803898035962698,-0.0607690136384611,0.3836316056052676,1.0,full,classic_quant
classic_breakout_up,451,83.98230165237908,-0.16017698347620923,0.5872033793840284,0.7893569844789357,0.9631977307223725,-0.16101583631134275,0.004999999999999893,0.5198672783876782,0.8727674913976733,-0.30966715675894163,-0.0002668810947454858,0.4993668748944792,1.0,full,classic_quant
classic_early_drop_down,1606,67.42814650949664,-0.32571853490503355,0.7973498252598408,0.7453300124533001,0.9840255058532715,-0.2381412579678217,0.002537362102854379,0.5156070784859905,1.0,-0.39722710321120447,-0.008096307279865655,0.4826523721087287,1.0,full,classic_quant
classic_sharpdrop_reversal_up,1373,0.019891690125137956,-0.9998010830987486,0.9999324461325781,0.21704297159504735,0.8662017902258494,-0.351677084393642,-0.07333840770387157,0.36621333770276915,1.0,-0.7767761640015531,-0.3186247300539907,0.24527266587877763,1.0,full,classic_quant
classic_extremeup_fade_down,1288,1.6870574584113805e-07,-0.9999999983129425,0.9999999989874048,0.10947204968944099,0.7295668443635362,-0.40420510456524994,-0.1393775798731861,0.25679993445846305,0.9945518597411109,-0.9018213798820287,-0.49649606255436485,0.10581630930271822,1.0,full,classic_quant
micro_book_consensus_down,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full,microstructure
micro_book_consensus_up,413,23.708359829528447,-0.7629164017047155,0.8087163081159658,0.6174334140435835,0.8127913207524968,-0.18769384820891877,0.0,0.3442159593642471,0.8124692774045551,-0.291188708687123,-0.06032337675894828,0.2813185885530981,1.0,full,microstructure
game_pm_overshoot_fade_up,1224,0.49760654881499794,-0.99502393451185,0.9955959051017576,0.31290849673202614,0.6785312234383429,-0.3086608254329507,-0.0368638388137692,0.37321808946419793,0.996722923152548,-0.573983048100559,-0.175141102294599,0.2897180482863414,1.0,full,game_theory
game_pm_squeeze_fade_down,1213,3.9092749646709124,-0.9609072503532908,0.9773425521810151,0.3173948887056884,0.8857850430989975,-0.30932581177955654,-0.02109374656631724,0.41844174995903655,0.9884483041127314,-0.5991797493457814,-0.058982900999559384,0.41684956947492824,1.0,full,game_theory
timeseries_momentum_up,55,83.07282013893007,-0.1692717986106993,0.21175483602808068,0.6363636363636364,0.7764637142535286,-0.11715282141862593,0.0,0.15013108307389808,0.22873996395215468,-0.20491789814741623,0.0,0.4576228262704711,0.7150937025156171,full,time_series
timeseries_momentum_down,90,108.2146142033078,0.08214614203307802,0.28259241736517304,0.7111111111111111,1.084202632820743,-0.07965005128205127,0.0,0.22128461412420122,0.3521219072587252,-0.1170560279848415,0.0009768944099379784,0.5150683775113962,0.8433648488941414,full,time_series
timeseries_reversion_down,1288,3.3778191555191035e-06,-0.9999999662218084,0.9999999788107166,0.10869565217391304,0.7009966446827777,-0.36337331528005445,-0.1213649371766321,0.2590938882516795,0.9945518597411109,-0.8677857180087123,-0.44311476650169024,0.11261185210197536,1.0,full,time_series
ml_logit_edge_06,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full,ml_value
ml_logit_edge_10,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,full,ml_value
portfolio_micro_ts_mix,1432,9.351044265763177,-0.9064895573423682,0.9167794815889038,0.33798882681564246,0.9049821631555899,-0.2744551539713358,-0.02274826635190519,0.4278223824348681,0.9975831558250041,-0.5448423145983696,-0.07494188480177011,0.40503123417187237,1.0,full,portfolio
portfolio_conservative_v2,306,36.03317474870733,-0.6396682525129267,0.7021146425238655,0.6601307189542484,0.8206845072549347,-0.1615751509488511,0.0,0.3382762575782402,0.6705308864492873,-0.321817561722065,-0.024145981114708115,0.39599864933310824,1.0,full,portfolio
v1_active_fill_mix,47,76.53707503058172,-0.23462924969418286,0.35905918630954775,0.6595744680851063,0.7536049723045046,-0.18363167901449495,-0.06650888217420248,0.18307905686546463,1.0,-0.23462924969418286,-0.23462924969418286,0.0,1.0,latest72h,previous_v1
v1_conservative_mix,31,85.97124708013233,-0.1402875291986767,0.29196621752064333,0.6774193548387096,0.7998432988754279,-0.1784186663669648,-0.05927229394240319,0.3079056865464632,0.9889042995839112,-0.14028752919867715,-0.14028752919867715,0.0,1.0,latest72h,previous_v1
v1_balanced_mix,35,70.73307171910231,-0.29266928280897686,0.4129988926313415,0.6571428571428571,0.6996181238385142,-0.25115002380174234,-0.0858497807254377,0.14147018030513175,0.9791955617198336,-0.29266928280897697,-0.29266928280897697,0.0,1.0,latest72h,previous_v1
v1_adaptive_mix,31,81.11644742541536,-0.1888355257458464,0.3634808689699296,0.6774193548387096,0.7931864960080169,-0.22508051446955413,-0.06826205724763545,0.2871012482662968,0.9889042995839112,-0.18883552574584572,-0.18883552574584572,0.0,1.0,latest72h,previous_v1
v1_logit_overlay_mix,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,latest72h,previous_v1
classic_milddrop_down,52,94.06235818136766,-0.05937641818632344,0.28121376446003965,0.6923076923076923,0.9328873150476225,-0.14951104941129212,-0.04279049228985987,0.3065187239944521,1.0,-0.059376418186324,-0.059376418186324,0.0,1.0,latest72h,classic_quant
classic_breakout_up,2,96.14499424626007,-0.03855005753739926,0.05056818181818187,0.5,0.237661783530081,-0.05056818181818179,0.0,0.19972260748959778,0.34674063800277394,-0.03855005753739926,-0.03855005753739926,0.0,1.0,latest72h,classic_quant
classic_early_drop_down,54,97.35878232053,-0.026412176794699982,0.15673023815752254,0.7592592592592593,0.9486687015669125,-0.14973726940078003,0.010700025931697388,0.5381414701803051,1.0,-0.026412176794699427,-0.026412176794699427,0.0,1.0,latest72h,classic_quant
classic_sharpdrop_reversal_up,49,128.90977324724452,0.2890977324724451,0.310354248400372,0.22448979591836735,1.1408354415641715,-0.23417704552374896,0.07562766071292515,0.6490984743411928,1.0,0.28909773247244597,0.28909773247244597,1.0,1.0,latest72h,classic_quant
classic_extremeup_fade_down,40,32.085577334283265,-0.6791442266571673,0.7137606083959724,0.075,0.3829492672515467,-0.37931086122651547,-0.16659939567980808,0.1539528432732316,1.0,-0.6791442266571674,-0.6791442266571674,0.0,1.0,latest72h,classic_quant
micro_book_consensus_down,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,latest72h,microstructure
micro_book_consensus_up,22,86.8480653961375,-0.13151934603862503,0.1780608589966235,0.5909090909090909,0.6046507333035314,-0.09938706127946129,-0.02141818181818189,0.3800277392510402,0.941747572815534,-0.13151934603862536,-0.13151934603862536,0.0,1.0,latest72h,microstructure
game_pm_overshoot_fade_up,55,85.0696279495557,-0.14930372050444307,0.30888521591498924,0.32727272727272727,0.8861118865568804,-0.2557126431319713,-0.010379175701089594,0.43411927877947293,1.0,-0.14930372050444218,-0.14930372050444218,0.0,1.0,latest72h,game_theory
game_pm_squeeze_fade_down,53,106.1155907470962,0.061155907470962,0.31682623611975674,0.3018867924528302,1.0457700762621445,-0.25586819358666346,-0.0007651200040389439,0.49514563106796117,1.0,0.06115590747096156,0.06115590747096156,1.0,1.0,latest72h,game_theory
timeseries_momentum_up,1,95.94117647058823,-0.0405882352941177,0.04058823529411768,0.0,0.0,-0.04058823529411759,0.0,0.0,0.19972260748959778,-0.04058823529411759,-0.04058823529411759,0.0,1.0,latest72h,time_series
timeseries_momentum_down,3,98.54128359487166,-0.014587164051283463,0.04068965517241385,0.6666666666666666,0.6509981167608286,-0.04068965517241385,0.0,0.3606102635228849,0.5603328710124826,-0.014587164051283241,-0.014587164051283241,0.0,1.0,latest72h,time_series
timeseries_reversion_down,40,37.20316999560125,-0.6279683000439875,0.6638885669798129,0.075,0.3781849247360037,-0.34034905062166076,-0.14405288714444897,0.1539528432732316,1.0,-0.6279683000439874,-0.6279683000439874,0.0,1.0,latest72h,time_series
ml_logit_edge_06,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,latest72h,ml_value
ml_logit_edge_10,0,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,latest72h,ml_value
portfolio_micro_ts_mix,58,75.98123523225362,-0.2401876476774638,0.433747356424339,0.29310344827586204,0.8136105631469899,-0.27058192574661377,-0.05483074396474463,0.420249653259362,1.0,-0.2401876476774636,-0.2401876476774636,0.0,1.0,latest72h,portfolio
portfolio_conservative_v2,15,93.8804882505413,-0.06119511749458695,0.10376761310645997,0.6666666666666666,0.7337868753289315,-0.06701805681938178,-0.002863497725708708,0.08599167822468794,0.6768377253814147,-0.06119511749458695,-0.06119511749458695,0.0,1.0,latest72h,portfolio
