system,split,first_quote_ts,first_quote_cst,market_id,candidate_id,slug,session_et,side,entry_minute,entry_second,trade_number_in_market,entry_price,market_p,q_model,edge,price_bucket,entry_size,stake_fraction,target_cost,event_cap_used_fraction,shares,exit_policy,max_trades_per_market,min_entry_gap_seconds,exit_reason,exit_ts,exit_price,pnl_usd,event_ret,bankroll_after,daily_halted_before,skipped_exit_liquidity_quotes,fold,fold_split
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-17T11:50:01+00:00,2026-05-17T19:50:01+08:00,25957739510_attempt1::btc-updown-5m-1779018600,25957739510_attempt1::btc-updown-5m-1779018600::287::buy_up,btc-updown-5m-1779018600,london,buy_up,4.783333333333333,287.0,1,0.2,0.195,0.2348050358740055,0.02480503587400549,0.10-0.25,72.0,0.007751573710626715,0.9560533718413353,0.007751573710626715,4.780266859206677,settle,1,4,settle,,,-1.0038560404334023,-0.008139152396158051,122.3328246816594,False,0,fold_1,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-17T11:55:01+00:00,2026-05-17T19:55:01+08:00,25957739510_attempt1::btc-updown-5m-1779018900,25957739510_attempt1::btc-updown-5m-1779018900::175::buy_up,btc-updown-5m-1779018900,london,buy_up,2.9166666666666665,175.0,1,0.6,0.595,0.6339084746701076,0.0239084746701076,0.25-0.75,80.87,0.01,1.223328246816594,0.01,2.03888041136099,settle,1,4,settle,,,0.7951633604307861,0.0065,123.1279880420902,False,0,fold_1,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-17T12:00:01+00:00,2026-05-17T20:00:01+08:00,25957739510_attempt1::btc-updown-5m-1779019200,25957739510_attempt1::btc-updown-5m-1779019200::4::buy_up,btc-updown-5m-1779019200,london,buy_up,0.06666666666666667,4.0,1,0.38,0.37,0.4246544351133391,0.034654435113339106,0.25-0.75,345.89,0.01,1.231279880420902,0.01,3.2402102116339524,settle,1,4,settle,,,-1.2636819825372414,-0.010263157894736842,121.86430605955296,False,0,fold_1,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-17T12:05:02+00:00,2026-05-17T20:05:02+08:00,25957739510_attempt1::btc-updown-5m-1779019500,25957739510_attempt1::btc-updown-5m-1779019500::64::buy_down,btc-updown-5m-1779019500,london,buy_down,1.0666666666666667,64.0,1,0.16,0.155,0.19101382868143532,0.021013828681435316,0.10-0.25,68.36,0.006254115678998607,0.7621534672373351,0.0062541156789986075,4.763459170233345,settle,1,4,settle,,,-0.8097880589396687,-0.006644997908936021,121.05451800061329,False,0,fold_1,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-17T12:10:01+00:00,2026-05-17T20:10:01+08:00,25957739510_attempt1::btc-updown-5m-1779019800,25957739510_attempt1::btc-updown-5m-1779019800::4::buy_up,btc-updown-5m-1779019800,london,buy_up,0.06666666666666667,4.0,1,0.32,0.315,0.5169115141555549,0.1869115141555549,0.25-0.75,157.13,0.01,1.2105451800061329,0.01,3.782953687519165,settle,1,4,settle,,,-1.2483747168813246,-0.0103125,119.80614328373196,False,0,fold_1,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-17T12:15:02+00:00,2026-05-17T20:15:02+08:00,25957739510_attempt1::btc-updown-5m-1779020100,25957739510_attempt1::btc-updown-5m-1779020100::5::buy_up,btc-updown-5m-1779020100,london,buy_up,0.08333333333333333,5.0,1,0.37,0.36,0.5094023473519392,0.12940234735193923,0.25-0.75,1707.3,0.01,1.1980614328373196,0.01,3.2380038725332962,settle,1,4,settle,,,-1.2304414715626526,-0.010270270270270271,118.5757018121693,False,0,fold_1,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-17T12:20:02+00:00,2026-05-17T20:20:02+08:00,25957739510_attempt1::btc-updown-5m-1779020400,25957739510_attempt1::btc-updown-5m-1779020400::17::buy_down,btc-updown-5m-1779020400,london,buy_down,0.2833333333333333,17.0,1,0.15,0.145,0.20785288985765338,0.04785288985765338,0.10-0.25,142.33,0.01,1.185757018121693,0.01,7.9050467874779535,settle,1,4,settle,,,-1.2648074859964726,-0.010666666666666668,117.31089432617283,False,0,fold_1,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T15:55:01+00:00,2026-05-21T23:55:01+08:00,26156603287_attempt1::btc-updown-5m-1779378900,26156603287_attempt1::btc-updown-5m-1779378900::5::buy_up,btc-updown-5m-1779378900,us_open,buy_up,0.08333333333333333,5.0,1,0.5,0.495,0.7778498730392271,0.26784987303922714,0.25-0.75,52.23,0.01,1.0,0.01,2.0,settle,1,4,settle,,,0.98,0.0098,100.98,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T16:00:01+00:00,2026-05-22T00:00:01+08:00,26156603287_attempt1::btc-updown-5m-1779379200,26156603287_attempt1::btc-updown-5m-1779379200::8::buy_up,btc-updown-5m-1779379200,us_afternoon,buy_up,0.13333333333333333,8.0,1,0.6,0.595,0.6749537690838071,0.06495376908380714,0.25-0.75,507.49,0.01,1.0098,0.01,1.683,settle,1,4,settle,,,0.65637,0.0065,101.63637,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T16:05:02+00:00,2026-05-22T00:05:02+08:00,26156603287_attempt1::btc-updown-5m-1779379500,26156603287_attempt1::btc-updown-5m-1779379500::5::buy_up,btc-updown-5m-1779379500,us_afternoon,buy_up,0.08333333333333333,5.0,1,0.52,0.515,0.6222144366702452,0.09221443667024522,0.25-0.75,701.01,0.01,1.0163637,0.01,1.954545576923077,settle,1,4,settle,,,0.9186364211538461,0.009038461538461539,102.55500642115385,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T16:10:02+00:00,2026-05-22T00:10:02+08:00,26156603287_attempt1::btc-updown-5m-1779379800,26156603287_attempt1::btc-updown-5m-1779379800::4::buy_down,btc-updown-5m-1779379800,us_afternoon,buy_down,0.06666666666666667,4.0,1,0.51,0.505,0.585839465500225,0.06583946550022503,0.25-0.75,257.33,0.01,1.0255500642115385,0.01,2.010882478846154,settle,1,4,settle,,,0.9652235898461539,0.009411764705882352,103.520230011,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T16:15:01+00:00,2026-05-22T00:15:01+08:00,26156603287_attempt1::btc-updown-5m-1779380100,26156603287_attempt1::btc-updown-5m-1779380100::4::buy_down,btc-updown-5m-1779380100,us_afternoon,buy_down,0.06666666666666667,4.0,1,0.48,0.475,0.5381978308336028,0.04819783083360286,0.25-0.75,940.77,0.01,1.03520230011,0.01,2.1566714585624998,settle,1,4,settle,,,1.099902443866875,0.010625,104.62013245486688,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T16:25:01+00:00,2026-05-22T00:25:01+08:00,26156603287_attempt1::btc-updown-5m-1779380700,26156603287_attempt1::btc-updown-5m-1779380700::22::buy_down,btc-updown-5m-1779380700,us_afternoon,buy_down,0.36666666666666664,22.0,1,0.61,0.605,0.6444411063683169,0.024441106368316874,0.25-0.75,71.85,0.01,1.0462013245486688,0.01,1.7150841386043751,settle,1,4,settle,,,-1.0633521659347125,-0.010163934426229508,103.55678028893216,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T16:30:02+00:00,2026-05-22T00:30:02+08:00,26156603287_attempt1::btc-updown-5m-1779381000,26156603287_attempt1::btc-updown-5m-1779381000::4::buy_up,btc-updown-5m-1779381000,us_afternoon,buy_up,0.06666666666666667,4.0,1,0.51,0.505,0.5856640028095486,0.06566400280954855,0.25-0.75,501.25,0.01,1.0355678028893216,0.01,2.030525103704552,settle,1,4,settle,,,0.9746520497781849,0.009411764705882352,104.53143233871035,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T16:35:00+00:00,2026-05-22T00:35:00+08:00,26156603287_attempt1::btc-updown-5m-1779381300,26156603287_attempt1::btc-updown-5m-1779381300::4::buy_down,btc-updown-5m-1779381300,us_afternoon,buy_down,0.06666666666666667,4.0,1,0.52,0.515,0.8974817396951188,0.36748173969511877,0.25-0.75,166.09,0.01,1.0453143233871034,0.01,2.0102198526675066,settle,1,4,settle,,,0.944803330753728,0.009038461538461537,105.47623566946407,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T16:40:01+00:00,2026-05-22T00:40:01+08:00,26156603287_attempt1::btc-updown-5m-1779381600,26156603287_attempt1::btc-updown-5m-1779381600::9::buy_down,btc-updown-5m-1779381600,us_afternoon,buy_down,0.15,9.0,1,0.49,0.485,0.6205516254751127,0.12055162547511268,0.25-0.75,556.23,0.01,1.0547623566946407,0.01,2.152576238152328,settle,1,4,settle,,,1.076288119076164,0.01020408163265306,106.55252378854024,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T16:45:01+00:00,2026-05-22T00:45:01+08:00,26156603287_attempt1::btc-updown-5m-1779381900,26156603287_attempt1::btc-updown-5m-1779381900::38::buy_down,btc-updown-5m-1779381900,us_afternoon,buy_down,0.6333333333333333,38.0,1,0.31,0.305,0.3460633181925735,0.02606331819257352,0.25-0.75,110.02,0.009443231229193305,1.0062001201893058,0.009443231229193307,3.245806839320341,settle,1,4,settle,,,2.2071486507378317,0.020714184631778862,108.75967243927808,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T16:50:02+00:00,2026-05-22T00:50:02+08:00,26156603287_attempt1::btc-updown-5m-1779382200,26156603287_attempt1::btc-updown-5m-1779382200::9::buy_up,btc-updown-5m-1779382200,us_afternoon,buy_up,0.15,9.0,1,0.43,0.425,0.46778364938804473,0.027783649388044736,0.25-0.75,176.66,0.01,1.0875967243927809,0.01,2.529294707890188,settle,1,4,settle,,,1.4164050364185055,0.01302325581395349,110.17607747569659,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T16:55:02+00:00,2026-05-22T00:55:02+08:00,26156603287_attempt1::btc-updown-5m-1779382500,26156603287_attempt1::btc-updown-5m-1779382500::5::buy_up,btc-updown-5m-1779382500,us_afternoon,buy_up,0.08333333333333333,5.0,1,0.44,0.435,0.5498420624857985,0.09984206248579848,0.25-0.75,205.5,0.01,1.101760774756966,0.01,2.504001760811286,settle,1,4,settle,,,1.3772009684462074,0.0125,111.55327844414279,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:00:01+00:00,2026-05-22T01:00:01+08:00,26156603287_attempt1::btc-updown-5m-1779382800,26156603287_attempt1::btc-updown-5m-1779382800::8::buy_up,btc-updown-5m-1779382800,us_afternoon,buy_up,0.13333333333333333,8.0,1,0.76,0.755,0.876895977366915,0.10689597736691504,0.75-0.90,96.33,0.01,1.115532784441428,0.01,1.4678062953176685,settle,1,4,settle,,,0.33759544792306373,0.0030263157894736843,111.89087389206585,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:05:01+00:00,2026-05-22T01:05:01+08:00,26156603287_attempt1::btc-updown-5m-1779383100,26156603287_attempt1::btc-updown-5m-1779383100::26::buy_down,btc-updown-5m-1779383100,us_afternoon,buy_down,0.43333333333333335,26.0,1,0.52,0.515,0.5818401605284657,0.051840160528465636,0.25-0.75,219.29,0.01,1.1189087389206587,0.010000000000000002,2.1517475748474206,settle,1,4,settle,,,1.0113213601782876,0.009038461538461539,112.90219525224414,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:10:00+00:00,2026-05-22T01:10:00+08:00,26156603287_attempt1::btc-updown-5m-1779383400,26156603287_attempt1::btc-updown-5m-1779383400::4::buy_up,btc-updown-5m-1779383400,us_afternoon,buy_up,0.06666666666666667,4.0,1,0.52,0.515,0.9808315355951509,0.4508315355951509,0.25-0.75,322.81,0.01,1.1290219525224414,0.01,2.1711960625431566,settle,1,4,settle,,,1.0204621493952835,0.009038461538461537,113.92265740163943,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:15:01+00:00,2026-05-22T01:15:01+08:00,26156603287_attempt1::btc-updown-5m-1779383700,26156603287_attempt1::btc-updown-5m-1779383700::5::buy_up,btc-updown-5m-1779383700,us_afternoon,buy_up,0.08333333333333333,5.0,1,0.47,0.465,0.979888416856871,0.499888416856871,0.25-0.75,165.03,0.01,1.1392265740163943,0.01,2.423886327694456,settle,1,4,settle,,,1.2604208904011172,0.011063829787234043,115.18307829204055,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:20:02+00:00,2026-05-22T01:20:02+08:00,26156603287_attempt1::btc-updown-5m-1779384000,26156603287_attempt1::btc-updown-5m-1779384000::5::buy_up,btc-updown-5m-1779384000,us_afternoon,buy_up,0.08333333333333333,5.0,1,0.5,0.49,0.8726692703929231,0.36266927039292307,0.25-0.75,286.41,0.01,1.1518307829204055,0.01,2.303661565840811,settle,1,4,settle,,,1.1287941672619974,0.009800000000000001,116.31187245930255,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:25:00+00:00,2026-05-22T01:25:00+08:00,26156603287_attempt1::btc-updown-5m-1779384300,26156603287_attempt1::btc-updown-5m-1779384300::4::buy_up,btc-updown-5m-1779384300,us_afternoon,buy_up,0.06666666666666667,4.0,1,0.48,0.475,0.5651249368607636,0.07512493686076362,0.25-0.75,275.64,0.01,1.1631187245930255,0.01,2.423164009568803,settle,1,4,settle,,,1.2358136448800896,0.010625,117.54768610418265,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:30:01+00:00,2026-05-22T01:30:01+08:00,26156603287_attempt1::btc-updown-5m-1779384600,26156603287_attempt1::btc-updown-5m-1779384600::5::buy_up,btc-updown-5m-1779384600,us_afternoon,buy_up,0.08333333333333333,5.0,1,0.48,0.465,0.6232156236443274,0.13321562364432737,0.25-0.75,1203.81,0.01,1.1754768610418265,0.01,2.448910127170472,settle,1,4,settle,,,-1.1999659623135313,-0.010208333333333335,116.34772014186912,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:35:01+00:00,2026-05-22T01:35:01+08:00,26156603287_attempt1::btc-updown-5m-1779384900,26156603287_attempt1::btc-updown-5m-1779384900::4::buy_up,btc-updown-5m-1779384900,us_afternoon,buy_up,0.06666666666666667,4.0,1,0.54,0.535,0.6178840758955484,0.06788407589554836,0.25-0.75,418.78,0.01,1.1634772014186912,0.01,2.154587410034613,settle,1,4,settle,,,0.9695643345155759,0.008333333333333333,117.3172844763847,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:40:01+00:00,2026-05-22T01:40:01+08:00,26156603287_attempt1::btc-updown-5m-1779385200,26156603287_attempt1::btc-updown-5m-1779385200::4::buy_up,btc-updown-5m-1779385200,us_afternoon,buy_up,0.06666666666666667,4.0,1,0.48,0.475,0.5791859912033843,0.08918599120338434,0.25-0.75,58.31,0.01,1.173172844763847,0.01,2.4441100932580144,settle,1,4,settle,,,-1.197613945696427,-0.010208333333333331,116.11967053068827,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:45:01+00:00,2026-05-22T01:45:01+08:00,26156603287_attempt1::btc-updown-5m-1779385500,26156603287_attempt1::btc-updown-5m-1779385500::4::buy_down,btc-updown-5m-1779385500,us_afternoon,buy_down,0.06666666666666667,4.0,1,0.47,0.465,0.6757259016234858,0.1957259016234858,0.25-0.75,246.55,0.01,1.1611967053068828,0.01,2.470631287886985,settle,1,4,settle,,,1.284728269701232,0.011063829787234044,117.4043988003895,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:50:00+00:00,2026-05-22T01:50:00+08:00,26156603287_attempt1::btc-updown-5m-1779385800,26156603287_attempt1::btc-updown-5m-1779385800::4::buy_up,btc-updown-5m-1779385800,us_afternoon,buy_up,0.06666666666666667,4.0,1,0.52,0.515,0.7840017039391699,0.2540017039391699,0.25-0.75,128.32,0.01,1.174043988003895,0.01,2.2577769000074905,settle,1,4,settle,,,1.0611551430035204,0.009038461538461539,118.46555394339302,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T17:55:00+00:00,2026-05-22T01:55:00+08:00,26156603287_attempt1::btc-updown-5m-1779386100,26156603287_attempt1::btc-updown-5m-1779386100::102::buy_down,btc-updown-5m-1779386100,us_afternoon,buy_down,1.7,102.0,1,0.47,0.465,0.5238106605935312,0.04381066059353123,0.25-0.75,97.85,0.01,1.1846555394339302,0.01,2.520543700923256,settle,1,4,settle,,,1.3106827244800932,0.011063829787234044,119.7762366678731,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:00:00+00:00,2026-05-22T02:00:00+08:00,26156603287_attempt1::btc-updown-5m-1779386400,26156603287_attempt1::btc-updown-5m-1779386400::8::buy_down,btc-updown-5m-1779386400,us_afternoon,buy_down,0.13333333333333333,8.0,1,0.41,0.405,0.5939702581204144,0.1739702581204144,0.25-0.75,62.7,0.01,1.1977623666787311,0.01,2.921371626045686,settle,1,4,settle,,,1.694395543106498,0.014146341463414638,121.4706322109796,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:05:01+00:00,2026-05-22T02:05:01+08:00,26156603287_attempt1::btc-updown-5m-1779386700,26156603287_attempt1::btc-updown-5m-1779386700::4::buy_up,btc-updown-5m-1779386700,us_afternoon,buy_up,0.06666666666666667,4.0,1,0.43,0.415,0.4792935166707787,0.03929351667077869,0.25-0.75,393.78,0.01,1.214706322109796,0.01,2.8248984235111534,settle,1,4,settle,,,1.5819431171662461,0.013023255813953489,123.05257532814585,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:10:00+00:00,2026-05-22T02:10:00+08:00,26156603287_attempt1::btc-updown-5m-1779387000,26156603287_attempt1::btc-updown-5m-1779387000::4::buy_down,btc-updown-5m-1779387000,us_afternoon,buy_down,0.06666666666666667,4.0,1,0.49,0.485,0.5941859075597536,0.09418590755975366,0.25-0.75,364.55,0.01,1.2305257532814584,0.01,2.5112770475131803,settle,1,4,settle,,,1.2556385237565901,0.01020408163265306,124.30821385190244,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:15:01+00:00,2026-05-22T02:15:01+08:00,26156603287_attempt1::btc-updown-5m-1779387300,26156603287_attempt1::btc-updown-5m-1779387300::4::buy_down,btc-updown-5m-1779387300,us_afternoon,buy_down,0.06666666666666667,4.0,1,0.47,0.46,0.673922769306637,0.193922769306637,0.25-0.75,100.0,0.01,1.2430821385190245,0.01,2.644855613870265,settle,1,4,settle,,,-1.2695306946577272,-0.01021276595744681,123.0386831572447,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:20:01+00:00,2026-05-22T02:20:01+08:00,26156603287_attempt1::btc-updown-5m-1779387600,26156603287_attempt1::btc-updown-5m-1779387600::9::buy_down,btc-updown-5m-1779387600,us_afternoon,buy_down,0.15,9.0,1,0.5,0.495,0.5347181626997676,0.024718162699767572,0.25-0.75,168.98,0.01,1.230386831572447,0.01,2.460773663144894,settle,1,4,settle,,,-1.254994568203896,-0.0102,121.7836885890408,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:25:02+00:00,2026-05-22T02:25:02+08:00,26156603287_attempt1::btc-updown-5m-1779387900,26156603287_attempt1::btc-updown-5m-1779387900::9::buy_down,btc-updown-5m-1779387900,us_afternoon,buy_down,0.15,9.0,1,0.53,0.525,0.7528077229753395,0.21280772297533945,0.25-0.75,59.65,0.01,1.217836885890408,0.01,2.2978054450762415,settle,1,4,settle,,,1.056990504735071,0.008679245283018866,122.84067909377588,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:30:02+00:00,2026-05-22T02:30:02+08:00,26156603287_attempt1::btc-updown-5m-1779388200,26156603287_attempt1::btc-updown-5m-1779388200::5::buy_up,btc-updown-5m-1779388200,us_afternoon,buy_up,0.08333333333333333,5.0,1,0.51,0.505,0.5966800057391419,0.07668000573914192,0.25-0.75,113.54,0.01,1.2284067909377587,0.01,2.408640766544625,settle,1,4,settle,,,1.15614756794142,0.009411764705882352,123.9968266617173,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:35:01+00:00,2026-05-22T02:35:01+08:00,26156603287_attempt1::btc-updown-5m-1779388500,26156603287_attempt1::btc-updown-5m-1779388500::4::buy_down,btc-updown-5m-1779388500,us_afternoon,buy_down,0.06666666666666667,4.0,1,0.54,0.525,0.7295155564579416,0.1795155564579416,0.25-0.75,167.0,0.01,1.239968266617173,0.01,2.2962375307725424,settle,1,4,settle,,,1.033306888847644,0.008333333333333333,125.03013355056494,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:40:02+00:00,2026-05-22T02:40:02+08:00,26156603287_attempt1::btc-updown-5m-1779388800,26156603287_attempt1::btc-updown-5m-1779388800::5::buy_up,btc-updown-5m-1779388800,us_afternoon,buy_up,0.08333333333333333,5.0,1,0.54,0.535,0.7126821028405727,0.1626821028405726,0.25-0.75,348.74,0.01,1.2503013355056494,0.01,2.31537284352898,settle,1,4,settle,,,1.041917779588041,0.008333333333333331,126.07205133015299,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:45:01+00:00,2026-05-22T02:45:01+08:00,26156603287_attempt1::btc-updown-5m-1779389100,26156603287_attempt1::btc-updown-5m-1779389100::4::buy_down,btc-updown-5m-1779389100,us_afternoon,buy_down,0.06666666666666667,4.0,1,0.5,0.495,0.7187340140975507,0.20873401409755066,0.25-0.75,96.12,0.01,1.26072051330153,0.01,2.52144102660306,settle,1,4,settle,,,1.2355061030354995,0.009800000000000001,127.30755743318849,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:50:01+00:00,2026-05-22T02:50:01+08:00,26221008452_attempt1::btc-updown-5m-1779389400,26221008452_attempt1::btc-updown-5m-1779389400::13::buy_up,btc-updown-5m-1779389400,us_afternoon,buy_up,0.21666666666666667,13.0,1,0.47,0.465,0.578120159732719,0.09812015973271905,0.25-0.75,183.62,0.01,1.273075574331885,0.01,2.7086714347486915,settle,1,4,settle,,,-1.300162288679372,-0.01021276595744681,126.00739514450912,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T18:55:02+00:00,2026-05-22T02:55:02+08:00,26221008452_attempt1::btc-updown-5m-1779389700,26221008452_attempt1::btc-updown-5m-1779389700::13::buy_up,btc-updown-5m-1779389700,us_afternoon,buy_up,0.21666666666666667,13.0,1,0.5,0.495,0.6157958922346812,0.10579589223468124,0.25-0.75,52.51,0.01,1.2600739514450912,0.01,2.5201479028901823,settle,1,4,settle,,,1.2348724724161892,0.0098,127.2422676169253,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T19:00:00+00:00,2026-05-22T03:00:00+08:00,26221008452_attempt1::btc-updown-5m-1779390000,26221008452_attempt1::btc-updown-5m-1779390000::5::buy_up,btc-updown-5m-1779390000,us_afternoon,buy_up,0.08333333333333333,5.0,1,0.44,0.43,0.5735886319328556,0.12358863193285559,0.25-0.75,461.87,0.01,1.272422676169253,0.01,2.891869718566484,settle,1,4,settle,,,-1.3013413733549177,-0.010227272727272725,125.94092624357039,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T19:05:02+00:00,2026-05-22T03:05:02+08:00,26221008452_attempt1::btc-updown-5m-1779390300,26221008452_attempt1::btc-updown-5m-1779390300::4::buy_up,btc-updown-5m-1779390300,us_afternoon,buy_up,0.06666666666666667,4.0,1,0.58,0.575,0.646649549898743,0.05664954989874305,0.25-0.75,55.93,0.01,1.2594092624357038,0.01,2.1713952800615584,settle,1,4,settle,,,0.890272064825239,0.00706896551724138,126.83119830839563,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T19:10:00+00:00,2026-05-22T03:10:00+08:00,26221008452_attempt1::btc-updown-5m-1779390600,26221008452_attempt1::btc-updown-5m-1779390600::5::buy_up,btc-updown-5m-1779390600,us_afternoon,buy_up,0.08333333333333333,5.0,1,0.5,0.495,0.5516082046565121,0.041608204656512056,0.25-0.75,92.77,0.01,1.2683119830839562,0.01,2.5366239661679124,settle,1,4,settle,,,1.242945743422277,0.0098,128.0741440518179,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T19:15:01+00:00,2026-05-22T03:15:01+08:00,26221008452_attempt1::btc-updown-5m-1779390900,26221008452_attempt1::btc-updown-5m-1779390900::9::buy_down,btc-updown-5m-1779390900,us_afternoon,buy_down,0.15,9.0,1,0.47,0.465,0.5344879395055055,0.054487939505505574,0.25-0.75,85.1,0.01,1.2807414405181792,0.01,2.7249817883365517,settle,1,4,settle,,,-1.3079912584015447,-0.01021276595744681,126.76615279341637,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T19:20:02+00:00,2026-05-22T03:20:02+08:00,26221008452_attempt1::btc-updown-5m-1779391200,26221008452_attempt1::btc-updown-5m-1779391200::9::buy_down,btc-updown-5m-1779391200,us_afternoon,buy_down,0.15,9.0,1,0.53,0.525,0.6275002334593511,0.08750023345935111,0.25-0.75,64.74,0.01,1.2676615279341636,0.01,2.391814203649365,settle,1,4,settle,,,1.1002345336787078,0.008679245283018866,127.86638732709507,False,0,fold_2,test
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,2026-05-21T19:25:01+00:00,2026-05-22T03:25:01+08:00,26221008452_attempt1::btc-updown-5m-1779391500,26221008452_attempt1::btc-updown-5m-1779391500::48::buy_up,btc-updown-5m-1779391500,us_afternoon,buy_up,0.8,48.0,1,0.57,0.565,0.6000473184363428,0.020047318436342894,0.25-0.75,94.97,0.01,1.2786638732709508,0.01,2.2432699531069313,settle,1,4,settle,,,-1.30109657280202,-0.010175438596491228,126.56529075429304,False,0,fold_2,test
