split,first_quote_cst,market_id,side,signal_entry_second,signal_price,q_model,edge,paper_delay_seconds,max_adverse_slippage,paper_check_ts,paper_price,paper_size,price_slippage,status,fill_cost,fill_ratio,paper_pnl_usd,original_backtest_pnl_usd,exit_reason,paper_bankroll_after
train,2026-05-06T13:20:02+08:00,25311264469_attempt1::btc-updown-5m-1778044800,buy_down,4.0,0.5,0.6305643563937797,0.12056435639377973,4,0.01,2026-05-06T05:20:11+00:00,0.5,460.64,0.0,partial_fill,1.750584576558499,0.7698912635113837,1.715572885027329,2.2283314103381335,settle,176.77403054087725
train,2026-05-06T13:25:02+08:00,25311264469_attempt1::btc-updown-5m-1778045100,buy_down,4.0,0.34,0.4319735853928058,0.08197358539280576,4,0.01,2026-05-06T05:25:10+00:00,0.32,189.3,-0.020000000000000018,partial_fill,1.7677403054087726,0.7698912635113837,3.701206264449617,4.389585497609965,settle,180.47523680532686
train,2026-05-06T13:30:00+08:00,25311264469_attempt1::btc-updown-5m-1778045400,buy_down,4.0,0.5,0.5910931462937249,0.0810931462937249,4,0.01,2026-05-06T05:30:08+00:00,0.5,114.41,0.0,partial_fill,1.8047523680532687,0.7712660693390826,1.7686573206922032,2.2931869960360247,settle,182.24389412601906
train,2026-05-06T13:35:01+08:00,25311264469_attempt1::btc-updown-5m-1778045700,buy_down,13.0,0.6,0.7554286331742144,0.1454286331742144,4,0.01,2026-05-06T05:35:18+00:00,0.61,230.14,0.010000000000000009,partial_fill,1.8224389412601907,0.7712660693390827,1.1352898322604468,1.5358970903960873,settle,183.3791839582795
train,2026-05-06T13:40:01+08:00,25311264469_attempt1::btc-updown-5m-1778046000,buy_up,4.0,0.57,0.7218712936954648,0.1418712936954648,4,0.01,2026-05-06T05:40:10+00:00,0.57,22.0,0.0,partial_fill,1.833791839582795,0.7710587954693329,1.351215039692586,1.7524150526940299,settle,184.7303989979721
train,2026-05-06T13:45:01+08:00,25311264469_attempt1::btc-updown-5m-1778046300,buy_up,8.0,0.53,0.5695872936271285,0.029587293627128426,4,0.01,2026-05-06T05:45:14+00:00,0.53,66.01,0.0,partial_fill,1.847303989979721,0.7710587954693328,1.6033204441333424,2.079375079506646,settle,186.33371944210543
train,2026-05-06T13:50:01+08:00,25311264469_attempt1::btc-updown-5m-1778046600,buy_down,4.0,0.42,0.4521494978966165,0.022149497896616528,4,0.01,2026-05-06T05:50:09+00:00,0.38,256.91,-0.03999999999999998,partial_fill,1.7789647960567447,0.7710587954693329,2.8557066463016163,3.1311611776731683,settle,189.18942608840706
train,2026-05-06T13:55:01+08:00,25311264469_attempt1::btc-updown-5m-1778046900,buy_up,4.0,0.54,0.6683270995792526,0.1183270995792526,4,0.01,2026-05-06T05:55:09+00:00,0.54,55.0,0.0,partial_fill,1.8918942608840705,0.772861957374453,1.5765785507367251,2.039922570510053,settle,190.76600463914377
train,2026-05-06T14:00:01+08:00,25311264469_attempt1::btc-updown-5m-1778047200,buy_up,9.0,0.45,0.6426436859908691,0.18264368599086905,4,0.01,2026-05-06T06:00:14+00:00,0.6,588.0,0.14999999999999997,price_moved,0.0,0.0,0.0,2.9619675723805976,,190.76600463914377
train,2026-05-06T14:05:01+08:00,25311264469_attempt1::btc-updown-5m-1778047500,buy_down,4.0,0.5,0.5493574612939902,0.03935746129399021,4,0.01,2026-05-06T06:05:09+00:00,0.54,263.0,0.040000000000000036,price_moved,0.0,0.0,0.0,2.447967466320151,,190.76600463914377
train,2026-05-06T14:15:01+08:00,25367630341_attempt1::btc-updown-5m-1778048100,buy_down,4.0,0.5,0.5905521237348433,0.08055212373484334,4,0.01,2026-05-06T06:15:09+00:00,0.5,377.09,0.0,partial_fill,1.9076600463914377,0.7562859836981504,-1.9458132473192664,-2.572853773918256,settle,188.8201913918245
train,2026-05-06T14:20:01+08:00,25367630341_attempt1::btc-updown-5m-1778048400,buy_up,4.0,0.42,0.488837030415561,0.058837030415560994,4,0.01,2026-05-06T06:20:09+00:00,0.4,237.36,-0.019999999999999962,partial_fill,1.8882019139182449,0.7562859836981504,2.785097823029411,3.3883475240239145,settle,191.6052892148539
train,2026-05-06T14:25:01+08:00,25367630341_attempt1::btc-updown-5m-1778048700,buy_down,5.0,0.5,0.5334939521712261,0.02349395217122608,4,0.01,2026-05-06T06:25:10+00:00,0.62,88.36,0.12,price_moved,0.0,0.0,0.0,-2.581171810169333,,191.6052892148539
train,2026-05-06T14:30:01+08:00,25367630341_attempt1::btc-updown-5m-1778049000,buy_up,53.0,0.34,0.3898067328507361,0.039806732850736055,4,0.01,2026-05-06T06:30:58+00:00,0.44,0.5,0.09999999999999998,price_moved,0.0,0.0,0.0,-2.5784179648124628,,191.6052892148539
train,2026-05-06T14:35:01+08:00,25367630341_attempt1::btc-updown-5m-1778049300,buy_up,4.0,0.48,0.6351562677863304,0.1451562677863304,4,0.01,2026-05-06T06:35:09+00:00,0.47,462.78,-0.010000000000000009,partial_fill,1.9160528921485391,0.7729246373683906,2.1198883062068945,2.633899994233874,settle,193.7251775210608
train,2026-05-06T14:40:01+08:00,25367630341_attempt1::btc-updown-5m-1778049600,buy_up,4.0,0.49,0.5557659065972939,0.055765906597293864,4,0.01,2026-05-06T06:40:09+00:00,0.46,15.0,-0.02999999999999997,partial_fill,1.937251775210608,0.7732602537979903,2.232050958394831,2.556432347344642,settle,195.95722847945564
train,2026-05-06T14:45:01+08:00,25367630341_attempt1::btc-updown-5m-1778049900,buy_down,117.0,0.22,0.2649494858251053,0.0349494858251053,4,0.01,2026-05-06T06:47:02+00:00,0.2,62.33,-0.01999999999999999,partial_fill,1.9595722847945565,0.7742688541290313,-2.0575508990342843,-2.645907479501705,settle,193.89967758042135
train,2026-05-06T14:50:02+08:00,25367630341_attempt1::btc-updown-5m-1778050200,buy_down,4.0,0.65,0.6963668237496549,0.03636682374965484,4,0.01,2026-05-06T06:50:10+00:00,0.65,91.88,0.0,partial_fill,1.9389967758042135,0.7742332882652679,1.0142444673437423,1.3099985272090777,settle,194.91392204776508
train,2026-05-06T14:55:01+08:00,25367630341_attempt1::btc-updown-5m-1778050500,buy_up,24.0,0.49,0.52017427367071,0.020174273670710015,4,0.01,2026-05-06T06:55:29+00:00,0.39,79.0,-0.09999999999999998,partial_fill,1.9275719635407114,0.7742332882652679,-1.976996885682781,-2.5404618952580784,settle,192.9369251620823
train,2026-05-06T15:00:00+08:00,25367630341_attempt1::btc-updown-5m-1778050800,buy_up,4.0,0.63,0.7159062062758061,0.07590620627580615,4,0.01,2026-05-06T07:00:08+00:00,0.6,177.46,-0.030000000000000027,partial_fill,1.9293692516208232,0.7741928135598466,-1.9615254058145035,-2.5316615267511753,settle,190.9753997562678
train,2026-05-06T15:05:00+08:00,25367630341_attempt1::btc-updown-5m-1778051100,buy_up,12.0,0.61,0.6984608577370834,0.07846085773708346,4,0.01,2026-05-06T07:05:16+00:00,0.61,45.0,0.0,partial_fill,1.909753997562678,0.7741866061126564,1.1896828181537995,1.5366874197519786,settle,192.1650825744216
train,2026-05-06T15:10:00+08:00,25367630341_attempt1::btc-updown-5m-1778051400,buy_up,4.0,0.42,0.5250121441072391,0.09501214410723909,4,0.01,2026-05-06T07:10:08+00:00,0.42,238.68,0.0,partial_fill,1.921650825744216,0.7741866061126563,-1.9674044168333642,-2.5412534927620225,settle,190.19767815758823
train,2026-05-06T15:15:01+08:00,25367630341_attempt1::btc-updown-5m-1778051700,buy_up,58.0,0.67,0.7041207836777209,0.024120783677720865,4,0.01,2026-05-06T07:16:03+00:00,0.74,315.06,0.06999999999999995,price_moved,0.0,0.0,0.0,1.173369332249827,,190.19767815758823
train,2026-05-06T15:20:01+08:00,25367630341_attempt1::btc-updown-5m-1778052000,buy_down,121.0,0.24,0.2745281533620244,0.024528153362024414,4,0.01,2026-05-06T07:22:06+00:00,0.2,39.89,-0.03999999999999998,partial_fill,1.5346045457073307,0.7705065747110514,-1.6113347729926975,-2.074669385368895,settle,188.58634338459552
train,2026-05-06T15:25:02+08:00,25367630341_attempt1::btc-updown-5m-1778052300,buy_up,4.0,0.58,0.7422029688662295,0.15220296886622953,4,0.01,2026-05-06T07:25:10+00:00,0.64,163.3,0.06000000000000005,price_moved,0.0,0.0,0.0,1.7302912171300395,,188.58634338459552
train,2026-05-06T15:30:00+08:00,25367630341_attempt1::btc-updown-5m-1778052600,buy_down,8.0,0.58,0.7320475750040477,0.14204757500404774,4,0.01,2026-05-06T07:30:12+00:00,0.65,38.02,0.07000000000000006,price_moved,0.0,0.0,0.0,1.7425225860787175,,188.58634338459552
train,2026-05-06T15:40:02+08:00,25367630341_attempt1::btc-updown-5m-1778053200,buy_down,4.0,0.5,0.5716300107153565,0.06163001071535646,4,0.01,2026-05-06T07:40:10+00:00,0.59,236.45,0.08999999999999997,price_moved,0.0,0.0,0.0,2.432808033360993,,188.58634338459552
train,2026-05-06T15:45:01+08:00,25367630341_attempt1::btc-updown-5m-1778053500,buy_up,8.0,0.62,0.6547230219899693,0.024723021989969347,4,0.01,2026-05-06T07:45:13+00:00,0.63,636.97,0.010000000000000009,partial_fill,1.8858634338459552,0.752303544312325,1.0776362479119743,1.4959847502839607,settle,189.6639796325075
train,2026-05-06T15:50:00+08:00,25367630341_attempt1::btc-updown-5m-1778053800,buy_down,4.0,0.56,0.6452349893973667,0.07523498939736663,4,0.01,2026-05-06T07:50:08+00:00,0.57,80.42,0.009999999999999898,partial_fill,1.8966397963250752,0.7521139994535918,1.3975240604500556,1.9363399911361274,settle,191.06150369295756
train,2026-05-06T15:55:01+08:00,25367630341_attempt1::btc-updown-5m-1778054100,buy_down,4.0,0.49,0.6158159601672669,0.11581596016726693,4,0.01,2026-05-06T07:55:09+00:00,0.49,444.58,0.0,partial_fill,1.9106150369295756,0.7518825085334768,-1.9496071805403832,-2.592967861884473,settle,189.11189651241716
train,2026-05-06T16:00:01+08:00,25367630341_attempt1::btc-updown-5m-1778054400,buy_up,45.0,0.51,0.5416885417151299,0.021688541715129912,4,0.01,2026-05-06T08:00:50+00:00,0.51,98.64,0.0,partial_fill,1.8911189651241715,0.7518825085334767,1.7798766730580438,2.3672271303792365,settle,190.89177318547522
train,2026-05-06T16:05:02+08:00,25367630341_attempt1::btc-updown-5m-1778054700,buy_up,4.0,0.52,0.6231166699669627,0.09311666996696268,4,0.01,2026-05-06T08:05:11+00:00,0.52,443.19,0.0,partial_fill,1.908917731854752,0.7518825085334768,1.7253679499456411,2.2947307995113717,settle,192.61714113542087
train,2026-05-06T16:10:01+08:00,25367630341_attempt1::btc-updown-5m-1778055000,buy_up,4.0,0.53,0.5782184206521881,0.03821842065218806,4,0.01,2026-05-06T08:10:09+00:00,0.53,2.85,0.0,partial_fill,1.5105000000000002,0.5896248498161136,1.311,2.223447672547827,settle,193.92814113542087
train,2026-05-06T16:15:01+08:00,25367630341_attempt1::btc-updown-5m-1778055300,buy_down,4.0,0.56,0.6375938430280518,0.06759384302805173,4,0.01,2026-05-06T08:15:09+00:00,0.51,176.81,-0.050000000000000044,partial_fill,1.9392814113542087,0.7504863520985725,1.8252060342157257,1.9841681058616045,settle,195.7533471696366
train,2026-05-06T16:25:01+08:00,25367630341_attempt1::btc-updown-5m-1778055900,buy_down,25.0,0.61,0.6413022592982991,0.021302259298299105,4,0.01,2026-05-06T08:25:30+00:00,0.6,98.46,-0.010000000000000009,partial_fill,1.9575334716963662,0.7517771782975725,-1.9901590295579723,-2.6465610313586594,settle,193.76318814007863
train,2026-05-06T16:30:01+08:00,25367630341_attempt1::btc-updown-5m-1778056200,buy_up,4.0,0.6,0.6752410263853565,0.06524102638535657,4,0.01,2026-05-06T08:30:09+00:00,0.67,52.19,0.07000000000000006,price_moved,0.0,0.0,0.0,1.675315819318279,,193.76318814007863
train,2026-05-06T16:40:00+08:00,25367630341_attempt1::btc-updown-5m-1778056800,buy_up,4.0,0.48,0.5145955673323579,0.02459556733235791,4,0.01,2026-05-06T08:40:08+00:00,0.48,148.0,0.0,partial_fill,1.9376318814007862,0.7469201223746714,2.058733873988335,2.7562972429274435,settle,195.82192201406696
train,2026-05-06T16:45:00+08:00,25367630341_attempt1::btc-updown-5m-1778057100,buy_down,8.0,0.48,0.5740189276723159,0.0840189276723159,4,0.01,2026-05-06T08:45:12+00:00,0.48,711.4,0.0,partial_fill,1.9582192201406696,0.7469201223746714,2.0806079213994617,2.7855829011335476,settle,197.90252993546642
train,2026-05-06T16:50:01+08:00,25367630341_attempt1::btc-updown-5m-1778057400,buy_up,12.0,0.5,0.8910831529426232,0.3810831529426232,4,0.01,2026-05-06T08:50:17+00:00,0.69,18.38,0.18999999999999995,price_moved,0.0,0.0,0.0,2.5965892941825213,,197.90252993546642
train,2026-05-06T16:55:00+08:00,25367630341_attempt1::btc-updown-5m-1778057700,buy_up,4.0,0.51,0.586245374874008,0.06624537487400796,4,0.01,2026-05-06T08:55:08+00:00,0.49,72.99,-0.020000000000000018,partial_fill,1.9790252993546642,0.7396713432112016,2.0194135707700656,2.5181616991745597,settle,199.9219435062365
train,2026-05-06T17:00:00+08:00,25367630341_attempt1::btc-updown-5m-1778058000,buy_down,8.0,0.59,0.8477226747288529,0.2477226747288529,4,0.01,2026-05-06T09:00:12+00:00,0.59,292.85,0.0,partial_fill,1.9992194350623649,0.7402519329625449,1.3554030068219425,1.831002320247265,settle,201.27734651305843
train,2026-05-06T17:05:01+08:00,25367630341_attempt1::btc-updown-5m-1778058300,buy_up,4.0,0.44,0.6858210322583828,0.23582103225838275,4,0.01,2026-05-06T09:05:09+00:00,0.34,461.38,-0.09999999999999998,partial_fill,2.0127734651305844,0.7402519329625449,3.8479492715731753,3.3987980569589857,settle,205.12529578463162
train,2026-05-06T17:15:02+08:00,25367630341_attempt1::btc-updown-5m-1778058900,buy_up,8.0,0.51,0.6268557078964471,0.10685570789644706,4,0.01,2026-05-06T09:15:14+00:00,0.51,347.12,0.0,partial_fill,2.0512529578463163,0.7450901808904047,1.9305910191494742,2.5910836951875558,settle,207.05588680378108
train,2026-05-06T17:20:00+08:00,25367630341_attempt1::btc-updown-5m-1778059200,buy_down,4.0,0.57,0.7181378231601896,0.13813782316018963,4,0.01,2026-05-06T09:20:08+00:00,0.59,65.75,0.020000000000000018,price_moved,0.0,0.0,0.0,2.0476379833284817,,207.05588680378108
train,2026-05-06T17:25:00+08:00,25367630341_attempt1::btc-updown-5m-1778059500,buy_down,186.0,0.28,0.31864461390016574,0.028644613900165712,4,0.01,2026-05-06T09:28:10+00:00,0.28,270.67,0.0,partial_fill,2.059387476823169,0.7396402004659192,-2.1329370295668535,-2.8837494611883723,settle,204.92294977421423
train,2026-05-06T17:30:02+08:00,25367630341_attempt1::btc-updown-5m-1778059800,buy_up,4.0,0.45,0.49559751578523753,0.03559751578523752,4,0.01,2026-05-06T09:30:10+00:00,0.44,193.05,-0.010000000000000009,partial_fill,2.049229497742142,0.7396402004659189,2.561536872177678,3.3246913779720653,settle,207.4844866463919
train,2026-05-06T17:35:01+08:00,25367630341_attempt1::btc-updown-5m-1778060100,buy_up,4.0,0.53,0.5653285800723327,0.025328580072332636,4,0.01,2026-05-06T09:35:09+00:00,0.53,442.93,0.0,partial_fill,2.074844866463919,0.7400056353475721,1.800808752025288,2.433506808606219,settle,209.2852953984172
train,2026-05-06T17:40:01+08:00,25367630341_attempt1::btc-updown-5m-1778060400,buy_up,4.0,0.47,0.5111382702997302,0.03113827029973027,4,0.01,2026-05-06T09:40:09+00:00,0.48,751.32,0.010000000000000009,partial_fill,2.092852953984172,0.7400056353475721,2.223656263608183,3.129026016364756,settle,211.50895166202537
train,2026-05-06T17:45:02+08:00,25367630341_attempt1::btc-updown-5m-1778060700,buy_down,4.0,0.6,0.9273101288257317,0.31731012882573173,4,0.01,2026-05-06T09:45:10+00:00,0.64,154.2,0.040000000000000036,price_moved,0.0,0.0,0.0,1.8586414537206655,,211.50895166202537
train,2026-05-06T17:50:01+08:00,25367630341_attempt1::btc-updown-5m-1778061000,buy_down,48.0,0.58,0.6308322598289788,0.040832259828978874,4,0.01,2026-05-06T09:50:53+00:00,0.72,5.02,0.14,price_moved,0.0,0.0,0.0,-2.9276560946159447,,211.50895166202537
train,2026-05-06T17:55:01+08:00,25367630341_attempt1::btc-updown-5m-1778061300,buy_down,238.0,0.28,0.31315713654048677,0.02315713654048674,4,0.01,2026-05-06T09:59:03+00:00,0.25,189.45,-0.030000000000000027,partial_fill,1.700674192073865,0.7424601652760783,-1.7687011597568196,-2.3724000807794647,settle,209.74025050226854
train,2026-05-06T18:00:02+08:00,25367630341_attempt1::btc-updown-5m-1778061600,buy_up,72.0,0.5,0.5494545058825903,0.03945450588259026,4,0.01,2026-05-06T10:01:18+00:00,0.56,440.58,0.06000000000000005,price_moved,0.0,0.0,0.0,2.7685335582602826,,209.74025050226854
train,2026-05-06T18:05:02+08:00,25367630341_attempt1::btc-updown-5m-1778061900,buy_down,4.0,0.6,0.6429318086619294,0.03293180866192947,4,0.01,2026-05-06T10:05:11+00:00,0.64,5.0,0.040000000000000036,price_moved,0.0,0.0,0.0,1.8542677261584717,,209.74025050226854
train,2026-05-06T18:10:02+08:00,25367630341_attempt1::btc-updown-5m-1778062200,buy_up,13.0,0.58,0.610075112286545,0.020075112286545023,4,0.01,2026-05-06T10:10:19+00:00,0.7,51.79,0.12,price_moved,0.0,0.0,0.0,2.029685387838689,,209.74025050226854
train,2026-05-06T18:15:00+08:00,25367630341_attempt1::btc-updown-5m-1778062500,buy_up,4.0,0.57,0.6750526116607274,0.09505261166072744,4,0.01,2026-05-06T10:15:08+00:00,0.58,32.67,0.010000000000000009,partial_fill,2.097402505022685,0.7253534945494815,1.4826465983781052,2.1306225019912826,settle,211.22289710064663
train,2026-05-06T18:20:01+08:00,25367630341_attempt1::btc-updown-5m-1778062800,buy_down,28.0,0.57,0.6024747468680651,0.022474746868065172,4,0.01,2026-05-06T10:20:33+00:00,0.56,409.38,-0.009999999999999898,partial_fill,2.1122289710064663,0.7251378722264883,-2.149947345488725,-2.9639682354768957,settle,209.0729497551579
train,2026-05-06T18:25:01+08:00,25367630341_attempt1::btc-updown-5m-1778063100,buy_up,4.0,0.49,0.5625777275632162,0.06257772756321624,4,0.01,2026-05-06T10:25:09+00:00,0.55,5.0,0.06000000000000005,price_moved,0.0,0.0,0.0,2.9420669923576086,,209.0729497551579
train,2026-05-06T18:30:01+08:00,25367630341_attempt1::btc-updown-5m-1778063400,buy_up,4.0,0.49,0.5399932231966473,0.03999322319664734,4,0.01,2026-05-06T10:30:09+00:00,0.44,15.0,-0.04999999999999999,partial_fill,2.090729497551579,0.7178109753484948,2.613411871939474,2.972088084116359,settle,211.68636162709737
train,2026-05-06T18:35:02+08:00,25367630341_attempt1::btc-updown-5m-1778063700,buy_up,4.0,0.47,0.566169353594003,0.08616935359400303,4,0.01,2026-05-06T10:35:10+00:00,0.55,321.92,0.08000000000000007,price_moved,0.0,0.0,0.0,3.2553849908576638,,211.68636162709737
train,2026-05-06T18:40:01+08:00,25367630341_attempt1::btc-updown-5m-1778064000,buy_down,213.0,0.22,0.2682762605373656,0.03827626053736558,4,0.01,2026-05-06T10:43:38+00:00,0.17,33.02,-0.04999999999999999,partial_fill,2.1168636162709737,0.7115696781282643,-2.241385005463384,-3.110144737419398,settle,209.444976621634
train,2026-05-06T18:45:00+08:00,25367630341_attempt1::btc-updown-5m-1778064300,buy_up,8.0,0.45,0.5035227869408306,0.04352278694083062,4,0.01,2026-05-06T10:45:12+00:00,0.33,80.75,-0.12,partial_fill,2.09444976621634,0.7114735434477639,-2.1579179409501688,-3.009237819272013,settle,207.28705868068383
train,2026-05-06T18:50:02+08:00,25367630341_attempt1::btc-updown-5m-1778064600,buy_down,165.0,0.13,0.16734876931698695,0.02734876931698694,4,0.01,2026-05-06T10:52:51+00:00,0.14,69.49,0.010000000000000009,partial_fill,1.6290361926019417,0.7114154568621862,-1.7453959206449376,-2.4659945915341357,settle,205.5416627600389
train,2026-05-06T18:55:01+08:00,25367630341_attempt1::btc-updown-5m-1778064900,buy_down,8.0,0.59,0.731621654787444,0.13162165478744403,4,0.01,2026-05-06T10:55:13+00:00,0.58,161.33,-0.010000000000000009,partial_fill,2.055416627600389,0.711446438308578,1.4529669264071718,1.9586896825095028,settle,206.99462968644607
train,2026-05-06T19:00:00+08:00,25367630341_attempt1::btc-updown-5m-1778065200,buy_up,4.0,0.42,0.5818238169128834,0.15182381691288344,4,0.01,2026-05-06T11:00:08+00:00,0.41,35.02,-0.010000000000000009,partial_fill,2.069946296864461,0.7116508769402758,2.9282167126375307,3.9474592422861163,settle,209.9228463990836
train,2026-05-06T19:05:02+08:00,25367630341_attempt1::btc-updown-5m-1778065500,buy_up,4.0,0.5,0.640537783180148,0.13053778318014797,4,0.01,2026-05-06T11:05:11+00:00,0.67,25.0,0.17000000000000004,price_moved,0.0,0.0,0.0,2.8891661955304833,,209.9228463990836
train,2026-05-06T19:10:02+08:00,25367630341_attempt1::btc-updown-5m-1778065800,buy_down,4.0,0.48,0.5535129998469811,0.06351299984698112,4,0.01,2026-05-06T11:10:11+00:00,0.49,12.0,0.010000000000000009,partial_fill,2.099228463990836,0.705144123563354,2.142069861215139,3.1630842099613266,settle,212.06491626029873
train,2026-05-06T19:15:01+08:00,25367630341_attempt1::btc-updown-5m-1778066100,buy_up,141.0,0.83,0.8746954238649385,0.03469542386493852,4,0.01,2026-05-06T11:17:26+00:00,0.94,43.79,0.10999999999999999,price_moved,0.0,0.0,0.0,0.5799809686755454,,212.06491626029873
train,2026-05-06T19:20:02+08:00,25367630341_attempt1::btc-updown-5m-1778066400,buy_up,4.0,0.48,0.8489598081937952,0.35895980819379525,4,0.01,2026-05-06T11:20:10+00:00,0.49,448.85,0.010000000000000009,partial_fill,2.1206491626029873,0.7034943022869665,2.163927716941824,3.2028542774843434,settle,214.22884397724056
train,2026-05-06T19:30:01+08:00,25367630341_attempt1::btc-updown-5m-1778067000,buy_up,9.0,0.53,0.6143292447376468,0.07432924473764681,4,0.01,2026-05-06T11:30:14+00:00,0.55,70.0,0.020000000000000018,price_moved,0.0,0.0,0.0,2.644114393649727,,214.22884397724056
train,2026-05-06T19:35:01+08:00,25367630341_attempt1::btc-updown-5m-1778067300,buy_up,4.0,0.49,0.6608864891826111,0.16088648918261106,4,0.01,2026-05-06T11:35:10+00:00,0.55,383.9,0.06000000000000005,price_moved,0.0,0.0,0.0,3.1356334402066195,,214.22884397724056
train,2026-05-06T19:45:00+08:00,25367630341_attempt1::btc-updown-5m-1778067900,buy_up,5.0,0.48,0.5239186345093134,0.033918634509313435,4,0.01,2026-05-06T11:45:09+00:00,0.5,32.56,0.020000000000000018,price_moved,0.0,0.0,0.0,3.298294424917338,,214.22884397724056
train,2026-05-06T19:50:01+08:00,25367630341_attempt1::btc-updown-5m-1778068200,buy_up,4.0,0.52,0.569127899928802,0.03912789992880195,4,0.01,2026-05-06T11:50:10+00:00,0.6,628.39,0.07999999999999996,price_moved,0.0,0.0,0.0,2.8356004298562523,,214.22884397724056
train,2026-05-06T19:55:02+08:00,25367630341_attempt1::btc-updown-5m-1778068500,buy_down,9.0,0.47,0.51255230894874,0.03255230894874007,4,0.01,2026-05-06T11:55:15+00:00,0.47,150.86,0.0,partial_fill,2.142288439772406,0.6767366613607649,2.370191465280109,3.5023837197089156,settle,216.59903544252066
train,2026-05-06T20:00:00+08:00,25367630341_attempt1::btc-updown-5m-1778068800,buy_down,13.0,0.5,0.6498573277963305,0.13985732779633053,4,0.01,2026-05-06T12:00:18+00:00,0.55,147.87,0.050000000000000044,price_moved,0.0,0.0,0.0,3.1366270937183907,,216.59903544252066
train,2026-05-06T20:05:01+08:00,25367630341_attempt1::btc-updown-5m-1778069100,buy_down,5.0,0.43,0.5069125857998145,0.06691258579981448,4,0.01,2026-05-06T12:05:10+00:00,0.43,245.8,0.0,partial_fill,2.165990354425207,0.6701690051106802,2.8208246476235255,4.209124304633662,settle,219.4198600901442
train,2026-05-06T20:15:02+08:00,25367630341_attempt1::btc-updown-5m-1778069700,buy_up,4.0,0.59,0.8743246737614019,0.2743246737614019,4,0.01,2026-05-06T12:15:10+00:00,0.77,15.0,0.18000000000000005,price_moved,0.0,0.0,0.0,2.219727054598576,,219.4198600901442
train,2026-05-06T20:20:01+08:00,25367630341_attempt1::btc-updown-5m-1778070000,buy_up,4.0,0.57,0.8379894056715304,0.2579894056715304,4,0.01,2026-05-06T12:20:09+00:00,0.58,123.69,0.010000000000000009,partial_fill,2.194198600901442,0.6656560825173422,1.5510714247751576,2.4288487086897055,settle,220.97093151491936
train,2026-05-06T20:35:02+08:00,25367630341_attempt1::btc-updown-5m-1778070900,buy_down,4.0,0.48,0.5468511975301661,0.056851197530166105,4,0.01,2026-05-06T12:35:11+00:00,0.48,274.52,0.0,partial_fill,2.2097093151491936,0.6654582061551194,2.347816147346018,3.528119610863644,settle,223.31874766226537
train,2026-05-06T20:40:01+08:00,25367630341_attempt1::btc-updown-5m-1778071200,buy_down,5.0,0.55,0.6740250693463109,0.11402506934631086,4,0.01,2026-05-06T12:40:10+00:00,0.55,104.64,0.0,partial_fill,2.233187476622654,0.6654582061551194,1.786549981298123,2.6846914874195345,settle,225.1052976435635
train,2026-05-06T20:45:00+08:00,25367630341_attempt1::btc-updown-5m-1778071500,buy_down,13.0,0.5,0.5706024133461994,0.06060241334619943,4,0.01,2026-05-06T12:45:18+00:00,0.52,24.06,0.020000000000000018,price_moved,0.0,0.0,0.0,-3.4503654996315865,,225.1052976435635
train,2026-05-06T20:50:02+08:00,25367630341_attempt1::btc-updown-5m-1778071800,buy_down,186.0,0.19,0.2465433337579307,0.04654333375793069,4,0.01,2026-05-06T12:53:12+00:00,0.19,294.38,0.0,partial_fill,2.251052976435635,0.6723158275966048,9.478117795518463,14.097716291167572,settle,234.58341543908196
train,2026-05-06T20:55:02+08:00,25367630341_attempt1::btc-updown-5m-1778072100,buy_down,4.0,0.51,0.5783678913022454,0.05836789130224541,4,0.01,2026-05-06T12:55:11+00:00,0.46,532.66,-0.04999999999999999,partial_fill,2.3458341543908197,0.6723158275966048,2.7028089170155094,3.283938618413152,settle,237.28622435609748
train,2026-05-06T21:00:00+08:00,25367630341_attempt1::btc-updown-5m-1778072400,buy_down,5.0,0.59,0.9099987625686873,0.3099987625686873,4,0.01,2026-05-06T13:00:09+00:00,0.64,1.3,0.050000000000000044,price_moved,0.0,0.0,0.0,2.3878129954224447,,237.28622435609748
train,2026-05-06T21:05:02+08:00,25367630341_attempt1::btc-updown-5m-1778072700,buy_down,13.0,0.44,0.5348019644373264,0.08480196443732642,4,0.01,2026-05-06T13:05:20+00:00,0.41,284.5,-0.030000000000000027,partial_fill,2.372862243560975,0.6691843271496645,3.3567319543057703,4.432377872752912,settle,240.64295631040324
train,2026-05-06T21:10:01+08:00,25367630341_attempt1::btc-updown-5m-1778073000,buy_up,4.0,0.52,0.8223744360540703,0.2923744360540703,4,0.01,2026-05-06T13:10:09+00:00,0.55,77.22,0.030000000000000027,price_moved,0.0,0.0,0.0,3.2450120310712185,,240.64295631040324
train,2026-05-06T21:20:01+08:00,25367630341_attempt1::btc-updown-5m-1778073600,buy_up,5.0,0.51,0.6576712784999107,0.13767127849991068,4,0.01,2026-05-06T13:20:14+00:00,0.41,112.8,-0.10000000000000003,partial_fill,2.4064295631040324,0.6642684667586449,-2.4651229670821797,-3.693709063853132,settle,238.17783334332105
train,2026-05-06T21:25:00+08:00,25367630341_attempt1::btc-updown-5m-1778073900,buy_down,9.0,0.57,0.8304891226378838,0.2504891226378838,4,0.01,2026-05-06T13:25:14+00:00,0.56,467.54,-0.009999999999999898,partial_fill,2.3817783334332105,0.6642363715329694,1.8288655060290722,2.642123552233082,settle,240.00669884935013
