system,split,normal_edge,boundary_edge,min_depth,event_cap,kelly_shrink,exit_policy,max_trades_per_market,min_entry_gap_seconds,trades,ending_bankroll,total_return,win_rate,profit_factor,max_drawdown,avg_edge,avg_q,avg_entry_price,boundary_trades,markets_traded,multi_trade_markets,avg_trades_per_traded_market,max_trades_in_market,worst_48_return,median_48_return,positive_48_rate,active_48_rate,num_48_windows,worst_144_return,median_144_return,positive_144_rate,active_144_rate,num_144_windows,fold,status,fold_split,train_start_cst,train_end_cst,validation_start_cst,validation_end_cst,test_start_cst,test_end_cst,train_rows,validation_rows,test_rows,selected_feature_set,selected_model_kind,selected_members,selected_model_validation_logloss,selected_model_selection_loss,selected_config,execution_config_mode,fold_config_validation_score,config_combinations
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,validation,0.02,0.06,50.0,0.01,0.25,settle,1,4,722,1632.2469369594546,15.322469369594547,0.7008310249307479,1.8474322942218468,0.10350066963627373,0.0760298927095597,0.5815700589145458,0.49554016620498614,0,722,0,1.0,1,-0.07906002115997768,0.19109593865881958,0.9763157894736842,1.0,760,0.23179689761599964,0.6843922065560633,1.0,1.0,664,fold_1,ok,validation,2026-05-03T23:45:01+08:00,2026-05-13T23:45:01+08:00,2026-05-13T23:50:01+08:00,2026-05-16T23:50:01+08:00,2026-05-16T23:55:01+08:00,2026-05-19T23:55:01+08:00,320822,104135,104640,mixed_top2_logit_blend,mixed_blend,prior_plus_btc@l2=0.01 + no_timing_boundary@l2=0.01,0.476478353505776,0.477278353505776,q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,fixed_selected_execution,15.283962747787001,1
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,0.02,0.06,50.0,0.01,0.25,settle,1,4,135,117.31089432617283,0.17310894326172832,0.4888888888888889,1.2356432993860051,0.1041971111523558,0.055275796387840026,0.4697202408322845,0.40444444444444444,0,135,0,1.0,1,-0.10419711115235541,0.0,0.18733509234828497,0.2678100263852243,758,-0.10419711115235541,0.0,0.270392749244713,0.3549848942598187,662,fold_1,ok,test,2026-05-03T23:45:01+08:00,2026-05-13T23:45:01+08:00,2026-05-13T23:50:01+08:00,2026-05-16T23:50:01+08:00,2026-05-16T23:55:01+08:00,2026-05-19T23:55:01+08:00,320822,104135,104640,mixed_top2_logit_blend,mixed_blend,prior_plus_btc@l2=0.01 + no_timing_boundary@l2=0.01,0.476478353505776,0.477278353505776,q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,fixed_selected_execution,15.283962747787001,1
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,validation,0.02,0.06,50.0,0.01,0.25,settle,1,4,518,685.9565888352487,5.859565888352487,0.7200772200772201,2.5838373435616857,0.09515467039981552,0.08385235867741944,0.6165550613801222,0.5227027027027027,0,518,0,1.0,1,-0.06900814677271483,0.11744070514732985,0.6517006802721088,0.7496598639455783,735,-0.040066093297313365,0.3027382897231119,0.810641627543036,0.8622848200312989,639,fold_2,ok,validation,2026-05-08T23:45:01+08:00,2026-05-18T23:45:01+08:00,2026-05-18T23:50:01+08:00,2026-05-21T23:50:01+08:00,2026-05-21T23:55:01+08:00,2026-05-24T23:55:01+08:00,336471,99694,75653,mixed_top2_logit_blend,mixed_blend,no_timing_boundary@l2=0.01 + full@l2=0.01,0.4778519517857281,0.4786519517857281,q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,fixed_selected_execution,5.870954813139366,1
q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,test,0.02,0.06,50.0,0.01,0.25,settle,1,4,417,459.0463613036248,3.590463613036248,0.7122302158273381,2.283392018199368,0.04017878998875751,0.08413664743060537,0.6210431222507492,0.5269064748201439,0,417,0,1.0,1,-0.030385643669716633,0.11856802509020348,0.7988721804511278,0.8157894736842105,532,-0.030385643669716633,0.5091013864958207,0.9747706422018348,0.9954128440366973,436,fold_2,ok,test,2026-05-08T23:45:01+08:00,2026-05-18T23:45:01+08:00,2026-05-18T23:50:01+08:00,2026-05-21T23:50:01+08:00,2026-05-21T23:55:01+08:00,2026-05-24T23:55:01+08:00,336471,99694,75653,mixed_top2_logit_blend,mixed_blend,no_timing_boundary@l2=0.01 + full@l2=0.01,0.4778519517857281,0.4786519517857281,q_edge_ne0.02_be0.06_d50_cap0.01_mt1_gap4s__settle,fixed_selected_execution,5.870954813139366,1
