split,first_quote_cst,slug,side,entry_second,entry_price,market_p,q_model,raw_logit,calibrated_logit,edge,pnl_usd,exit_reason,dominant_group,market_prior_contrib,btc_contrib,interaction_contrib,liquidity_micro_contrib,market_path_contrib,timing_contrib,boundary_contrib,intercept_contrib
train,2026-05-06T19:20:02+08:00,btc-updown-5m-1778066400,buy_up,4.0,0.48,0.475,0.8489598081937952,1.7120148031056726,1.7264658727188051,0.35895980819379525,3.2028542774843434,settle,btc,0.03191609967744088,1.2586725408203148,0.565528318530718,0.025990774316739487,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T19:30:01+08:00,btc-updown-5m-1778067000,buy_up,9.0,0.53,0.525,0.6143292447376468,0.45875303619057695,0.46554697380096605,0.07432924473764681,2.644114393649727,settle,btc,0.1370378815316424,0.32143260887002983,0.14680686344696103,0.023568612581484426,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T19:35:01+08:00,btc-updown-5m-1778067300,buy_up,4.0,0.49,0.485,0.6608864891826111,0.6592284131140944,0.6672472077056246,0.16088648918261106,3.1356334402066195,settle,btc,0.052957295858109765,0.5273153847428047,0.21861858851029312,0.03043007424242765,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T19:45:00+08:00,btc-updown-5m-1778067900,buy_up,5.0,0.48,0.475,0.5239186345093134,0.09119934729191474,0.0957476190818903,0.033918634509313435,3.298294424917338,settle,btc,0.03191609967744088,0.17318769229483288,0.04524704053730478,0.010941445021876951,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T19:50:01+08:00,btc-updown-5m-1778068200,buy_up,4.0,0.52,0.515,0.569127899928802,0.2726370812786097,0.2782938945689252,0.03912789992880195,2.8356004298562523,settle,btc,0.11599668535097349,0.23266640357837642,0.07047983909177163,0.023587083497028916,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T19:55:02+08:00,btc-updown-5m-1778068500,buy_down,9.0,0.47,0.465,0.51255230894874,0.04594799103131651,0.050219787772473275,0.03255230894874007,3.5023837197089156,settle,btc,0.010832661965491977,0.1791861104314263,0.025877406865482296,0.0001447420084566626,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T20:00:00+08:00,btc-updown-5m-1778068800,buy_down,13.0,0.5,0.495,0.6498573277963305,0.6106899010079363,0.6184121368084579,0.13985732779633053,3.1366270937183907,settle,btc,0.07397322828062054,0.4849015393599476,0.19218774143826023,0.02972032216864874,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T20:05:01+08:00,btc-updown-5m-1778069100,buy_down,5.0,0.43,0.425,0.5069125857998145,0.02351735418148238,0.027652105054171015,0.06691258579981448,4.209124304633662,settle,btc,-0.07427203910466089,0.2207986238980178,0.056545136252056045,-0.00946143662438985,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T20:15:02+08:00,btc-updown-5m-1778069700,buy_up,4.0,0.59,0.585,0.8743246737614019,1.924003709953774,1.9397499814837804,0.2743246737614019,2.219727054598576,settle,btc,0.264785563193208,1.3650640199194901,0.4328760896443368,0.03137096743627974,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T20:20:01+08:00,btc-updown-5m-1778070000,buy_up,4.0,0.57,0.565,0.8379894056715304,1.629397430749271,1.6433437278220189,0.2579894056715304,2.4288487086897055,settle,btc,0.2217984440449403,1.0940915327200762,0.4537375136014859,0.029862870622309228,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T20:35:02+08:00,btc-updown-5m-1778070900,buy_down,4.0,0.48,0.475,0.5468511975301661,0.18284795479643876,0.18795617783048454,0.056851197530166105,3.528119610863644,settle,btc,0.03191609967744088,0.2455848546602788,0.06604841384638668,0.009391516851873127,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T20:40:01+08:00,btc-updown-5m-1778071200,buy_down,5.0,0.55,0.545,0.6740250693463109,0.7180685327618778,0.7264468265219729,0.11402506934631086,2.6846914874195345,settle,btc,0.17926418087756993,0.4507308493821551,0.2385470251103176,0.019619407631375953,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T20:45:00+08:00,btc-updown-5m-1778071500,buy_down,13.0,0.5,0.495,0.5706024133461994,0.27861605967590297,0.28430940310544256,0.06060241334619943,-3.4503654996315865,settle,btc,0.07397322828062054,0.25371507094657764,0.11626857169000558,0.0047521189982399565,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T20:50:02+08:00,btc-updown-5m-1778071800,buy_down,186.0,0.19,0.185,0.2465433337579307,-1.1143165877283372,-1.1171337322380883,0.04654333375793069,14.097716291167572,settle,market_prior,-0.6942629458947523,-0.16399752932073614,-0.1509664347767688,0.06500325250346084,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T20:55:02+08:00,btc-updown-5m-1778072100,buy_down,4.0,0.51,0.505,0.5783678913022454,0.31019074559528437,0.3160770028632673,0.05836789130224541,3.283938618413152,settle,btc,0.0949807529284627,0.22808027525423014,0.11963823901473936,0.037584408637392853,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T21:00:00+08:00,btc-updown-5m-1778072400,buy_down,5.0,0.59,0.565,0.9099987625686873,2.295603164206099,2.313619820222789,0.3099987625686873,2.3878129954224447,settle,btc,0.2217984440449403,1.6063578114662338,0.6391816869716452,-0.0016418480371802138,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T21:05:02+08:00,btc-updown-5m-1778072700,buy_down,13.0,0.44,0.42,0.5348019644373264,0.13461976037378914,0.13943332058423566,0.08480196443732642,4.432377872752912,settle,btc,-0.08503410852728294,0.2831497670665091,0.11034736155689134,-0.003750329482787527,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T21:10:01+08:00,btc-updown-5m-1778073000,buy_up,4.0,0.52,0.515,0.8223744360540703,1.5192447579360642,1.5325180483166332,0.2923744360540703,3.2450120310712185,settle,btc,0.11599668535097349,1.0744373849315518,0.4837653497408435,0.015138268152235995,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T21:20:01+08:00,btc-updown-5m-1778073600,buy_up,5.0,0.51,0.505,0.6576712784999107,0.6450019063289157,0.6529337803398715,0.13767127849991068,-3.693709063853132,settle,btc,0.0949807529284627,0.5178984350535591,0.2090979002859945,-0.0068822516995599445,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T21:25:00+08:00,btc-updown-5m-1778073900,buy_down,9.0,0.57,0.565,0.8304891226378838,1.5754808540295404,1.5890977336126801,0.2504891226378838,2.642123552233082,settle,btc,0.2217984440449403,1.066930367938011,0.4651352959468068,-0.008290323660677043,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T21:30:00+08:00,btc-updown-5m-1778074200,buy_up,5.0,0.51,0.505,0.7550844498595325,1.1151120041386209,1.1259161392922843,0.23508444985953247,3.3996803219994076,settle,btc,0.0949807529284627,0.7656218261324605,0.4178843545322157,0.0067180007850225175,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T21:35:01+08:00,btc-updown-5m-1778074500,buy_down,8.0,0.49,0.485,0.7133792639337202,0.9023491367278887,0.9118533412492978,0.2133792639337202,3.7205685156575155,settle,btc,0.052957295858109765,0.7300140537134325,0.2643653091069014,0.02510540828898576,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T21:40:01+08:00,btc-updown-5m-1778074800,buy_up,5.0,0.52,0.485,0.6000504104068933,0.3992447994778086,0.4056751558829067,0.07005041040689332,3.329193327568157,settle,btc,0.052957295858109765,0.43353657057962247,0.1435035794026198,-0.06065971612300265,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T21:45:01+08:00,btc-updown-5m-1778075100,buy_down,27.0,0.55,0.545,0.9500911389159575,2.924500283684583,2.9463593518669655,0.3900911389159575,2.9733238110212965,settle,btc,0.17926418087756993,2.005185198424153,0.9030894257824407,0.007054408839959257,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T21:50:02+08:00,btc-updown-5m-1778075400,buy_down,5.0,0.49,0.48,0.6922726349889943,0.8018753134860446,0.8107656467894105,0.19227263498899427,-3.822844899884526,settle,btc,0.04244091303290941,0.7325464318327212,0.19001595288189024,0.006964945978064678,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T21:55:01+08:00,btc-updown-5m-1778075700,buy_down,4.0,0.53,0.5,0.5643726203553562,0.25338825610283217,0.2589274636389791,0.024372620355356152,3.2184026308084435,settle,btc,0.08447699060454164,0.2511320255223695,0.11919801460206526,-0.03132584438660343,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T22:00:01+08:00,btc-updown-5m-1778076000,buy_down,4.0,0.52,0.515,0.6457835398329725,0.5929423717047999,0.6005561743126844,0.11578353983297253,3.3806951581195284,settle,btc,0.11599668535097349,0.41207609317530763,0.2508735849861822,-0.01591106156812259,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T22:05:02+08:00,btc-updown-5m-1778076300,buy_down,4.0,0.48,0.475,0.8008264391143176,1.379050894327692,1.3914676334689566,0.3108264391143176,-3.8527786668351296,settle,btc,0.03191609967744088,0.974606246388072,0.5353962301191879,0.0072252483825319775,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T22:10:02+08:00,btc-updown-5m-1778076600,buy_down,4.0,0.5,0.475,0.8170953952038214,1.483734786300671,1.4967911191808965,0.30709539520382134,-3.8103351989910967,settle,btc,0.03191609967744088,1.1564635039447,0.471535759019494,-0.006087646101423495,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T22:15:00+08:00,btc-updown-5m-1778076900,buy_down,5.0,0.44,0.435,0.5412070058440599,0.16023267697016336,0.1652027260231894,0.0912070058440599,4.6218992401487595,settle,btc,-0.052844462835857135,0.29144385831829783,0.05871578398421499,0.03301042774304843,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T22:20:01+08:00,btc-updown-5m-1778077200,buy_up,4.0,0.51,0.505,0.7160689210479764,0.9154605794862978,0.9250448918116773,0.19606892104797635,3.523518479548701,settle,btc,0.0949807529284627,0.6919369557722004,0.30476762728142837,-0.006131826256252858,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T22:25:01+08:00,btc-updown-5m-1778077500,buy_up,5.0,0.51,0.505,0.7681658829818582,1.186741823865756,1.197983600220534,0.24816588298185815,3.5566810064150416,settle,btc,0.0949807529284627,0.8622809747104989,0.3622308082468205,0.037342218219514736,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T22:35:02+08:00,btc-updown-5m-1778078100,buy_up,4.0,0.63,0.62,0.6915413711360006,0.7984657455855143,0.8073352472380824,0.051541371136000554,2.17973735964579,settle,btc,0.34157333045457006,0.4353960527504566,0.18091373682572062,0.010675555794307793,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T22:40:01+08:00,btc-updown-5m-1778078400,buy_down,84.0,0.48,0.475,0.5154529576844188,0.05748921154873801,0.06183152240857901,0.025452957684418805,-3.9162614561636024,settle,btc,0.03191609967744088,0.12114523203614302,0.02709770475505259,0.04742310531964228,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T22:45:02+08:00,btc-updown-5m-1778078700,buy_up,39.0,0.67,0.665,0.7037420465074921,0.8559605571729294,0.865181338481049,0.023742046507492016,-3.853849394212192,settle,market_prior,0.44456363722650116,0.3871394507803425,0.1827789887424901,0.01157141066313632,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T22:50:01+08:00,btc-updown-5m-1778079000,buy_down,4.0,0.48,0.475,0.6435271796017337,0.5831522789921365,0.5907062664566894,0.15352717960173368,3.9935514347523844,settle,btc,0.03191609967744088,0.45916411752145714,0.22547488516440575,0.036690106868373575,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T23:00:00+08:00,btc-updown-5m-1778079600,buy_up,14.0,0.59,0.585,0.645765183937108,0.5928626145905874,0.6004759299014301,0.04576518393710805,2.5753031585222756,settle,btc,0.264785563193208,0.313830663764799,0.14395539723397385,0.04038392063814725,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T23:05:01+08:00,btc-updown-5m-1778079900,buy_down,5.0,0.53,0.525,0.6756006346585848,0.7252048634540457,0.7336267585012524,0.13560063465858474,3.3192256369557844,settle,btc,0.1370378815316424,0.504906903546006,0.24801793299420002,0.005335075621738046,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T23:10:01+08:00,btc-updown-5m-1778080200,buy_down,5.0,0.55,0.54,0.6868475065160199,0.7766855958144635,0.7854220259202573,0.12684750651601984,3.086013957420108,settle,btc,0.16868423786673975,0.5471939503123873,0.21120944481610196,0.01969089305877519,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T23:15:02+08:00,btc-updown-5m-1778080500,buy_up,4.0,0.6,0.595,0.9190279356357145,2.4104936990401193,2.429212308961663,0.3090279356357145,2.5274454311270693,settle,btc,0.28649664736570424,1.6558700414477459,0.6354806251481672,0.0027393153180420506,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T23:20:00+08:00,btc-updown-5m-1778080800,buy_up,9.0,0.54,0.535,0.7840069461896976,1.2773761010840627,1.289171631365558,0.23400694618969753,3.2613767005505063,settle,btc,0.1581213192435915,0.9021419029513698,0.3886993340804882,-0.0014935249518461871,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T23:30:00+08:00,btc-updown-5m-1778081400,buy_up,18.0,0.55,0.545,0.5901947503475162,0.35858856530441463,0.3647705217662459,0.030194750347516182,3.15701264613289,settle,btc,0.17926418087756993,0.20331020047507115,0.12025991996078166,0.02584719423053254,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T23:35:01+08:00,btc-updown-5m-1778081700,buy_down,8.0,0.56,0.555,0.6833396231745265,0.7605244655599194,0.7691621549948179,0.11333962317452641,3.054409735133571,settle,btc,0.20048393876117018,0.47667811362294055,0.2185759359226597,0.03487940749268979,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T23:40:01+08:00,btc-updown-5m-1778082000,buy_up,5.0,0.5,0.495,0.5701780546208541,0.27689481909997316,0.2825776461580361,0.060178054620854134,3.928212430849202,settle,btc,0.07397322828062054,0.2469952915450339,0.13225928498200518,-0.006240055468145743,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T23:45:01+08:00,btc-updown-5m-1778082300,buy_up,9.0,0.64,0.635,0.901363356493211,2.1950632461158004,2.2124656270906073,0.25136335649321095,2.213565241446163,settle,btc,0.3752784755662062,1.435719830558785,0.5421355847033182,0.012022285527031714,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T23:50:01+08:00,btc-updown-5m-1778082600,buy_up,5.0,0.47,0.465,0.615965623272895,0.46562317178485335,0.4724590842934727,0.13596562327289496,4.502755021840215,settle,btc,0.010832661965491977,0.43793290610753144,0.14388886798684386,0.043061665964526756,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-06T23:55:01+08:00,btc-updown-5m-1778082900,buy_down,4.0,0.53,0.525,0.5689281220957189,0.2718273903909345,0.27747925666206213,0.02892812209571883,3.571357858251436,settle,btc,0.1370378815316424,0.2346028575061042,0.0907185852336312,-0.020439003640902554,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T00:00:02+08:00,btc-updown-5m-1778083200,buy_up,92.0,0.38,0.375,0.41207101397118656,-0.35721901206284173,-0.3554104700409615,0.022071013971186555,5.9295445403850735,settle,market_prior,-0.18379361355574203,0.07783424224102861,-0.11494956854547166,0.03378285803688407,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T00:10:01+08:00,btc-updown-5m-1778083800,buy_up,23.0,0.56,0.555,0.5919294842091433,0.3657219810474136,0.3719475209867087,0.02192948420914321,-4.285009996378043,settle,market_prior,0.20048393876117018,0.19634554690236483,0.113726901604485,0.025258524018934258,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T00:15:01+08:00,btc-updown-5m-1778084100,buy_up,6.0,0.49,0.485,0.5654645668153861,0.25780395830076724,0.26337014472951825,0.06546456681538616,-4.252024778002773,settle,btc,0.052957295858109765,0.273641953061404,0.09860973300026844,0.0026879066205257205,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T00:20:01+08:00,btc-updown-5m-1778084400,buy_down,15.0,0.45,0.445,0.7670998961162736,1.1808019276085826,1.1920074126067386,0.3070998961162736,4.949356841595228,settle,btc,-0.031529957552086714,0.9583561082694725,0.39166428026913447,0.03240442686160285,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T00:30:00+08:00,btc-updown-5m-1778085000,buy_down,5.0,0.47,0.455,0.510715323225412,0.038640705422906485,0.04286785638298028,0.030715323225412046,-4.262765211654784,settle,btc,-0.010310199668486515,0.15822703784285785,0.06666454683932142,-0.005847749351245544,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T00:35:02+08:00,btc-updown-5m-1778085300,buy_up,87.0,0.31,0.305,0.34650291870534705,-0.6345608738591975,-0.6344468248009769,0.026502918705347052,8.702052974288616,settle,market_prior,-0.3480535595599974,-0.05000809358778722,-0.11585787150973702,0.04945158103786496,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T00:40:02+08:00,btc-updown-5m-1778085600,buy_up,10.0,0.43,0.425,0.525380454782924,0.09702528338178511,0.1016091502588026,0.08538045478292396,5.493665742313463,settle,btc,-0.07427203910466089,0.29968580922543325,0.05852744938085,-0.01682300588029656,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T00:45:00+08:00,btc-updown-5m-1778085900,buy_down,5.0,0.51,0.505,0.5439603453031302,0.17125916347862952,0.176296581747689,0.02396034530313019,-4.357077082012982,settle,btc,0.0949807529284627,0.15274877585915364,0.07835306359029058,0.015269501340263395,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T00:50:02+08:00,btc-updown-5m-1778086200,buy_up,5.0,0.46,0.455,0.6646102687907074,0.6757876071768182,0.6839075745146529,0.19461026879070736,-4.321666723119028,settle,btc,-0.010310199668486515,0.5822247751356537,0.23103806365087437,0.0429278982983176,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T00:55:01+08:00,btc-updown-5m-1778086500,buy_up,15.0,0.39,0.385,0.49848911473199187,-0.009973688018964085,-0.006043559466853785,0.09848911473199186,-4.29384584623261,settle,btc,-0.16150185936908718,0.2624374956393976,0.05567452884092036,0.003509077109345891,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T01:00:02+08:00,btc-updown-5m-1778086800,buy_down,5.0,0.54,0.535,0.7309918735097966,0.9896233244931382,0.9996607535920398,0.1809918735097965,-4.2202938571999224,settle,btc,0.1581213192435915,0.6813829767658611,0.31654902964431625,0.003662929078910017,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T01:05:01+08:00,btc-updown-5m-1778087100,buy_down,21.0,0.45,0.445,0.49466773592037433,-0.025167164986750885,-0.02132986497357332,0.03466773592037432,-4.192499598665636,settle,btc,-0.031529957552086714,0.21227706395705598,-0.02845158408130194,-0.0073697570708774265,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T01:10:00+08:00,btc-updown-5m-1778087400,buy_up,6.0,0.48,0.475,0.5143683272139649,0.053173196065977216,0.05748913709538867,0.024368327213964876,4.313147888746801,settle,btc,0.03191609967744088,0.22239166448271597,-0.022112357908035694,-0.008929279946603171,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T01:20:01+08:00,btc-updown-5m-1778088000,buy_up,10.0,0.54,0.535,0.6348203074607098,0.5456277164124342,0.5529524377040269,0.0848203074607098,3.4188039882860672,settle,btc,0.1581213192435915,0.38367773359276425,0.1748784727269009,-0.0009568789112816586,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T01:30:01+08:00,btc-updown-5m-1778088600,buy_up,10.0,0.62,0.615,0.7075968452175961,0.8744074990171146,0.8837409867625298,0.07759684521759615,2.4687073315414074,settle,btc,0.33045584057817046,0.446638016922362,0.23453580939298163,0.03287076236314141,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T01:35:01+08:00,btc-updown-5m-1778088900,buy_up,5.0,0.52,0.515,0.5948519415651946,0.3777608655261354,0.384059960192825,0.0648519415651946,3.7613014473010216,settle,btc,0.11599668535097349,0.2820853975065324,0.10605134498718741,0.04372036792098282,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T01:45:00+08:00,btc-updown-5m-1778089500,buy_down,11.0,0.48,0.475,0.6776006070232927,0.7342895112867248,0.7427669113764451,0.18760060702329273,4.461493720715477,settle,btc,0.03191609967744088,0.5963948851056247,0.2615708956234326,0.014500561119767455,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T01:50:02+08:00,btc-updown-5m-1778089800,buy_up,224.0,0.1,0.095,0.17149704960449846,-1.569456394278484,-1.5750543350037267,0.061497049604498456,13.21902535530966,settle,market_prior,-1.0992880503716842,-0.18931323680209813,-0.14782915062203195,0.032797583506896294,0.0,0.0,0.003274337695713971,-0.16909787768527995
train,2026-05-07T01:55:02+08:00,btc-updown-5m-1778090100,buy_up,5.0,0.53,0.525,0.6299123182380639,0.524644160258372,0.5318406770011623,0.0899123182380639,-4.4584214648347205,settle,btc,0.1370378815316424,0.40417059982121983,0.1527741819895051,0.0007544271555455322,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T02:00:01+08:00,btc-updown-5m-1778090400,buy_up,5.0,0.58,0.575,0.6676127491995245,0.6892056331232298,0.6974075814155628,0.07761274919952456,-4.405951025756237,settle,btc,0.24322602031374418,0.3924031997138959,0.19435450149722266,0.02931484183790785,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T02:15:01+08:00,btc-updown-5m-1778091300,buy_up,5.0,0.54,0.535,0.6971488399150974,0.8247275128030274,0.8337574676215009,0.1471488399150973,3.572678649557423,settle,btc,0.1581213192435915,0.5841709443459824,0.2387652813737645,0.013762898079229846,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T02:20:01+08:00,btc-updown-5m-1778091600,buy_up,26.0,0.48,0.475,0.532722247434077,0.12631352538674218,0.13107633647244823,0.04272224743407705,-4.4130024402554096,settle,btc,0.03191609967744088,0.23701460095734972,0.0205513068181509,0.006924448173341435,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T02:25:02+08:00,btc-updown-5m-1778091900,buy_up,4.0,0.43,0.425,0.5539208794925544,0.21124380825963524,0.21652552322013902,0.11392087949255443,5.572405207615536,settle,btc,-0.07427203910466089,0.345954715359725,0.11665092531959902,-0.00699686307548718,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T02:30:01+08:00,btc-updown-5m-1778092200,buy_up,77.0,0.7,0.695,0.7401290501398533,1.0363166875047893,1.0466394019715772,0.03012905013985335,-4.396457124975771,settle,market_prior,0.5170075407690806,0.4182555985506944,0.23531475247550046,0.035831725949054614,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T02:35:02+08:00,btc-updown-5m-1778092500,buy_down,5.0,0.41,0.405,0.5660099699459483,0.2600104635305728,0.26559013118268465,0.14600996994594834,6.069587709720073,settle,btc,-0.11754266615662104,0.42980738012138686,0.1251615116510162,-0.007322831845668513,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T02:45:01+08:00,btc-updown-5m-1778093100,buy_up,16.0,0.55,0.545,0.5823105500955857,0.32628111743645416,0.33226568305821724,0.022310550095585698,-4.430380435839809,settle,btc,0.17926418087756993,0.24574656820734214,0.07325948622796784,-0.0018961876368850587,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T03:05:01+08:00,btc-updown-5m-1778094300,buy_up,5.0,0.47,0.435,0.5353434220043668,0.13678308286471047,0.14160986046223029,0.05534342200436682,-4.3986001992787696,settle,btc,-0.052844462835857135,0.33558254709690827,0.06057021325139507,-0.03643228440819498,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T03:10:02+08:00,btc-updown-5m-1778094600,buy_down,5.0,0.58,0.575,0.7489429675577078,1.082378560050858,1.092982701628637,0.15894296755770787,3.0134835244570346,settle,btc,0.24322602031374418,0.6509494234311388,0.32815642529270295,0.030139621252812505,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T03:25:02+08:00,btc-updown-5m-1778095500,buy_down,10.0,0.58,0.575,0.632595531539476,0.536101394386284,0.5433679121108482,0.042595531539476046,-4.3671306926613065,settle,btc,0.24322602031374418,0.2731951988758785,0.17021146440518206,0.01956164103102013,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T03:35:01+08:00,btc-updown-5m-1778096100,buy_up,10.0,0.51,0.505,0.590199436143626,0.35860782129759816,0.36478989540897844,0.07019943614362602,3.9994731496021623,settle,btc,0.0949807529284627,0.26845771025976534,0.1570373117506252,0.008224976598285635,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T03:40:01+08:00,btc-updown-5m-1778096400,buy_down,6.0,0.67,0.66,0.7380730642042971,1.0257192621139049,1.0359772288262734,0.05807306420429704,2.048685350661884,settle,btc,0.4328196190122927,0.502023022544645,0.27330410882314304,-0.012334558026635224,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T03:45:01+08:00,btc-updown-5m-1778096700,buy_down,5.0,0.52,0.515,0.5803187072352576,0.3181469833914547,0.3240818513843945,0.05031870723525756,3.8955062481419636,settle,btc,0.11599668535097349,0.2722073709296055,0.0964517442645654,0.0035841130858509564,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T03:55:01+08:00,btc-updown-5m-1778097300,buy_up,10.0,0.48,0.475,0.5232185560748408,0.088409840401538,0.09294106896635018,0.03321855607484082,-4.439478470372532,settle,btc,0.03191609967744088,0.16316267422942995,0.025902974172490136,0.037521022561717764,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T04:00:02+08:00,btc-updown-5m-1778097600,buy_up,10.0,0.63,0.625,0.7643828286464135,1.1657469132227836,1.1768604156555262,0.12438282864641349,2.459704048132933,settle,btc,0.35274759476482526,0.6966759739429123,0.3020805323945508,-0.015664257639964034,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T04:05:01+08:00,btc-updown-5m-1778097900,buy_down,10.0,0.67,0.665,0.7581755150423674,1.1317966404522868,1.1427027147746414,0.07817551504236732,2.0676198804604,settle,btc,0.44456363722650116,0.6167124283232785,0.2363797754277596,0.004233729714287804,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
train,2026-05-07T04:10:01+08:00,btc-updown-5m-1778098200,buy_up,5.0,0.47,0.465,0.5044776795240998,0.013835599275767958,0.017911196923417465,0.024477679524099856,4.812495251552457,settle,btc,0.010832661965491977,0.13413906566106182,0.036956812403867785,0.0019999894848871194,0.0,0.0,-0.0009950525542607826,-0.16909787768527995
