strategy,entry_name,family,exit_policy,first_quote_ts,first_quote_cst,run_name,slug,market_id,session_et,component,side,entry_minute,entry_ts,exit_ts,exit_reason,fraction,target_cost,entry_price,exit_price,pnl_usd,event_ret,bankroll_after,skipped_exit_liquidity_quotes
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-05-25T09:20:02+00:00,2026-05-25T17:20:02+08:00,26357456273_attempt1,btc-updown-5m-1779700800,26357456273_attempt1::btc-updown-5m-1779700800,london,classic_sharpdrop_reversal,buy_up,2,2026-05-25T09:22:01+00:00,,settle,0.04,2.911217087236868,0.15,,16.30281568852646,0.224,89.08324286944817,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-05-31T12:20:01+00:00,2026-05-31T20:20:01+08:00,26709070227_attempt1,btc-updown-5m-1780230000,26709070227_attempt1::btc-updown-5m-1780230000,london,classic_sharpdrop_reversal,buy_up,2,2026-05-31T12:22:00+00:00,,settle,0.04,3.563329714777927,0.14,,-3.8178532658334934,-0.042857142857142864,85.26538960361468,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-05-31T15:40:02+00:00,2026-05-31T23:40:02+08:00,26709070227_attempt1,btc-updown-5m-1780242000,26709070227_attempt1::btc-updown-5m-1780242000,other,classic_sharpdrop_reversal,buy_up,2,2026-05-31T15:42:01+00:00,,settle,0.04,3.4106155841445873,0.27,,-3.536934679853646,-0.04148148148148148,81.72845492376103,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-05-31T17:40:01+00:00,2026-06-01T01:40:01+08:00,26709070227_attempt1,btc-updown-5m-1780249200,26709070227_attempt1::btc-updown-5m-1780249200,other,classic_sharpdrop_reversal,buy_up,2,2026-05-31T17:42:01+00:00,,settle,0.04,3.2691381969504416,0.1,,29.09532995285893,0.356,110.82378487661997,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-05-31T20:15:01+00:00,2026-06-01T04:15:01+08:00,26709070227_attempt1,btc-updown-5m-1780258500,26709070227_attempt1::btc-updown-5m-1780258500,other,classic_sharpdrop_reversal,buy_up,2,2026-05-31T20:17:00+00:00,,settle,0.04,4.432951395064799,0.27,,11.821203720172795,0.10666666666666665,122.64498859679276,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-05-31T23:35:02+00:00,2026-06-01T07:35:02+08:00,26709070227_attempt1,btc-updown-5m-1780270500,26709070227_attempt1::btc-updown-5m-1780270500,asia,classic_sharpdrop_reversal,buy_up,2,2026-05-31T23:37:00+00:00,,settle,0.04,4.90579954387171,0.12,,-5.314616172527687,-0.04333333333333334,117.33037242426506,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-06-01T02:15:02+00:00,2026-06-01T10:15:02+08:00,26709070227_attempt1,btc-updown-5m-1780280100,26709070227_attempt1::btc-updown-5m-1780280100,asia,classic_sharpdrop_reversal,buy_up,2,2026-06-01T02:17:02+00:00,,settle,0.04,4.693214896970603,0.2,,-4.927875641819133,-0.042,112.40249678244594,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-06-01T03:05:02+00:00,2026-06-01T11:05:02+08:00,26709070227_attempt1,btc-updown-5m-1780283100,26709070227_attempt1::btc-updown-5m-1780283100,asia,classic_sharpdrop_reversal,buy_up,2,2026-06-01T03:07:02+00:00,,settle,0.04,4.4960998712978375,0.3,,10.341029703985026,0.092,122.74352648643097,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-06-01T03:10:00+00:00,2026-06-01T11:10:00+08:00,26709070227_attempt1,btc-updown-5m-1780283400,26709070227_attempt1::btc-updown-5m-1780283400,asia,classic_sharpdrop_reversal,buy_up,2,2026-06-01T03:11:58+00:00,,settle,0.04,4.909741059457239,0.3,,-5.07339909477248,-0.04133333333333333,117.67012739165848,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-06-01T06:20:00+00:00,2026-06-01T14:20:00+08:00,26709070227_attempt1,btc-updown-5m-1780294800,26709070227_attempt1::btc-updown-5m-1780294800,london,classic_sharpdrop_reversal,buy_up,2,2026-06-01T06:22:00+00:00,,settle,0.04,4.706805095666339,0.22,,-4.92075078183299,-0.04181818181818181,112.74937660982549,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-06-01T09:15:01+00:00,2026-06-01T17:15:01+08:00,26709070227_attempt1,btc-updown-5m-1780305300,26709070227_attempt1::btc-updown-5m-1780305300,london,classic_sharpdrop_reversal,buy_up,2,2026-06-01T09:17:01+00:00,,settle,0.04,4.50997506439302,0.23,,14.902526299733456,0.13217391304347825,127.65190290955894,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-06-01T17:00:01+00:00,2026-06-02T01:00:01+08:00,26709294970_attempt1,btc-updown-5m-1780333200,26709294970_attempt1::btc-updown-5m-1780333200,us_afternoon,classic_sharpdrop_reversal,buy_up,2,2026-06-01T17:02:01+00:00,,settle,0.04,5.106076116382358,0.25,,15.113985304491779,0.1184,142.76588821405073,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-06-01T18:15:02+00:00,2026-06-02T02:15:02+08:00,26709294970_attempt1,btc-updown-5m-1780337700,26709294970_attempt1::btc-updown-5m-1780337700,us_afternoon,classic_sharpdrop_reversal,buy_up,2,2026-06-01T18:17:00+00:00,,settle,0.04,5.71063552856203,0.27,,-5.922140548138402,-0.04148148148148149,136.84374766591233,0
classic_sharpdrop_reversal__settle,classic_sharpdrop_reversal,classic_quant,settle,2026-06-01T23:25:01+00:00,2026-06-02T07:25:01+08:00,26709294970_attempt1,btc-updown-5m-1780356300,26709294970_attempt1::btc-updown-5m-1780356300,asia,classic_sharpdrop_reversal,buy_up,2,2026-06-01T23:26:59+00:00,,settle,0.04,5.473749906636494,0.14,,-5.864732042824815,-0.042857142857142864,130.97901562308752,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-04T09:25:02+00:00,2026-05-04T17:25:02+08:00,25274678535_attempt1,btc-updown-5m-1777886700,25274678535_attempt1::btc-updown-5m-1777886700,london,breakout_up,buy_up,4,2026-05-04T09:29:01+00:00,2026-05-04T09:29:08+00:00,take_profit,0.05,5.0,0.84,0.92,0.41666666666666713,0.004166666666666671,100.41666666666667,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-04T13:20:02+00:00,2026-05-04T21:20:02+08:00,25274678535_attempt1,btc-updown-5m-1777900800,25274678535_attempt1::btc-updown-5m-1777900800,london,breakout_up,buy_up,4,2026-05-04T13:24:02+00:00,2026-05-04T13:24:47+00:00,stop,0.05,5.020833333333334,0.9,0.14,-4.295601851851853,-0.04277777777777778,96.12106481481482,3
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-04T13:55:01+00:00,2026-05-04T21:55:01+08:00,25274678535_attempt1,btc-updown-5m-1777902900,25274678535_attempt1::btc-updown-5m-1777902900,us_open,breakout_up,buy_up,4,2026-05-04T13:58:59+00:00,2026-05-04T13:59:17+00:00,take_profit,0.05,4.8060532407407415,0.85,0.95,0.5088762254901961,0.005294117647058823,96.62994104030501,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-04T15:05:02+00:00,2026-05-04T23:05:02+08:00,25274678535_attempt1,btc-updown-5m-1777907100,25274678535_attempt1::btc-updown-5m-1777907100,us_open,breakout_up,buy_up,4,2026-05-04T15:09:02+00:00,2026-05-04T15:09:09+00:00,take_profit,0.05,1.8468,0.57,0.73,0.4860000000000001,0.005029497014773983,97.11594104030502,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-04T17:10:00+00:00,2026-05-05T01:10:00+08:00,25274678535_attempt1,btc-updown-5m-1777914600,25274678535_attempt1::btc-updown-5m-1777914600,us_afternoon,breakout_up,buy_up,4,2026-05-04T17:13:57+00:00,2026-05-04T17:14:07+00:00,take_profit,0.05,4.855797052015252,0.81,0.92,0.599481117532747,0.006172839506172839,97.71542215783776,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-05T05:30:01+00:00,2026-05-05T13:30:01+08:00,25274678535_attempt1,btc-updown-5m-1777959000,25274678535_attempt1::btc-updown-5m-1777959000,asia,breakout_up,buy_up,4,2026-05-05T05:34:01+00:00,2026-05-05T05:34:07+00:00,stop,0.05,4.885771107891888,0.88,0.81,-0.44416100980835316,-0.004545454545454543,97.27126114802941,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-05T12:30:01+00:00,2026-05-05T20:30:01+08:00,25311264469_attempt1,btc-updown-5m-1777984200,25311264469_attempt1::btc-updown-5m-1777984200,london,breakout_up,buy_up,4,2026-05-05T12:34:01+00:00,2026-05-05T12:34:07+00:00,take_profit,0.05,4.863563057401471,0.84,0.95,0.5789956020716036,0.005952380952380952,97.85025675010101,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-05T13:40:00+00:00,2026-05-05T21:40:00+08:00,25311264469_attempt1,btc-updown-5m-1777988400,25311264469_attempt1::btc-updown-5m-1777988400,us_open,breakout_up,buy_up,4,2026-05-05T13:44:00+00:00,2026-05-05T13:44:06+00:00,take_profit,0.05,4.892512837505051,0.79,0.91,0.6812359647158932,0.006962025316455697,98.5314927148169,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-05T20:40:02+00:00,2026-05-06T04:40:02+08:00,25311264469_attempt1,btc-updown-5m-1778013600,25311264469_attempt1::btc-updown-5m-1778013600,other,breakout_up,buy_up,4,2026-05-05T20:44:02+00:00,,settle,0.05,4.926574635740845,0.9,,0.49265746357408446,0.004999999999999999,99.024150178391,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-05T22:45:02+00:00,2026-05-06T06:45:02+08:00,25311264469_attempt1,btc-updown-5m-1778021100,25311264469_attempt1::btc-updown-5m-1778021100,other,breakout_up,buy_up,4,2026-05-05T22:49:01+00:00,2026-05-05T22:49:09+00:00,stop,0.05,4.95120750891955,0.82,0.72,-0.6641863731477443,-0.00670731707317073,98.35996380524325,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-06T00:05:01+00:00,2026-05-06T08:05:01+08:00,25311264469_attempt1,btc-updown-5m-1778025900,25311264469_attempt1::btc-updown-5m-1778025900,asia,breakout_up,buy_up,4,2026-05-06T00:08:59+00:00,2026-05-06T00:09:50+00:00,take_profit,0.05,4.917998190262163,0.84,0.94,0.5269283775280889,0.005357142857142857,98.88689218277135,1
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-06T03:10:01+00:00,2026-05-06T11:10:01+08:00,25311264469_attempt1,btc-updown-5m-1778037000,25311264469_attempt1::btc-updown-5m-1778037000,asia,breakout_up,buy_up,4,2026-05-06T03:14:00+00:00,2026-05-06T03:14:06+00:00,take_profit,0.05,4.944344609138568,0.68,0.84,1.0906642520158598,0.011029411764705876,99.9775564347872,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-06T04:35:00+00:00,2026-05-06T12:35:00+08:00,25311264469_attempt1,btc-updown-5m-1778042100,25311264469_attempt1::btc-updown-5m-1778042100,asia,breakout_up,buy_up,4,2026-05-06T04:39:00+00:00,2026-05-06T04:39:09+00:00,take_profit,0.05,4.99887782173936,0.62,0.71,0.6450164931276592,0.006451612903225805,100.62257292791486,1
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-06T09:35:01+00:00,2026-05-06T17:35:01+08:00,25367630341_attempt1,btc-updown-5m-1778060100,25367630341_attempt1::btc-updown-5m-1778060100,london,breakout_up,buy_up,4,2026-05-06T09:39:01+00:00,2026-05-06T09:39:07+00:00,take_profit,0.05,5.031128646395743,0.72,0.9,1.1879053748434396,0.011805555555555559,101.8104783027583,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-06T17:05:01+00:00,2026-05-07T01:05:01+08:00,25367630341_attempt1,btc-updown-5m-1778087100,25367630341_attempt1::btc-updown-5m-1778087100,us_afternoon,breakout_up,buy_up,4,2026-05-06T17:09:01+00:00,2026-05-06T17:09:23+00:00,take_profit,0.05,5.090523915137915,0.75,0.85,0.6108628698165497,0.005999999999999999,102.42134117257484,2
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-06T23:15:01+00:00,2026-05-07T07:15:01+08:00,25367630341_attempt1,btc-updown-5m-1778109300,25367630341_attempt1::btc-updown-5m-1778109300,asia,breakout_up,buy_up,4,2026-05-06T23:19:01+00:00,2026-05-06T23:19:31+00:00,take_profit,0.05,5.121067058628743,0.9,0.99,0.4552059607669992,0.004444444444444444,102.87654713334184,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-07T01:25:01+00:00,2026-05-07T09:25:01+08:00,25367630341_attempt1,btc-updown-5m-1778117100,25367630341_attempt1::btc-updown-5m-1778117100,asia,breakout_up,buy_up,4,2026-05-07T01:29:01+00:00,2026-05-07T01:29:07+00:00,take_profit,0.05,5.143827356667092,0.78,0.88,0.5935185411538951,0.005769230769230768,103.47006567449574,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-07T03:05:02+00:00,2026-05-07T11:05:02+08:00,25367630341_attempt1,btc-updown-5m-1778123100,25367630341_attempt1::btc-updown-5m-1778123100,asia,breakout_up,buy_up,4,2026-05-07T03:09:01+00:00,2026-05-07T03:09:17+00:00,stop,0.05,5.173503283724788,0.82,0.75,-0.5047320276804668,-0.004878048780487802,102.96533364681528,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-07T19:05:02+00:00,2026-05-08T03:05:02+08:00,25427145257_attempt1,btc-updown-5m-1778180700,25427145257_attempt1::btc-updown-5m-1778180700,us_afternoon,breakout_up,buy_up,4,2026-05-07T19:09:02+00:00,2026-05-07T19:09:07+00:00,take_profit,0.05,5.148266682340765,0.87,0.96,0.47340383285892074,0.004597701149425286,103.4387374796742,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-08T06:15:01+00:00,2026-05-08T14:15:01+08:00,25427145257_attempt1,btc-updown-5m-1778220900,25427145257_attempt1::btc-updown-5m-1778220900,london,breakout_up,buy_up,4,2026-05-08T06:19:01+00:00,,settle,0.05,5.171936873983711,0.76,,1.5651914223898071,0.015131578947368423,105.003928902064,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-08T12:15:01+00:00,2026-05-08T20:15:01+08:00,25487949887_attempt1,btc-updown-5m-1778242500,25487949887_attempt1::btc-updown-5m-1778242500,london,breakout_up,buy_up,4,2026-05-08T12:19:00+00:00,2026-05-08T12:19:05+00:00,stop,0.05,5.2501964451032,0.87,0.8,-0.48277668460719053,-0.004597701149425285,104.52115221745682,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-08T13:45:02+00:00,2026-05-08T21:45:02+08:00,25487949887_attempt1,btc-updown-5m-1778247900,25487949887_attempt1::btc-updown-5m-1778247900,us_open,breakout_up,buy_up,4,2026-05-08T13:49:02+00:00,2026-05-08T13:49:07+00:00,take_profit,0.05,5.226057610872841,0.81,0.92,0.6451922976386223,0.006172839506172839,105.16634451509543,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-08T13:50:01+00:00,2026-05-08T21:50:01+08:00,25487949887_attempt1,btc-updown-5m-1778248200,25487949887_attempt1::btc-updown-5m-1778248200,us_open,breakout_up,buy_up,4,2026-05-08T13:54:00+00:00,2026-05-08T13:54:06+00:00,stop,0.05,5.258317225754772,0.74,0.6,-1.0658751133286701,-0.010135135135135137,104.10046940176676,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-08T17:25:02+00:00,2026-05-09T01:25:02+08:00,25487949887_attempt1,btc-updown-5m-1778261100,25487949887_attempt1::btc-updown-5m-1778261100,us_afternoon,breakout_up,buy_up,4,2026-05-08T17:29:01+00:00,2026-05-08T17:29:11+00:00,take_profit,0.05,5.205023470088339,0.85,0.93,0.42864899165433423,0.004117647058823534,104.52911839342109,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-08T23:40:02+00:00,2026-05-09T07:40:02+08:00,25487949887_attempt1,btc-updown-5m-1778283600,25487949887_attempt1::btc-updown-5m-1778283600,asia,breakout_up,buy_up,4,2026-05-08T23:44:02+00:00,2026-05-08T23:44:07+00:00,stop,0.05,5.2264559196710545,0.68,0.59,-0.7685964587751556,-0.007352941176470593,103.76052193464594,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-09T10:10:01+00:00,2026-05-09T18:10:01+08:00,25545252940_attempt1,btc-updown-5m-1778321400,25545252940_attempt1::btc-updown-5m-1778321400,london,breakout_up,buy_up,4,2026-05-09T10:14:01+00:00,2026-05-09T10:14:34+00:00,take_profit,0.05,5.1880260967322975,0.83,0.91,0.4375443696039292,0.004216867469879523,104.19806630424986,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-09T10:25:00+00:00,2026-05-09T18:25:00+08:00,25545252940_attempt1,btc-updown-5m-1778322300,25545252940_attempt1::btc-updown-5m-1778322300,london,breakout_up,buy_up,4,2026-05-09T10:28:59+00:00,2026-05-09T10:29:06+00:00,stop,0.05,5.209903315212493,0.88,0.84,-0.2960172338188919,-0.002840909090909093,103.90204907043098,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-09T13:25:01+00:00,2026-05-09T21:25:01+08:00,25545252940_attempt1,btc-updown-5m-1778333100,25545252940_attempt1::btc-updown-5m-1778333100,london,breakout_up,buy_up,4,2026-05-09T13:29:00+00:00,2026-05-09T13:29:20+00:00,stop,0.05,5.1951024535215495,0.58,0.45,-1.253990247401753,-0.012068965517241377,102.64805882302922,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-09T22:15:01+00:00,2026-05-10T06:15:01+08:00,25545252940_attempt1,btc-updown-5m-1778364900,25545252940_attempt1::btc-updown-5m-1778364900,other,breakout_up,buy_up,4,2026-05-09T22:19:01+00:00,2026-05-09T22:19:07+00:00,stop,0.05,5.132402941151462,0.77,0.61,-1.1331279220724009,-0.011038961038961043,101.51493090095681,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-10T09:45:01+00:00,2026-05-10T17:45:01+08:00,25596809734_attempt1,btc-updown-5m-1778406300,25596809734_attempt1::btc-updown-5m-1778406300,london,breakout_up,buy_up,4,2026-05-10T09:49:01+00:00,2026-05-10T09:49:08+00:00,stop,0.05,5.075746545047841,0.71,0.57,-1.0723408193763047,-0.010563380281690144,100.4425900815805,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-10T17:45:01+00:00,2026-05-11T01:45:01+08:00,25596809734_attempt1,btc-updown-5m-1778435100,25596809734_attempt1::btc-updown-5m-1778435100,other,breakout_up,buy_up,4,2026-05-10T17:49:01+00:00,2026-05-10T17:49:10+00:00,stop,0.05,5.022129504079025,0.79,0.67,-0.8264263740889535,-0.008227848101265822,99.61616370749155,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-11T01:30:02+00:00,2026-05-11T09:30:02+08:00,25596809734_attempt1,btc-updown-5m-1778463000,25596809734_attempt1::btc-updown-5m-1778463000,asia,breakout_up,buy_up,4,2026-05-11T01:34:01+00:00,2026-05-11T01:34:07+00:00,stop,0.05,3.55,0.71,0.48,-1.2,-0.012046237832683724,98.41616370749155,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-11T17:50:00+00:00,2026-05-12T01:50:00+08:00,25624592440_attempt1,btc-updown-5m-1778521800,25624592440_attempt1::btc-updown-5m-1778521800,us_afternoon,breakout_up,buy_up,4,2026-05-11T17:53:59+00:00,2026-05-11T17:54:07+00:00,take_profit,0.05,4.920808185374578,0.81,0.9,0.48600574670366187,0.004938271604938271,98.90216945419522,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-12T00:15:00+00:00,2026-05-12T08:15:00+08:00,25624592440_attempt1,btc-updown-5m-1778544900,25624592440_attempt1::btc-updown-5m-1778544900,asia,breakout_up,buy_up,4,2026-05-12T00:19:00+00:00,2026-05-12T00:19:05+00:00,stop,0.05,4.945108472709761,0.66,0.15,-3.896146069407691,-0.0393939393939394,95.00602338478753,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-12T01:00:01+00:00,2026-05-12T09:00:01+08:00,25624592440_attempt1,btc-updown-5m-1778547600,25624592440_attempt1::btc-updown-5m-1778547600,asia,breakout_up,buy_up,4,2026-05-12T01:04:00+00:00,2026-05-12T01:04:10+00:00,stop,0.05,4.750301169239377,0.76,0.72,-0.3125198137657487,-0.003289473684210529,94.69350357102178,1
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-12T06:35:01+00:00,2026-05-12T14:35:01+08:00,25624592440_attempt1,btc-updown-5m-1778567700,25624592440_attempt1::btc-updown-5m-1778567700,london,breakout_up,buy_up,4,2026-05-12T06:36:55+00:00,,settle,0.05,4.734675178551089,0.9,,0.4734675178551088,0.004999999999999999,95.16697108887689,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-12T06:45:00+00:00,2026-05-12T14:45:00+08:00,25665168591_attempt1,btc-updown-5m-1778568300,25665168591_attempt1::btc-updown-5m-1778568300,london,breakout_up,buy_up,4,2026-05-12T06:48:59+00:00,2026-05-12T06:49:05+00:00,stop,0.05,4.758348554443844,0.87,0.79,-0.4922429539079836,-0.005172413793103445,94.6747281349689,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-13T01:05:01+00:00,2026-05-13T09:05:01+08:00,25665168591_attempt1,btc-updown-5m-1778634300,25665168591_attempt1::btc-updown-5m-1778634300,asia,breakout_up,buy_up,4,2026-05-13T01:09:01+00:00,2026-05-13T01:09:23+00:00,take_profit,0.05,4.733736406748445,0.9,0.99,0.42077656948875053,0.004444444444444443,95.09550470445765,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-13T04:30:00+00:00,2026-05-13T12:30:00+08:00,25665168591_attempt1,btc-updown-5m-1778646600,25665168591_attempt1::btc-updown-5m-1778646600,asia,breakout_up,buy_up,4,2026-05-13T04:33:59+00:00,2026-05-13T04:34:05+00:00,stop,0.05,4.7547752352228825,0.67,0.58,-0.7096679455556546,-0.007462686567164184,94.385836758902,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-13T08:15:02+00:00,2026-05-13T16:15:02+08:00,25726497649_attempt1,btc-updown-5m-1778660100,25726497649_attempt1::btc-updown-5m-1778660100,london,breakout_up,buy_up,4,2026-05-13T08:19:00+00:00,2026-05-13T08:19:07+00:00,stop,0.05,4.7192918379451,0.81,0.75,-0.40784003537797187,-0.004320987654320991,93.97799672352403,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-13T09:45:00+00:00,2026-05-13T17:45:00+08:00,25726497649_attempt1,btc-updown-5m-1778665500,25726497649_attempt1::btc-updown-5m-1778665500,london,breakout_up,buy_up,4,2026-05-13T09:49:00+00:00,2026-05-13T09:49:07+00:00,stop,0.05,4.698899836176202,0.62,0.57,-0.45473224221060055,-0.004838709677419359,93.52326448131343,1
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-13T18:50:01+00:00,2026-05-14T02:50:01+08:00,25791429807_attempt1,btc-updown-5m-1778698200,25791429807_attempt1::btc-updown-5m-1778698200,us_afternoon,breakout_up,buy_up,4,2026-05-13T18:54:00+00:00,2026-05-13T18:54:05+00:00,take_profit,0.05,4.676163224065672,0.78,0.91,0.7194097267793341,0.007692307692307693,94.24267420809277,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-14T11:45:01+00:00,2026-05-14T19:45:01+08:00,25791429807_attempt1,btc-updown-5m-1778759100,25791429807_attempt1::btc-updown-5m-1778759100,london,breakout_up,buy_up,4,2026-05-14T11:48:59+00:00,2026-05-14T11:49:04+00:00,stop,0.05,4.712133710404639,0.89,0.83,-0.3706172581217134,-0.003932584269662924,93.87205694997105,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-14T15:10:02+00:00,2026-05-14T23:10:02+08:00,25791429807_attempt1,btc-updown-5m-1778771400,25791429807_attempt1::btc-updown-5m-1778771400,us_open,breakout_up,buy_up,4,2026-05-14T15:14:02+00:00,2026-05-14T15:14:14+00:00,take_profit,0.05,4.6936028474985525,0.89,0.98,0.4218968851684091,0.004494382022471909,94.29395383513946,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-14T15:55:00+00:00,2026-05-14T23:55:00+08:00,25791429807_attempt1,btc-updown-5m-1778774100,25791429807_attempt1::btc-updown-5m-1778774100,us_open,breakout_up,buy_up,4,2026-05-14T15:58:59+00:00,2026-05-14T15:59:07+00:00,stop,0.05,4.714697691756974,0.86,0.76,-0.6030427280154267,-0.006395348837209301,93.69091110712404,0
classic_breakout_up__tp08_sl04_buf5s,classic_breakout_up,classic_quant,tp08_sl04_buf5s,2026-05-14T16:00:01+00:00,2026-05-15T00:00:01+08:00,25791429807_attempt1,btc-updown-5m-1778774400,25791429807_attempt1::btc-updown-5m-1778774400,us_afternoon,breakout_up,buy_up,4,2026-05-14T16:04:01+00:00,2026-05-14T16:04:29+00:00,stop,0.05,4.684545555356202,0.88,0.82,-0.3726343055396981,-0.0039772727272727295,93.31827680158435,0
