strategy,first_quote_ts,run_name,market_id,session_et,component,side,entry_minute,fraction,target_cost,entry_price,pnl_usd,event_ret,bankroll_after,recent_tail_flag,split
classic_early_drop_down,2026-04-30 05:25:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777526700,asia,early_drop_down,buy_down,1,0.04,4.774417968798661,0.91,0.41972905220208,0.003516483516483515,119.78017827216863,False,train
classic_early_drop_down,2026-04-30 08:00:02+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777536000,london,early_drop_down,buy_down,1,0.04,4.791207130886745,0.65,2.506169883848451,0.020923076923076923,122.28634815601708,False,train
classic_early_drop_down,2026-04-30 08:50:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777539000,london,early_drop_down,buy_down,1,0.04,4.8914539262406835,0.74,1.6525182183245553,0.013513513513513514,123.93886637434164,False,train
classic_early_drop_down,2026-04-30 13:30:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777555800,us_open,early_drop_down,buy_down,1,0.04,4.9575546549736655,0.61,-5.038826042760119,-0.04065573770491803,118.90004033158152,False,train
classic_early_drop_down,2026-04-30 14:15:00+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777558500,us_open,early_drop_down,buy_down,1,0.04,4.756001613263261,0.65,2.4877546900146283,0.02092307692307692,121.38779502159615,False,train
classic_early_drop_down,2026-04-30 14:25:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777559100,us_open,early_drop_down,buy_down,1,0.04,4.855511800863846,0.76,-4.919400114033108,-0.04052631578947369,116.46839490756304,False,train
classic_early_drop_down,2026-04-30 15:05:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777561500,us_open,early_drop_down,buy_down,1,0.04,4.658735796302522,0.57,-4.740468003255198,-0.04070175438596492,111.72792690430784,False,train
classic_early_drop_down,2026-04-30 16:00:02+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777564800,us_afternoon,early_drop_down,buy_down,1,0.04,4.469117076172314,0.7,1.85149136012853,0.016571428571428574,113.57941826443637,False,train
classic_early_drop_down,2026-04-30 16:15:05+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777565700,us_afternoon,early_drop_down,buy_down,1,0.04,4.543176730577455,0.64,2.4845497745345457,0.021875000000000002,116.06396803897091,False,train
classic_early_drop_down,2026-04-30 16:40:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777567200,us_afternoon,early_drop_down,buy_down,1,0.04,4.642558721558837,0.62,2.7705592370593055,0.02387096774193548,118.83452727603022,False,train
classic_early_drop_down,2026-04-30 18:10:00+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777572600,us_afternoon,early_drop_down,buy_down,1,0.04,4.753381091041208,0.57,3.502491330240891,0.029473684210526322,122.3370186062711,False,train
classic_sharpdrop_reversal_up,2026-04-26 05:35:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777181700,asia,sharpdrop_reversal_up,buy_up,2,0.04,4.0,0.15,-4.266666666666667,-0.042666666666666665,95.73333333333333,False,train
classic_sharpdrop_reversal_up,2026-04-26 05:45:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777182300,asia,sharpdrop_reversal_up,buy_up,2,0.04,3.8293333333333335,0.13,25.332512820512818,0.2646153846153846,121.06584615384615,False,train
classic_sharpdrop_reversal_up,2026-04-26 05:50:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777182600,asia,sharpdrop_reversal_up,buy_up,2,0.04,4.842633846153846,0.15,-5.165476102564103,-0.04266666666666667,115.90037005128205,False,train
classic_sharpdrop_reversal_up,2026-04-26 10:00:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777197600,london,sharpdrop_reversal_up,buy_up,2,0.04,4.636014802051283,0.13,-4.992631325285997,-0.04307692307692308,110.90773872599605,False,train
classic_sharpdrop_reversal_up,2026-04-26 12:10:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777205400,london,sharpdrop_reversal_up,buy_up,2,0.04,4.4363095490398425,0.13,-4.777564129735215,-0.04307692307692308,106.13017459626084,False,train
classic_sharpdrop_reversal_up,2026-04-26 13:35:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777210500,other,sharpdrop_reversal_up,buy_up,2,0.04,4.245206983850434,0.28,10.764631994763599,0.10142857142857142,116.89480659102445,False,train
classic_sharpdrop_reversal_up,2026-04-26 13:45:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777211100,other,sharpdrop_reversal_up,buy_up,2,0.04,4.675792263640978,0.15,-4.98751174788371,-0.04266666666666667,111.90729484314073,False,train
classic_sharpdrop_reversal_up,2026-04-26 14:00:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777212000,other,sharpdrop_reversal_up,buy_up,2,0.04,4.476291793725629,0.09,-4.973657548584033,-0.044444444444444446,106.9336372945567,False,train
classic_sharpdrop_reversal_up,2026-04-26 14:45:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777214700,other,sharpdrop_reversal_up,buy_up,2,0.04,4.277345491782269,0.23,-4.463317034903237,-0.04173913043478261,102.47032025965346,False,train
classic_sharpdrop_reversal_up,2026-04-26 15:20:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777216800,other,sharpdrop_reversal_up,buy_up,2,0.04,4.098812810386138,0.14,-4.391585153985148,-0.04285714285714286,98.07873510566831,False,train
classic_sharpdrop_reversal_up,2026-04-26 18:25:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777227900,other,sharpdrop_reversal_up,buy_up,2,0.04,3.9231494042267325,0.17,-4.153922898593011,-0.04235294117647059,93.9248122070753,False,train
classic_sharpdrop_reversal_up,2026-04-26 20:00:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777233600,other,sharpdrop_reversal_up,buy_up,2,0.04,3.756992488283012,0.2,14.8401203287179,0.15800000000000003,108.7649325357932,False,train
classic_sharpdrop_reversal_up,2026-04-26 22:50:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777243800,other,sharpdrop_reversal_up,buy_up,2,0.04,4.350597301431728,0.24,-4.531872188991383,-0.041666666666666664,104.23306034680182,False,train
classic_sharpdrop_reversal_up,2026-04-27 00:25:00+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777249500,asia,sharpdrop_reversal_up,buy_up,2,0.04,4.169322413872073,0.33,-4.295665517322742,-0.041212121212121214,99.93739482947908,False,train
classic_sharpdrop_reversal_up,2026-04-27 01:55:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777254900,asia,sharpdrop_reversal_up,buy_up,2,0.04,3.997495793179163,0.2,15.790108383057694,0.158,115.72750321253677,False,train
classic_sharpdrop_reversal_up,2026-04-27 02:25:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777256700,asia,sharpdrop_reversal_up,buy_up,2,0.04,4.629100128501471,0.31,10.154155120583871,0.08774193548387096,125.88165833312064,False,train
classic_sharpdrop_reversal_up,2026-04-27 03:00:00+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777258800,asia,sharpdrop_reversal_up,buy_up,2,0.04,5.0352663333248255,0.32,10.542588885398853,0.08374999999999999,136.4242472185195,False,train
classic_sharpdrop_reversal_up,2026-04-27 04:30:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777264200,asia,sharpdrop_reversal_up,buy_up,2,0.04,5.45696988874078,0.22,-5.705013974592633,-0.04181818181818182,130.71923324392685,False,train
classic_sharpdrop_reversal_up,2026-04-27 04:50:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777265400,asia,sharpdrop_reversal_up,buy_up,2,0.04,2.0192,0.16,10.4746,0.08013051897614802,141.19383324392686,False,train
classic_sharpdrop_reversal_up,2026-04-27 05:05:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777266300,asia,sharpdrop_reversal_up,buy_up,2,0.04,5.647753329757075,0.3,-5.836011774082311,-0.04133333333333334,135.35782146984454,False,train
classic_sharpdrop_reversal_up,2026-04-27 06:50:00+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777272600,london,sharpdrop_reversal_up,buy_up,2,0.04,5.414312858793782,0.25,-5.630885373145533,-0.041600000000000005,129.726936096699,False,train
classic_sharpdrop_reversal_up,2026-04-27 08:20:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777278000,london,sharpdrop_reversal_up,buy_up,2,0.04,5.18907744386796,0.16,26.91833924006504,0.2075,156.64527533676406,False,train
classic_sharpdrop_reversal_up,2026-04-27 11:15:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777288500,london,sharpdrop_reversal_up,buy_up,2,0.04,6.265811013470563,0.25,18.546800599872864,0.11839999999999999,175.1920759366369,False,train
classic_sharpdrop_reversal_up,2026-04-27 12:25:06+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777292700,london,sharpdrop_reversal_up,buy_up,2,0.04,3.0158,0.34,-3.1045,-0.017720550335409167,172.0875759366369,False,train
classic_sharpdrop_reversal_up,2026-04-27 14:25:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777299900,us_open,sharpdrop_reversal_up,buy_up,2,0.04,6.883503037465476,0.33,-7.092094038600794,-0.041212121212121214,164.9954818980361,False,train
classic_sharpdrop_reversal_up,2026-04-27 15:15:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777302900,us_open,sharpdrop_reversal_up,buy_up,2,0.04,6.599819275921444,0.34,-6.793931607566193,-0.041176470588235294,158.20155029046992,False,train
classic_sharpdrop_reversal_up,2026-04-27 16:00:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777305600,us_afternoon,sharpdrop_reversal_up,buy_up,2,0.04,6.3280620116187976,0.29,-6.546271046502205,-0.04137931034482759,151.65527924396773,False,train
classic_sharpdrop_reversal_up,2026-04-27 19:25:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777317900,us_afternoon,sharpdrop_reversal_up,buy_up,2,0.04,6.066211169758709,0.22,-6.341948041111379,-0.041818181818181824,145.31333120285635,False,train
classic_sharpdrop_reversal_up,2026-04-27 20:25:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777321500,other,sharpdrop_reversal_up,buy_up,2,0.04,5.812533248114254,0.17,28.036925079139337,0.1929411764705882,173.35025628199568,False,train
classic_sharpdrop_reversal_up,2026-04-27 21:10:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777324200,other,sharpdrop_reversal_up,buy_up,2,0.04,6.934010251279828,0.3,-7.165143926322489,-0.04133333333333334,166.1851123556732,False,train
classic_sharpdrop_reversal_up,2026-04-27 21:45:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777326300,other,sharpdrop_reversal_up,buy_up,2,0.04,6.647404494226928,0.22,23.265915729794248,0.14,189.45102808546744,False,train
classic_sharpdrop_reversal_up,2026-04-27 21:55:00+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777326900,other,sharpdrop_reversal_up,buy_up,2,0.04,7.578041123418698,0.21,-7.938900224533875,-0.04190476190476191,181.51212786093356,False,train
classic_sharpdrop_reversal_up,2026-04-28 00:00:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777334400,asia,sharpdrop_reversal_up,buy_up,2,0.04,7.260485114437342,0.28,-7.519788154238676,-0.04142857142857143,173.99233970669488,False,train
classic_sharpdrop_reversal_up,2026-04-28 01:00:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777338000,asia,sharpdrop_reversal_up,buy_up,2,0.04,6.959693588267795,0.35,-7.158541976504018,-0.04114285714285714,166.83379773019087,False,train
classic_sharpdrop_reversal_up,2026-04-28 03:00:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777345200,asia,sharpdrop_reversal_up,buy_up,2,0.04,2.4192000000000005,0.14,-2.5920000000000005,-0.015536420289322122,164.24179773019085,False,train
classic_sharpdrop_reversal_up,2026-04-28 04:00:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777348800,asia,sharpdrop_reversal_up,buy_up,2,0.04,4.7538,0.19,-5.0040000000000004,-0.030467274890770193,159.23779773019086,False,train
classic_sharpdrop_reversal_up,2026-04-28 04:25:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777350300,asia,sharpdrop_reversal_up,buy_up,2,0.04,6.369511909207635,0.28,16.151262341205072,0.10142857142857142,175.38906007139593,False,train
classic_sharpdrop_reversal_up,2026-04-28 07:45:00+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777362300,london,sharpdrop_reversal_up,buy_up,2,0.04,7.015562402855838,0.18,-7.4053158696811625,-0.04222222222222223,167.98374420171476,False,train
classic_sharpdrop_reversal_up,2026-04-28 08:30:05+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777365000,london,sharpdrop_reversal_up,buy_up,2,0.04,6.71934976806859,0.22,-7.024774757526254,-0.041818181818181824,160.9589694441885,False,train
classic_sharpdrop_reversal_up,2026-04-28 09:20:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777368000,london,sharpdrop_reversal_up,buy_up,2,0.04,0.8999999999999999,0.18,-0.95,-0.00590212526385121,160.00896944418852,False,train
classic_sharpdrop_reversal_up,2026-04-28 12:35:02+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777379700,london,sharpdrop_reversal_up,buy_up,2,0.04,3.5100000000000002,0.27,9.36,0.058496720730801206,169.3689694441885,False,train
classic_sharpdrop_reversal_up,2026-04-28 13:05:02+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777381500,london,sharpdrop_reversal_up,buy_up,2,0.04,6.77475877776754,0.2,-7.113496716655918,-0.042,162.25547272753258,False,train
classic_sharpdrop_reversal_up,2026-04-28 13:50:02+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777384200,us_open,sharpdrop_reversal_up,buy_up,2,0.04,6.490218909101303,0.22,-6.785228859514999,-0.04181818181818182,155.47024386801758,False,train
classic_sharpdrop_reversal_up,2026-04-28 18:25:02+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777400700,us_afternoon,sharpdrop_reversal_up,buy_up,2,0.04,6.218809754720703,0.2,-6.529750242456739,-0.042,148.94049362556083,False,train
classic_sharpdrop_reversal_up,2026-04-28 19:00:00+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777402800,us_afternoon,sharpdrop_reversal_up,buy_up,2,0.04,5.957619745022433,0.23,-6.216646690458191,-0.041739130434782605,142.72384693510264,False,train
classic_sharpdrop_reversal_up,2026-04-28 20:15:02+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777407300,other,sharpdrop_reversal_up,buy_up,2,0.04,4.8438,0.18,-5.1129,-0.03582372609620637,137.61094693510265,False,train
classic_sharpdrop_reversal_up,2026-04-29 02:15:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777428900,asia,sharpdrop_reversal_up,buy_up,2,0.04,5.504437877404106,0.24,17.20136836688783,0.125,154.81231530199048,False,train
classic_sharpdrop_reversal_up,2026-04-29 02:30:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777429800,asia,sharpdrop_reversal_up,buy_up,2,0.04,6.1924926120796195,0.19,-6.518413275873283,-0.042105263157894736,148.2939020261172,False,train
classic_sharpdrop_reversal_up,2026-04-29 03:30:02+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777433400,asia,sharpdrop_reversal_up,buy_up,2,0.04,3.2416000000000005,0.16,-3.4442000000000004,-0.023225499854966494,144.8497020261172,False,train
classic_sharpdrop_reversal_up,2026-04-29 05:00:01+00:00,24986940107_attempt1,24986940107_attempt1::btc-updown-5m-1777438800,asia,sharpdrop_reversal_up,buy_up,2,0.04,5.793988081044688,0.21,-6.06989227538015,-0.04190476190476191,138.77980975073706,False,train
classic_sharpdrop_reversal_up,2026-04-29 06:25:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777443900,london,sharpdrop_reversal_up,buy_up,2,0.04,5.551192390029483,0.12,-6.013791755865274,-0.04333333333333334,132.7660179948718,False,train
classic_sharpdrop_reversal_up,2026-04-29 08:05:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777449900,london,sharpdrop_reversal_up,buy_up,2,0.04,5.310640719794872,0.17,-5.623031350371042,-0.0423529411764706,127.14298664450075,False,train
classic_sharpdrop_reversal_up,2026-04-29 10:55:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777460100,london,sharpdrop_reversal_up,buy_up,2,0.04,5.08571946578003,0.21,-5.327896583198126,-0.0419047619047619,121.81509006130263,False,train
classic_sharpdrop_reversal_up,2026-04-29 13:25:02+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777469100,london,sharpdrop_reversal_up,buy_up,2,0.04,4.872603602452105,0.2,19.24678422968581,0.15799999999999997,141.06187429098844,False,train
classic_sharpdrop_reversal_up,2026-04-29 14:05:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777471500,us_open,sharpdrop_reversal_up,buy_up,2,0.04,5.642474971639538,0.3,-5.830557470694189,-0.04133333333333333,135.23131682029424,False,train
classic_sharpdrop_reversal_up,2026-04-29 14:10:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777471800,us_open,sharpdrop_reversal_up,buy_up,2,0.04,5.409252672811769,0.33,-5.573169420472732,-0.041212121212121214,129.6581473998215,False,train
classic_sharpdrop_reversal_up,2026-04-29 16:50:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777481400,us_afternoon,sharpdrop_reversal_up,buy_up,2,0.04,5.18632589599286,0.35,9.48356735267266,0.07314285714285715,139.14171475249415,False,train
classic_sharpdrop_reversal_up,2026-04-29 17:50:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777485000,us_afternoon,sharpdrop_reversal_up,buy_up,2,0.04,5.565668590099766,0.36,-5.720270495380315,-0.041111111111111105,133.42144425711385,False,train
classic_sharpdrop_reversal_up,2026-04-29 18:25:02+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777487100,us_afternoon,sharpdrop_reversal_up,buy_up,2,0.04,5.336857770284554,0.35,-5.489339420864113,-0.04114285714285714,127.93210483624974,False,train
classic_sharpdrop_reversal_up,2026-04-29 19:25:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777490700,us_afternoon,sharpdrop_reversal_up,buy_up,2,0.04,5.117284193449989,0.34,-5.267792552080872,-0.041176470588235294,122.66431228416886,False,train
classic_sharpdrop_reversal_up,2026-04-29 21:05:02+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777496700,other,sharpdrop_reversal_up,buy_up,2,0.04,4.906572491366754,0.44,6.133215614208443,0.05,128.7975278983773,False,train
classic_sharpdrop_reversal_up,2026-04-29 23:45:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777506300,asia,sharpdrop_reversal_up,buy_up,2,0.04,5.151901115935092,0.23,-5.375896816627923,-0.04173913043478261,123.42163108174937,False,train
classic_sharpdrop_reversal_up,2026-04-30 00:05:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777507500,asia,sharpdrop_reversal_up,buy_up,2,0.04,4.936865243269975,0.25,-5.134339853000774,-0.0416,118.2872912287486,False,train
classic_sharpdrop_reversal_up,2026-04-30 03:15:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777518900,asia,sharpdrop_reversal_up,buy_up,2,0.04,4.731491649149944,0.29,-4.89464653360339,-0.04137931034482758,113.39264469514521,False,train
classic_sharpdrop_reversal_up,2026-04-30 03:30:01+00:00,25044896828_attempt1,25044896828_attempt1::btc-updown-5m-1777519800,asia,sharpdrop_reversal_up,buy_up,2,0.04,4.535705787805808,0.43,-4.641187317754781,-0.04093023255813954,108.75145737739042,False,train
classic_sharpdrop_reversal_up,2026-04-30 06:10:00+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777529400,london,sharpdrop_reversal_up,buy_up,2,0.04,3.0696,0.24,-3.1975,-0.029401904830608408,105.55395737739042,False,train
classic_sharpdrop_reversal_up,2026-04-30 09:40:02+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777542000,london,sharpdrop_reversal_up,buy_up,2,0.04,4.222158295095617,0.16,-4.486043188539093,-0.0425,101.06791418885132,False,train
classic_sharpdrop_reversal_up,2026-04-30 10:40:00+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777545600,london,sharpdrop_reversal_up,buy_up,2,0.04,4.042716567554053,0.2,-4.244852395931756,-0.042,96.82306179291956,False,train
classic_sharpdrop_reversal_up,2026-04-30 12:40:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777552800,london,sharpdrop_reversal_up,buy_up,2,0.04,3.8729224717167825,0.2,-4.066568595302622,-0.042,92.75649319761693,False,train
classic_sharpdrop_reversal_up,2026-04-30 13:30:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777555800,us_open,sharpdrop_reversal_up,buy_up,2,0.04,3.7102597279046776,0.33,7.4205194558093535,0.07999999999999999,100.17701265342629,False,train
classic_sharpdrop_reversal_up,2026-04-30 14:35:00+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777559700,us_open,sharpdrop_reversal_up,buy_up,2,0.04,4.007080506137052,0.42,-4.1024871848546,-0.04095238095238095,96.0745254685717,False,train
classic_sharpdrop_reversal_up,2026-04-30 14:55:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777560900,us_open,sharpdrop_reversal_up,buy_up,2,0.04,3.8429810187428677,0.26,-3.990787981002209,-0.04153846153846154,92.08373748756948,False,train
classic_sharpdrop_reversal_up,2026-04-30 16:15:05+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777565700,us_afternoon,sharpdrop_reversal_up,buy_up,2,0.04,3.6833494995027793,0.24,-3.8368223953153953,-0.04166666666666667,88.24691509225408,False,train
classic_sharpdrop_reversal_up,2026-04-30 16:40:01+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777567200,us_afternoon,sharpdrop_reversal_up,buy_up,2,0.04,3.5298766036901634,0.26,-3.6656410884474773,-0.04153846153846154,84.58127400380661,False,train
classic_sharpdrop_reversal_up,2026-04-30 18:10:00+00:00,25100490855_attempt1,25100490855_attempt1::btc-updown-5m-1777572600,us_afternoon,sharpdrop_reversal_up,buy_up,2,0.04,3.3832509601522647,0.36,-3.477230153489828,-0.04111111111111112,81.10404385031678,False,train
classic_extremeup_fade_down,2026-04-26 07:50:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777189800,london,extremeup_fade_down,buy_down,2,0.04,4.0,0.06,-4.666666666666666,-0.04666666666666666,95.33333333333333,False,train
classic_extremeup_fade_down,2026-04-26 08:35:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777192500,london,extremeup_fade_down,buy_down,2,0.04,3.813333333333333,0.05,-4.576,-0.048,90.75733333333334,False,train
classic_extremeup_fade_down,2026-04-26 11:00:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777201200,london,extremeup_fade_down,buy_down,2,0.04,3.6302933333333334,0.06,-4.235342222222222,-0.04666666666666666,86.5219911111111,False,train
classic_extremeup_fade_down,2026-04-26 14:20:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777213200,other,extremeup_fade_down,buy_down,2,0.04,3.4608796444444443,0.09,-3.8454218271604934,-0.04444444444444444,82.67656928395061,False,train
classic_extremeup_fade_down,2026-04-26 15:25:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777217100,other,extremeup_fade_down,buy_down,2,0.04,3.3070627713580247,0.13,-3.5614522153086425,-0.04307692307692309,79.11511706864196,False,train
classic_extremeup_fade_down,2026-04-26 19:15:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777230900,other,extremeup_fade_down,buy_down,2,0.04,3.164604682745679,0.14,19.213671288098762,0.24285714285714285,98.32878835674073,False,train
classic_extremeup_fade_down,2026-04-26 20:30:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777235400,other,extremeup_fade_down,buy_down,2,0.04,3.9331515342696295,0.14,-4.214090929574604,-0.042857142857142864,94.11469742716612,False,train
classic_extremeup_fade_down,2026-04-26 20:45:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777236300,other,extremeup_fade_down,buy_down,2,0.04,3.764587897086645,0.1,33.50483228407114,0.35600000000000004,127.61952971123726,False,train
classic_extremeup_fade_down,2026-04-26 22:00:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777240800,other,extremeup_fade_down,buy_down,2,0.04,5.104781188449491,0.23,-5.3267281966429465,-0.041739130434782605,122.29280151459432,False,train
classic_extremeup_fade_down,2026-04-26 22:40:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777243200,other,extremeup_fade_down,buy_down,2,0.04,4.891712060583773,0.21,-5.124650730135381,-0.04190476190476191,117.16815078445893,False,train
classic_extremeup_fade_down,2026-04-26 23:30:00+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777246200,asia,extremeup_fade_down,buy_down,2,0.04,4.686726031378357,0.18,-4.947099699788266,-0.042222222222222223,112.22105108467066,False,train
classic_extremeup_fade_down,2026-04-26 23:40:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777246800,asia,extremeup_fade_down,buy_down,2,0.04,4.488842043386827,0.1,-4.937726247725509,-0.044,107.28332483694516,False,train
classic_extremeup_fade_down,2026-04-27 00:35:02+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777250100,asia,extremeup_fade_down,buy_down,2,0.04,4.291332993477806,0.29,-4.439309993252904,-0.04137931034482759,102.84401484369225,False,train
classic_extremeup_fade_down,2026-04-27 02:30:01+00:00,24949259015_attempt1,24949259015_attempt1::btc-updown-5m-1777257000,asia,extremeup_fade_down,buy_down,2,0.04,4.11376059374769,0.06,63.763289203089194,0.62,166.60730404678145,False,train
classic_extremeup_fade_down,2026-04-27 06:45:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777272300,london,extremeup_fade_down,buy_down,2,0.04,6.664292161871258,0.19,-7.015044380917114,-0.04210526315789474,159.59225966586433,False,train
classic_extremeup_fade_down,2026-04-27 10:50:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777287000,london,extremeup_fade_down,buy_down,2,0.04,6.383690386634574,0.09,-7.09298931848286,-0.044444444444444446,152.49927034738147,False,train
classic_extremeup_fade_down,2026-04-27 12:10:01+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777291800,london,extremeup_fade_down,buy_down,2,0.04,6.099970813895259,0.06,-7.116632616211135,-0.04666666666666666,145.38263773117035,False,train
classic_extremeup_fade_down,2026-04-27 13:40:02+00:00,24952032748_attempt1,24952032748_attempt1::btc-updown-5m-1777297200,us_open,extremeup_fade_down,buy_down,2,0.04,5.815305509246814,0.14,-6.230684474193016,-0.042857142857142864,139.15195325697732,False,train
