strategy,sizing,trades,ending_bankroll,total_return,avg_trade_return_on_cost,max_drawdown
rule_drop10_down,quarter_kelly_capped20,59,228.595049378706,1.2859504937870598,0.13650075848373822,0.46750683947038535
rule_drop10_down_size_neg,half_kelly,25,224.50451848776603,1.2450451848776605,0.18364953842447837,0.5575487626903514
rule_drop10_to30_down,full_kelly,17,219.8162162027746,1.1981621620277458,0.31026474902051426,0.8256209520216311
rule_drop10_down,quarter_kelly,59,219.46110301887364,1.1946110301887365,0.13650075848373822,0.4675068394703855
rule_drop10_to30_down,half_kelly_capped20,17,217.91314636855606,1.1791314636855605,0.31026474902051426,0.36523655913978503
rule_drop10_to30_down,half_kelly,17,213.53036694127096,1.1353036694127097,0.31026474902051426,0.4898372162485065
rule_drop10_down_size_strong_neg,half_kelly_capped20,20,210.89226536764727,1.1089226536764727,0.22633362138568874,0.23306824720066605
rule_drop10_down_combo75_neg,half_kelly_capped20,8,209.13164865435675,1.0913164865435676,0.4944652056739741,0.054315476190476206
rule_drop10_down_pricecap80,quarter_kelly,33,205.6024496179508,1.056024496179508,0.21692021530363753,0.39127003191216847
rule_drop10_down_pricecap80,quarter_kelly_capped20,33,205.6024496179508,1.056024496179508,0.21692021530363753,0.39127003191216847
rule_drop10_to30_down,fixed_10pct,26,202.99412709918525,1.0299412709918525,0.29590613584914566,0.2143395145733773
rule_drop10_down_size_neg,half_kelly_capped20,25,200.95802499994713,1.0095802499994715,0.18364953842447843,0.383026651967159
rule_drop10_down_good_liq400,fixed_20pct,25,199.53136439032798,0.9953136439032797,0.1697688413385924,0.35239372434443866
rule_drop10_down_size_strong_neg,quarter_kelly,20,190.54337205156855,0.9054337205156855,0.2263336213856888,0.16697535848912576
rule_drop10_down_size_strong_neg,quarter_kelly_capped20,20,190.54337205156855,0.9054337205156855,0.2263336213856888,0.16697535848912576
rule_drop10_down_pricecap75,fixed_10pct,34,187.52842562077822,0.8752842562077823,0.18906340668253005,0.35432900451625776
rule_drop10_down_combo80_neg,half_kelly_capped20,15,183.40959580949004,0.8340959580949003,0.26506183135060346,0.29988175804142947
rule_drop20_down,fixed_10pct,68,177.59799906481413,0.7759799906481413,0.08555496883652612,0.23397059295361766
rule_drop10_down_good_liq250,fixed_10pct,39,175.32851759149716,0.7532851759149717,0.15928878797316548,0.24138008538922553
rule_drop10_down_combo80_liq,half_kelly,14,174.558299384316,0.74558299384316,0.2602204538095884,0.4881911644946688
rule_drop30_down,fixed_20pct,53,174.49995903338333,0.7449995903338333,0.055175095169056027,0.3099051696025812
rule_drop10_down_combo80_neg,fixed_10pct,24,174.07120397314677,0.7407120397314677,0.254251517500134,0.20013724536711563
rule_drop10_down_size_strong_neg,fixed_10pct,36,173.90956765750585,0.7390956765750585,0.17087327801514246,0.10149253731343288
rule_drop10_down_combo80_neg,half_kelly,15,171.41932063028622,0.7141932063028622,0.2650618313506035,0.47632777499742435
rule_drop10_down_size_neg,quarter_kelly_capped20,25,171.07965606798234,0.7107965606798234,0.1836495384244784,0.2967842923089701
rule_drop10_down_size_neg,quarter_kelly,25,171.07965606798234,0.7107965606798234,0.1836495384244784,0.2967842923089701
rule_drop10_down_combo80_liq,half_kelly_capped20,14,170.2300704445673,0.702300704445673,0.2602204538095884,0.3557274000456665
rule_drop10_down_good_liq250,half_kelly_capped20,25,166.97595192614335,0.6697595192614336,0.14831029785277536,0.4576004368200011
rule_drop10_down_size_neg,fixed_10pct,40,165.45364196152948,0.6545364196152947,0.14289839313600267,0.18481999313186812
rule_drop10_down_combo75_neg,fixed_10pct,17,164.09908870950713,0.6409908870950713,0.319639743142434,0.20013724536711558
rule_drop10_down_combo80_liq,fixed_10pct,23,163.19752537351036,0.6319752537351035,0.23595392118775124,0.2556345721097944
rule_drop10_down_combo75_neg,quarter_kelly,8,160.59454439265926,0.6059454439265926,0.4944652056739741,0.027157738095238103
rule_drop10_down_combo75_neg,quarter_kelly_capped20,8,160.59454439265926,0.6059454439265926,0.4944652056739741,0.027157738095238103
rule_drop20_down,half_kelly_capped20,51,160.24986606719412,0.6024986606719411,0.07020451023349852,0.510065019071266
rule_drop10_to30_down,quarter_kelly_capped20,17,158.5432472655163,0.585432472655163,0.3102647490205143,0.264175293183676
rule_drop10_to30_down,quarter_kelly,17,158.5432472655163,0.585432472655163,0.3102647490205143,0.264175293183676
rule_drop10_down_combo80_liq,full_kelly,14,158.00974041240522,0.5800974041240523,0.2602204538095884,0.8317449217984518
rule_drop10_down_good_liq250,quarter_kelly_capped20,25,153.57780162847067,0.5357780162847066,0.14831029785277536,0.3934654719496148
rule_drop10_down_good_liq400,fixed_10pct,25,146.9397728982012,0.46939772898201193,0.1697688413385924,0.18481999313186812
rule_drop10_down_pricecap75,half_kelly,19,146.10754634763495,0.4610754634763494,0.2993092896571609,0.5935264585136253
rule_drop10_down_good_liq250,quarter_kelly,25,144.60536489010678,0.4460536489010678,0.14831029785277536,0.4394771121163945
rule_drop10_down_pricecap75,half_kelly_capped20,19,143.56395142916406,0.4356395142916407,0.2993092896571609,0.5155833414883407
rule_drop10_down_combo80_neg,quarter_kelly_capped20,15,140.95911516622556,0.4095911516622557,0.2650618313506035,0.24672198647058546
rule_drop10_down_combo80_neg,quarter_kelly,15,140.95911516622556,0.4095911516622557,0.2650618313506035,0.24672198647058546
rule_drop10_down_combo80_liq,quarter_kelly_capped20,14,140.87304659168848,0.4087304659168849,0.26022045380958836,0.26325835331580716
rule_drop10_down_combo80_liq,quarter_kelly,14,140.87304659168848,0.4087304659168849,0.26022045380958836,0.26325835331580716
rule_drop10_down_good_liq250,half_kelly,25,139.5255498192778,0.39525549819277805,0.14831029785277539,0.7624485643543335
rule_rise30to50_up_size_pos,full_kelly,3,138.61488926987903,0.3861488926987904,0.40683229813664595,0.0
rule_drop10_down_combo80_neg,full_kelly,15,138.1425428373756,0.3814254283737559,0.2650618313506035,0.837414407101948
rule_drop30_down,fixed_10pct,53,137.10496298252943,0.3710496298252943,0.05517509516905604,0.15814407072144349
rule_drop10_down_good_liq400,quarter_kelly,15,135.93273846882326,0.35932738468823255,0.16076647308196296,0.39628149242261984
rule_rise30to50_up_good_liq250,fixed_20pct,14,135.34899463337536,0.3534899463337535,0.13504088444617945,0.2606916680486916
rule_drop10_down_good_liq400,quarter_kelly_capped20,15,135.31460498336958,0.3531460498336958,0.16076647308196296,0.3551341974927649
rule_drop10_down_good_liq400,half_kelly_capped20,15,135.06945382092542,0.3506945382092541,0.16076647308196296,0.3608232583339422
rule_drop10_down_good_liq400,half_kelly,15,133.06599097780662,0.33065990977806625,0.16076647308196287,0.6963090347298732
rule_drop20_down,quarter_kelly_capped20,51,132.12052077217515,0.32120520772175154,0.07020451023349852,0.48736632224133575
rule_drop10_down_size_neg,full_kelly,25,131.4026743141805,0.3140267431418051,0.18364953842447843,0.9113069942670704
rule_drop10_down_pricecap75,quarter_kelly_capped20,19,129.43574311885095,0.29435743118850954,0.2993092896571609,0.3401036484262668
rule_drop10_down_pricecap75,quarter_kelly,19,129.43574311885095,0.29435743118850954,0.2993092896571609,0.3401036484262668
rule_drop20_down,quarter_kelly,51,129.28217602724513,0.2928217602724512,0.07020451023349852,0.4873663222413358
rule_rise30to50_up_size_pos,fixed_20pct,12,127.66452631816647,0.2766452631816647,0.1329043994104812,0.2606916680486914
rule_rise30to50_up,fixed_20pct,25,124.7974635917863,0.24797463591786295,0.05877240809330287,0.36323518089284873
rule_rise30to50_up_good_liq250,fixed_10pct,14,118.63934266633508,0.1863934266633509,0.13504088444617943,0.12778724999170782
rule_rise30to50_up_size_pos,half_kelly,3,118.49557522536148,0.1849557522536147,0.4068322981366459,0.0
rule_rise30to50_up_size_pos,half_kelly_capped20,3,116.7642626292544,0.16764262629254412,0.40683229813664595,0.0
rule_rise30to50_up_size_pos,fixed_10pct,12,115.20231604471834,0.15202316044718334,0.13290439941048118,0.1277872499917079
rule_rise30to50_up,fixed_10pct,25,111.28224220157948,0.11282242201579473,0.058772408093302884,0.18819745402926258
rule_rise30to50_up_size_pos,quarter_kelly_capped20,3,109.0482398659368,0.09048239865936791,0.40683229813664595,0.0
rule_rise30to50_up_size_pos,quarter_kelly,3,109.0482398659368,0.09048239865936791,0.40683229813664595,0.0
rule_rise30to50_up_pricecap80,fixed_20pct,20,104.4889236975653,0.04488923697565306,0.03413026214800992,0.37710639518751876
rule_rise30to50_up_pricecap80,fixed_10pct,20,102.92845882426738,0.02928458824267377,0.03413026214800992,0.1881974540292626
rule_drop30_down,half_kelly_capped20,36,97.74268294737345,-0.022573170526265507,0.02480777862853741,0.35047493415934833
rule_rise30to50_up_good_liq250,quarter_kelly,3,95.86266425701628,-0.041373357429837276,-0.026305340480444733,0.13609842719431767
rule_rise30to50_up_good_liq250,quarter_kelly_capped20,3,95.86266425701628,-0.041373357429837276,-0.026305340480444733,0.13609842719431767
rule_rise30to50_up_good_liq250,half_kelly_capped20,3,94.46360160617881,-0.05536398393821185,-0.02630534048044475,0.20273972602739718
rule_rise30to50_up,quarter_kelly,13,93.22703982221213,-0.06772960177787868,-0.018046490505617206,0.2456605078107615
rule_rise30to50_up,quarter_kelly_capped20,13,93.22703982221213,-0.06772960177787868,-0.018046490505617206,0.2456605078107615
rule_rise30to50_up_pricecap80,quarter_kelly_capped20,8,91.18639400704788,-0.08813605992952123,0.05825512335443715,0.12929015678728742
rule_rise30to50_up_pricecap80,quarter_kelly,8,91.18639400704788,-0.08813605992952123,0.05825512335443715,0.12929015678728742
rule_drop10_down_pricecap75,full_kelly,19,90.52370785494675,-0.09476292145053256,0.2993092896571609,0.8919075541496319
rule_rise30to50_up_good_liq250,half_kelly,3,89.12497380716808,-0.10875026192831927,-0.026305340480444712,0.2721968543886352
rule_drop20_down,half_kelly,51,88.60796627482897,-0.11392033725171036,0.07020451023349852,0.8071143617129874
rule_drop30_down,quarter_kelly_capped20,36,88.1473948371281,-0.11852605162871899,0.02480777862853741,0.30598172757294884
rule_rise30to50_up,half_kelly_capped20,13,86.76783523029198,-0.1323216476970802,-0.018046490505617185,0.35096743290420573
rule_rise30to50_up_pricecap80,half_kelly_capped20,8,84.6217696335329,-0.15378230366467094,0.05825512335443718,0.22767743074257035
rule_drop30_down,quarter_kelly,36,83.00229412740413,-0.1699770587259587,0.02480777862853741,0.31863101018980283
rule_rise30to50_up_pricecap80,half_kelly,8,81.48925645214979,-0.18510743547850206,0.05825512335443715,0.2562671262660244
rule_rise30to50_up,half_kelly,13,73.78049568115505,-0.26219504318844955,-0.018046490505617217,0.4672399449171275
rule_rise30to50_up_good_liq250,full_kelly,3,66.9863236188181,-0.330136763811819,-0.026305340480444694,0.5443937087772706
rule_rise30to50_up_pricecap80,full_kelly,8,59.63206453421546,-0.40367935465784544,0.05825512335443722,0.5013991778423683
rule_drop30_down,half_kelly,36,47.95186175907253,-0.5204813824092747,0.024807778628537423,0.654943413970197
rule_rise30to50_up,full_kelly,13,30.841939040926977,-0.6915806095907302,-0.018046490505617206,0.8068152259423331
rule_drop10_down,full_kelly,59,18.6785978597259,-0.813214021402741,0.1365007584837382,0.9970352300484866
rule_drop20_down,full_kelly,51,2.620675648652917,-0.9737932435134709,0.07020451023349852,0.9969442817703469
rule_drop30_down,full_kelly,2,-1.4641447368421012,-1.014641447368421,-0.444078947368421,1.013157894736842
rule_drop10_down_good_liq250,full_kelly,4,-2.2964455587056705,-1.0229644555870567,-0.13532474987698867,1.0149253731343282
rule_drop10_down_good_liq400,full_kelly,5,-4.569312013441902,-1.045693120134419,0.039896065462577956,1.0166666666666668
