strategy,sizing,trades,ending_bankroll,total_return,avg_trade_return_on_cost,max_drawdown
rule_interval_best,fixed_20pct,70,65.26158581400415,-0.3473841418599585,0.036386534711619095,0.7228181722532113
model_value_baseline_edge2pct,half_kelly,164,59.92261520058308,-0.40077384799416915,0.17148593941412332,0.9366308644791486
model_value_baseline_edge2pct,fixed_10pct,164,59.698513646172906,-0.403014863538271,0.17148593941412332,0.8777417012134695
rule_drop30_down,fixed_10pct,47,55.129690318880705,-0.4487030968111929,-0.10758995459025697,0.5078774862499923
rule_drop10_down,fixed_10pct,97,51.90810679979129,-0.48091893200208713,-0.0328865553394153,0.6393931307628136
model_value_random_forest_edge2pct,fixed_10pct,152,47.21118521137666,-0.5278881478862334,0.09468363909198318,0.8181085141595908
rule_drop20_down,fixed_10pct,65,41.84311726954033,-0.5815688273045967,-0.10476212519889697,0.6570176414394573
model_value_random_forest_edge2pct,quarter_kelly,152,30.4001172974887,-0.695998827025113,0.09468363909198318,0.7694812677241526
model_value_logistic,fixed_10pct,166,30.20344322224759,-0.697965567777524,0.05356970547266056,0.8375133498971459
model_value_random_forest,quarter_kelly,168,29.178622655673536,-0.7082137734432646,0.06322220901680409,0.7864310498265772
model_value_logistic,quarter_kelly,166,28.732163188087817,-0.7126783681191218,0.05356970547266054,0.7968058528344834
model_value_random_forest,fixed_10pct,168,28.2659082845588,-0.7173409171544121,0.06322220901680405,0.9028216589153899
model_value_logistic_edge2pct,fixed_10pct,129,27.6332275491039,-0.723667724508961,0.00949813562669965,0.8811858596880584
model_value_logistic_edge2pct,quarter_kelly,129,27.301264937879306,-0.726987350621207,0.00949813562669965,0.813864313776614
rule_drop30_down,fixed_20pct,47,25.408220041321087,-0.7459177995867892,-0.10758995459025697,0.796883913879405
rule_drop10_down,fixed_20pct,97,19.320332325550165,-0.8067966767444983,-0.03288655533941532,0.9001333407972654
rule_drop20_down,fixed_20pct,65,13.549145106959593,-0.8645085489304041,-0.104762125198897,0.9069429806018035
model_value_baseline,fixed_20pct,178,6.350739088868725,-0.9364926091113127,0.1963948042228678,0.9910695483175236
model_value_logistic,half_kelly,166,4.756521990125979,-0.9524347800987402,0.05356970547266056,0.9768649594299077
model_value_logistic_edge2pct,half_kelly,129,4.362624211882634,-0.9563737578811736,0.009498135626699608,0.9804820828932729
model_value_random_forest_edge2pct,half_kelly,152,2.4926635091585645,-0.9750733649084143,0.09468363909198318,0.9784267122427075
model_value_random_forest,half_kelly,168,2.2921852868688175,-0.9770781471313118,0.06322220901680403,0.9812422485401606
model_value_logistic_edge2pct,fixed_20pct,129,1.9611276048464845,-0.9803887239515352,0.009498135626699636,0.9956150013402179
model_value_baseline_edge2pct,fixed_20pct,164,1.503364534362362,-0.9849663546563764,0.1714859394141233,0.9963819786673357
model_value_logistic,fixed_20pct,166,0.853952595430594,-0.991460474045694,0.05356970547266054,0.9962711762302457
model_value_random_forest_edge2pct,fixed_20pct,152,0.7153124539113409,-0.9928468754608866,0.09468363909198316,0.9963499492441715
model_value_random_forest,fixed_20pct,168,0.1963504652675218,-0.9980364953473247,0.06322220901680406,0.9987378606665198
model_value_baseline,full_kelly,178,0.00927356620246497,-0.9999072643379754,0.1963948042228678,0.9999866188812319
model_value_baseline_edge2pct,full_kelly,164,0.004385351064608458,-0.9999561464893539,0.1714859394141233,0.9999932138398813
model_value_random_forest_edge2pct,full_kelly,152,0.00011728828910537959,-0.999998827117109,0.09468363909198314,0.9999991080414677
model_value_random_forest,full_kelly,168,9.830550990340302e-05,-0.999999016944901,0.06322220901680405,0.9999992524024437
model_value_logistic,full_kelly,112,-0.008261939552044517,-1.0000826193955203,0.04775559409708647,1.0000654371390532
model_value_logistic_edge2pct,full_kelly,90,-0.010798042138427721,-1.0001079804213844,0.09499445257306272,1.0000720983240228
