strategy,sizing,trades,ending_bankroll,total_return,avg_trade_return_on_cost,max_drawdown,source_layer,avg_entry_minute,trades_from_logs,win_rate,loss_rate,profit_factor,median_trade_return_on_cost,p10_trade_return_on_cost,worst_trade_return_on_cost,max_consecutive_losses,downside_deviation,score_end,score_win,score_pf,score_dd,score_streak,score_tail,robustness_score
regime_neutral_value_up,fixed_10pct,3,97.21716226415094,-0.0278283773584905,-0.036592338479131,0.1898569811320754,extended_classic,,3.0,0.3333333333333333,0.6666666666666666,0.8778537701003668,-1.0188679245283019,-1.0765008576329331,-1.0909090909090908,2.0,1.0555033141257086,0.7558139534883721,0.07170542635658915,0.686046511627907,0.9031007751937985,0.7441860465116279,0.13372093023255813,0.5705426356589147
latest_m2_milddrop_down,fixed_15pct,50,84.16379926212808,-0.1583620073787192,0.0373346399563758,0.5616273014793584,latest_regime,2.0,50.0,0.72,0.28,0.9250577512096528,0.2857142857142857,-1.0158986175115208,-1.0188679245283019,4.0,1.0147376023963355,0.6550387596899225,0.6841085271317829,0.7403100775193798,0.5232558139534884,0.25387596899224807,0.44573643410852715,0.5704457364341086
latest_switch_v1,fixed_15pct,110,1070.486073245063,9.70486073245063,0.3892198861977793,0.652625527682385,latest_regime,1.7363636363636363,110.0,0.6727272727272727,0.32727272727272727,1.6399482225570576,0.2774725274725274,-1.0769230769230769,-1.25,4.0,1.0659415216056816,0.9922480620155039,0.4941860465116279,0.9612403100775194,0.39147286821705424,0.25387596899224807,0.12015503875968993,0.5683139534883721
classic_trend_down_score4,fixed_10pct,24,80.12243242913601,-0.1987756757086398,-0.0676463856769282,0.3848230313762543,classic,,24.0,0.6666666666666666,0.3333333333333333,0.7399308498660286,0.27747252747252743,-1.0141666666666667,-1.0188679245283019,3.0,1.0146307347730568,0.6046511627906976,0.4573643410852713,0.4728682170542636,0.7558139534883721,0.45930232558139533,0.6608527131782945,0.5628875968992249
value_down_margin2_book,quarter_kelly_capped20,8,89.17425140201512,-0.1082574859798488,-0.2101480234255301,0.1758191768418176,classic,,8.0,0.5,0.5,0.6331944158669892,-0.3635531135531137,-1.0156603773584905,-1.0188679245283019,2.0,1.0149208912235845,0.6937984496124031,0.22674418604651161,0.32170542635658916,0.9069767441860465,0.7441860465116279,0.4689922480620155,0.5536821705426357
value_up_margin2,quarter_kelly_capped20,9,80.51519173641243,-0.1948480826358757,-0.0382218663153152,0.3650762841794724,classic,,9.0,0.6666666666666666,0.3333333333333333,0.5923195697342781,0.35616438356164387,-1.0160714285714285,-1.0178571428571428,2.0,1.0158567305995856,0.6162790697674418,0.4573643410852713,0.3062015503875969,0.7751937984496124,0.7441860465116279,0.4166666666666667,0.5534883720930233
price_interval_down_60_80,fixed_20pct,48,66.67255179916927,-0.3332744820083073,0.0247488994993917,0.7459286864702761,extended_classic,,48.0,0.75,0.25,0.8629621885330938,0.2857142857142857,-1.0143478260869565,-1.016393442622951,3.0,1.0143494056831301,0.44573643410852715,0.8313953488372093,0.6472868217054264,0.29844961240310075,0.45930232558139533,0.6143410852713178,0.5526162790697675
classic_trend_down_liq,fixed_10pct,36,56.74630630277977,-0.4325369369722023,-0.1369245908799326,0.4758920101389604,classic,,36.0,0.6944444444444444,0.3055555555555556,0.5101059088551004,0.0760869565217391,-1.0136986301369861,-1.0188679245283019,2.0,1.013257816628734,0.3701550387596899,0.6298449612403101,0.25387596899224807,0.6104651162790697,0.7441860465116279,0.8352713178294574,0.5495155038759689
pressure_down_confirm,fixed_10pct,36,56.74630630277977,-0.4325369369722023,-0.1369245908799326,0.4758920101389604,extended_classic,,36.0,0.6944444444444444,0.3055555555555556,0.5101059088551004,0.0760869565217391,-1.0136986301369861,-1.0188679245283019,2.0,1.013257816628734,0.3701550387596899,0.6298449612403101,0.25387596899224807,0.6104651162790697,0.7441860465116279,0.8352713178294574,0.5495155038759689
value_up_margin2,fixed_15pct,8,85.52710434327433,-0.1447289565672567,-0.0875201475499351,0.3453418708049074,extended_classic,,8.0,0.625,0.375,0.6825617448642295,0.3734213547646382,-1.0162946428571429,-1.0178571428571428,2.0,1.0158567305995856,0.6666666666666666,0.3488372093023256,0.37209302325581395,0.7965116279069767,0.7441860465116279,0.34108527131782945,0.5492248062015503
value_up_margin2,full_kelly_capped20,9,81.19653348924143,-0.1880346651075857,-0.0382218663153153,0.4434709978621731,classic,,9.0,0.6666666666666666,0.3333333333333333,0.6886989474887624,0.35616438356164387,-1.0160714285714287,-1.0178571428571432,2.0,1.0158567305995858,0.6298449612403101,0.4573643410852713,0.3856589147286822,0.6647286821705426,0.7441860465116279,0.40310077519379844,0.5479651162790699
value_up_margin2,fixed_20pct,9,81.19653348924143,-0.1880346651075857,-0.0382218663153153,0.4434709978621731,classic,,9.0,0.6666666666666666,0.3333333333333333,0.6886989474887624,0.35616438356164387,-1.0160714285714287,-1.0178571428571432,2.0,1.0158567305995858,0.6298449612403101,0.4573643410852713,0.3856589147286822,0.6647286821705426,0.7441860465116279,0.40310077519379844,0.5479651162790699
value_down_margin2,quarter_kelly_capped20,32,75.7499914214833,-0.242500085785167,0.0383648146109737,0.4321322345271013,classic,,32.0,0.6875,0.3125,0.7812567076663722,0.2857142857142857,-1.016367001586462,-1.0188679245283019,3.0,1.0152631660716276,0.5271317829457365,0.5736434108527132,0.5348837209302325,0.7015503875968992,0.45930232558139533,0.313953488372093,0.541375968992248
classic_trend_down_combo,fixed_25pct,15,66.78447103317599,-0.3321552896682401,-0.0380323442803478,0.5406736190494486,classic,,15.0,0.6666666666666666,0.3333333333333333,0.7303150879744361,0.2857142857142857,-1.0141269841269842,-1.0188679245283017,2.0,1.014714574723419,0.4496124031007752,0.4573643410852713,0.4496124031007752,0.5426356589147286,0.7441860465116279,0.6782945736434108,0.5368217054263567
value_down_margin2,fixed_15pct,32,79.59559052690481,-0.2040440947309518,0.0383648146109737,0.5349189416848372,classic,,32.0,0.6875,0.3125,0.8497383929219703,0.2857142857142857,-1.0163670015864623,-1.0188679245283019,3.0,1.0152631660716276,0.5930232558139535,0.5736434108527132,0.6162790697674418,0.5503875968992248,0.45930232558139533,0.3023255813953488,0.5361434108527131
value_up_margin2,half_kelly_capped20,9,79.67573744391883,-0.2032426255608116,-0.0382218663153153,0.4434709978621731,classic,,9.0,0.6666666666666666,0.3333333333333333,0.6635213873142607,0.3561643835616438,-1.0160714285714287,-1.0178571428571432,2.0,1.0158567305995858,0.5968992248062015,0.4573643410852713,0.3488372093023256,0.6647286821705426,0.7441860465116279,0.40310077519379844,0.5356589147286822
value_down_margin5,half_kelly_capped20,28,77.92918413819379,-0.2207081586180621,0.0569394215651192,0.4772151273469915,extended_classic,,28.0,0.6785714285714286,0.32142857142857145,0.8680017962419585,0.3943661971830987,-1.0165601555987778,-1.0188679245283019,3.0,1.0158465898556928,0.5697674418604651,0.5155038759689923,0.6627906976744186,0.6046511627906976,0.45930232558139533,0.2441860465116279,0.5353682170542635
value_down_margin2,quarter_kelly_capped20,35,85.13342107110971,-0.1486657892889029,0.0072609975383147,0.416094524613582,extended_classic,,35.0,0.6571428571428571,0.34285714285714286,0.8635889171837101,0.3943661971830987,-1.0162876784769963,-1.0188679245283019,4.0,1.0153016886415005,0.6589147286821705,0.41472868217054265,0.6511627906976745,0.7286821705426356,0.25387596899224807,0.3643410852713178,0.532267441860465
value_down_margin2_book,fixed_10pct,8,82.06844064077703,-0.1793155935922297,-0.2101480234255301,0.2021123826591122,classic,,8.0,0.5,0.5,0.5373475924635841,-0.36355311355311365,-1.0156603773584905,-1.0188679245283017,2.0,1.0149208912235845,0.6356589147286822,0.22674418604651161,0.26356589147286824,0.8953488372093024,0.7441860465116279,0.4689922480620155,0.5310077519379846
price_interval_down_55_75,fixed_20pct,37,74.51757049054136,-0.2548242950945864,0.0220125145259563,0.717961211092147,extended_classic,,37.0,0.7027027027027027,0.2972972972972973,0.8962451496389213,0.3943661971830987,-1.0159754224270352,-1.016949152542373,3.0,1.015208355568735,0.5193798449612403,0.6686046511627907,0.7054263565891473,0.32558139534883723,0.45930232558139533,0.42829457364341084,0.5295542635658914
value_down_margin5,fixed_15pct,29,86.901023230416,-0.13098976769584,0.0592670860731926,0.5715912111275944,classic,,29.0,0.6896551724137931,0.3103448275862069,0.8898508525810231,0.35616438356164387,-1.0165045846068352,-1.0188679245283019,4.0,1.0153717137424092,0.6782945736434108,0.6007751937984496,0.6937984496124031,0.5116279069767442,0.25387596899224807,0.2810077519379845,0.5291666666666668
classic_trend_down_price,fixed_25pct,57,66.15796262338567,-0.3384203737661433,0.0602040653613855,0.7967676773114541,classic,,57.0,0.7368421052631579,0.2631578947368421,0.9082214403699188,0.32,-1.0153044302298033,-1.0188679245283017,3.0,1.0149981808542825,0.437984496124031,0.7306201550387597,0.7286821705426356,0.2441860465116279,0.45930232558139533,0.5096899224806202,0.5262596899224806
rule_drop10_down,fixed_10pct,97,51.90810679979129,-0.4809189320020871,-0.0328865553394153,0.6393931307628136,bankroll,,97.0,0.7422680412371134,0.25773195876288657,0.7554522035398554,0.16470588235294117,-1.0137747336377474,-1.0188679245283019,3.0,1.0137262484257377,0.3081395348837209,0.7751937984496124,0.49806201550387597,0.4127906976744186,0.45930232558139533,0.7306201550387597,0.5253875968992248
classic_trend_down_basic,fixed_10pct,97,51.90810679979129,-0.4809189320020871,-0.0328865553394153,0.6393931307628136,classic,,97.0,0.7422680412371134,0.25773195876288657,0.7554522035398554,0.16470588235294117,-1.0137747336377474,-1.0188679245283019,3.0,1.0137262484257377,0.3081395348837209,0.7751937984496124,0.49806201550387597,0.4127906976744186,0.45930232558139533,0.7306201550387597,0.5253875968992248
tiered_down_score_signal,fixed_10pct,97,51.90810679979129,-0.4809189320020871,-0.0328865553394153,0.6393931307628136,extended_classic,,97.0,0.7422680412371134,0.25773195876288657,0.7554522035398554,0.16470588235294117,-1.0137747336377474,-1.0188679245283019,3.0,1.0137262484257377,0.3081395348837209,0.7751937984496124,0.49806201550387597,0.4127906976744186,0.45930232558139533,0.7306201550387597,0.5253875968992248
baseline_rule_drop10_down,fixed_10pct,97,51.90810679979129,-0.4809189320020871,-0.0328865553394153,0.6393931307628136,extended_classic,,97.0,0.7422680412371134,0.25773195876288657,0.7554522035398554,0.16470588235294117,-1.0137747336377474,-1.0188679245283019,3.0,1.0137262484257377,0.3081395348837209,0.7751937984496124,0.49806201550387597,0.4127906976744186,0.45930232558139533,0.7306201550387597,0.5253875968992248
latest_m2_sharpdrop_reversal_up,fixed_10pct,23,187.39958935292984,0.8739958935292984,0.645567550885983,0.4429881721225567,latest_regime,2.0,23.0,0.34782608695652173,0.6521739130434783,1.4382985661800776,-1.0416666666666667,-1.0758241758241758,-1.1111111111111112,5.0,1.0594345172598896,0.9457364341085271,0.09496124031007752,0.9224806201550387,0.6782945736434108,0.1686046511627907,0.1511627906976744,0.5214147286821705
value_up_margin2,quarter_kelly_capped20,8,79.9376456388138,-0.2006235436118619,-0.0875201475499351,0.3587033199853444,extended_classic,,8.0,0.625,0.375,0.5738370535613171,0.3734213547646382,-1.0162946428571429,-1.0178571428571428,2.0,1.0158567305995856,0.6007751937984496,0.3488372093023256,0.27906976744186046,0.7829457364341085,0.7441860465116279,0.34108527131782945,0.5180232558139535
value_down_margin2,fixed_10pct,35,80.25072773402191,-0.1974927226597809,0.0072609975383147,0.3926375832260875,extended_classic,,35.0,0.6571428571428571,0.34285714285714286,0.8243528487725476,0.3943661971830987,-1.0162876784769963,-1.018867924528302,4.0,1.0153016886415005,0.6085271317829457,0.41472868217054265,0.5852713178294574,0.748062015503876,0.25387596899224807,0.3643410852713178,0.515406976744186
value_down_margin2,half_kelly_capped20,32,77.82862210848315,-0.2217137789151685,0.0383648146109737,0.6065475887687061,classic,,32.0,0.6875,0.3125,0.849639118883381,0.28571428571428564,-1.0163670015864623,-1.0188679245283017,3.0,1.0152631660716276,0.562015503875969,0.5736434108527132,0.6124031007751938,0.4728682170542636,0.45930232558139533,0.3023255813953488,0.5152131782945736
value_down_margin5,fixed_20pct,28,74.48960471062492,-0.2551039528937509,0.0569394215651192,0.5426336238130857,extended_classic,,28.0,0.6785714285714286,0.32142857142857145,0.8636715403227555,0.3943661971830986,-1.0165601555987773,-1.0188679245283019,3.0,1.0158465898556925,0.5155038759689923,0.5155038759689923,0.6550387596899225,0.5387596899224806,0.45930232558139533,0.26356589147286824,0.514437984496124
rolling_rule_drop10_down,fixed_10pct,13,74.89464817916505,-0.2510535182083495,-0.1964575330150344,0.3262033566532291,classic,,13.0,0.6153846153846154,0.38461538461538464,0.49343575285107244,0.125,-1.0154673283705542,-1.016393442622951,2.0,1.0139784978303499,0.5232558139534884,0.31976744186046513,0.2364341085271318,0.813953488372093,0.7441860465116279,0.4941860465116279,0.5135658914728682
value_down_margin2_book,half_kelly_capped20,8,77.14058069953137,-0.2285941930046863,-0.2101480234255301,0.3216082525062738,classic,,8.0,0.5,0.5,0.5914911098892709,-0.3635531135531136,-1.0156603773584905,-1.0188679245283017,2.0,1.0149208912235843,0.5581395348837209,0.22674418604651161,0.3023255813953488,0.8217054263565892,0.7441860465116279,0.4689922480620155,0.5124031007751938
latest_m2_neutral_down,fixed_10pct,68,127.1773077199881,0.271773077199881,0.081570352976035,0.6359808949917581,latest_regime,2.0,68.0,0.5441176470588235,0.45588235294117646,1.0708226661285056,0.4779411764705881,-1.0230519480519482,-1.032258064516129,4.0,1.0209958483333117,0.8875968992248062,0.28875968992248063,0.872093023255814,0.43410852713178294,0.25387596899224807,0.21705426356589147,0.5119186046511628
rolling_pnl_filter_down,fixed_10pct,16,69.66983311930022,-0.3033016688069978,-0.2011825518077778,0.3268615157555534,extended_classic,,16.0,0.625,0.375,0.463931068970449,0.125,-1.0144747725392884,-1.0163934426229508,2.0,1.0136814863993937,0.4728682170542636,0.3488372093023256,0.18604651162790697,0.810077519379845,0.7441860465116279,0.5891472868217055,0.5104651162790698
value_down_margin5,quarter_kelly_capped20,29,75.91721725973984,-0.2408278274026015,0.0592670860731926,0.4417877425587856,classic,,29.0,0.6896551724137931,0.3103448275862069,0.7777996835779546,0.3561643835616438,-1.0165045846068352,-1.0188679245283019,4.0,1.015371713742409,0.5348837209302325,0.6007751937984496,0.5310077519379846,0.6821705426356589,0.25387596899224807,0.2810077519379845,0.5092054263565892
value_down_margin5,full_kelly_capped20,28,74.297373472662,-0.25702626527338,0.0569394215651192,0.5426336238130858,extended_classic,,28.0,0.6785714285714286,0.32142857142857145,0.8624642283672023,0.3943661971830987,-1.0165601555987775,-1.0188679245283019,3.0,1.0158465898556925,0.5077519379844961,0.5155038759689923,0.6434108527131783,0.5348837209302325,0.45930232558139533,0.25193798449612403,0.5090116279069767
rule_drop20_down,fixed_10pct,65,41.84311726954033,-0.5815688273045967,-0.1047621251988969,0.6570176414394573,bankroll,,65.0,0.7384615384615385,0.26153846153846155,0.49751018773718597,0.12500000000000006,-1.0134823359769287,-1.0163934426229508,2.0,1.0131147957408873,0.25193798449612403,0.7422480620155039,0.24806201550387597,0.3798449612403101,0.7441860465116279,0.8507751937984496,0.5085271317829457
classic_trend_down_score3,fixed_15pct,65,54.30095324857726,-0.4569904675142274,-0.0226401387616439,0.6891382611350398,classic,,65.0,0.7230769230769231,0.27692307692307694,0.7834255551232077,0.23749999999999988,-1.0138127853881278,-1.018867924528302,3.0,1.0138179039714472,0.32945736434108525,0.6996124031007752,0.5426356589147286,0.35658914728682173,0.45930232558139533,0.7015503875968992,0.5082364341085273
latest_m2_milddrop_down,fixed_20pct,50,71.71282990682533,-0.2828717009317466,0.0373346399563758,0.6735147227877628,latest_regime,2.0,50.0,0.72,0.28,0.8959905416324048,0.2857142857142857,-1.0158986175115208,-1.0188679245283019,4.0,1.0147376023963357,0.49224806201550386,0.6841085271317829,0.7015503875968992,0.3682170542635659,0.25387596899224807,0.44573643410852715,0.5072674418604651
rule_interval_best,fixed_20pct,70,65.26158581400415,-0.3473841418599585,0.036386534711619,0.7228181722532113,bankroll,,70.0,0.7428571428571429,0.2571428571428571,0.9056372416059002,0.2774725274725275,-1.0156498015873014,-1.0188679245283017,5.0,1.014767065842038,0.4263565891472868,0.8081395348837209,0.7209302325581395,0.3178294573643411,0.1686046511627907,0.48255813953488375,0.5068798449612403
pressure_down_strong,fixed_15pct,35,67.37382563732774,-0.3262617436267225,-0.0386853428571028,0.5922016246357218,extended_classic,,35.0,0.6857142857142857,0.3142857142857143,0.764783103919071,0.2857142857142857,-1.0146695095948828,-1.0188679245283019,3.0,1.0146367303642712,0.4573643410852713,0.5523255813953488,0.5193798449612403,0.4883720930232558,0.45930232558139533,0.5658914728682171,0.5061046511627907
value_up_margin2,fixed_20pct,8,79.15927563164419,-0.2084072436835581,-0.0875201475499352,0.4434709978621731,extended_classic,,8.0,0.625,0.375,0.6549710965659578,0.3734213547646383,-1.0162946428571429,-1.0178571428571432,2.0,1.0158567305995858,0.5872093023255814,0.3488372093023256,0.3313953488372093,0.6647286821705426,0.7441860465116279,0.34108527131782945,0.5028100775193798
value_up_margin2,full_kelly_capped20,8,79.15927563164419,-0.2084072436835581,-0.0875201475499352,0.4434709978621731,extended_classic,,8.0,0.625,0.375,0.6549710965659578,0.3734213547646383,-1.0162946428571429,-1.0178571428571432,2.0,1.0158567305995858,0.5872093023255814,0.3488372093023256,0.3313953488372093,0.6647286821705426,0.7441860465116279,0.34108527131782945,0.5028100775193798
value_down_margin2,full_kelly_capped20,32,76.7741176293424,-0.232258823706576,0.0383648146109736,0.6533590326492533,classic,,32.0,0.6875,0.3125,0.8528233677780196,0.2857142857142857,-1.0163670015864623,-1.0188679245283019,3.0,1.0152631660716278,0.5465116279069767,0.5736434108527132,0.627906976744186,0.3875968992248062,0.45930232558139533,0.3023255813953488,0.4989341085271319
value_up_margin2,fixed_25pct,9,74.3420725715471,-0.256579274284529,-0.0382218663153153,0.532876304457605,classic,,9.0,0.6666666666666666,0.3333333333333333,0.6570411571714249,0.35616438356164387,-1.0160714285714287,-1.017857142857143,2.0,1.0158567305995858,0.5116279069767442,0.4573643410852713,0.3372093023255814,0.5562015503875969,0.7441860465116279,0.40310077519379844,0.49883720930232556
vol_filter_down_midrange,fixed_10pct,20,62.10293551087662,-0.3789706448912338,-0.2116625242342488,0.4353969904765688,extended_classic,,20.0,0.65,0.35,0.35182030591659325,0.125,-1.0136986301369864,-1.0169491525423728,2.0,1.013395060244641,0.4069767441860465,0.39341085271317827,0.1434108527131783,0.6937984496124031,0.7441860465116279,0.7984496124031008,0.4986434108527132
price_interval_down_60_80,fixed_25pct,48,51.49653863071365,-0.4850346136928635,0.0247488994993917,0.8418064773862775,extended_classic,,48.0,0.75,0.25,0.8325091952665006,0.2857142857142857,-1.0143478260869565,-1.0163934426229508,3.0,1.0143494056831301,0.29457364341085274,0.8313953488372093,0.6007751937984496,0.18604651162790697,0.45930232558139533,0.6143410852713178,0.4981589147286822
value_down_margin2_book,fixed_15pct,8,72.60600711208518,-0.2739399288791482,-0.21014802342553,0.3037780139937037,classic,,8.0,0.5,0.5,0.5138527197373135,-0.3635531135531136,-1.0156603773584905,-1.0188679245283019,2.0,1.0149208912235843,0.5,0.22674418604651161,0.2596899224806202,0.8333333333333334,0.7441860465116279,0.4689922480620155,0.4974806201550388
latest_m2_sharpdrop_reversal_up,fixed_15pct,23,244.2719106766325,1.442719106766325,0.645567550885983,0.5549546296920033,latest_regime,2.0,23.0,0.34782608695652173,0.6521739130434783,1.4586219805672125,-1.0416666666666667,-1.0758241758241758,-1.1111111111111112,5.0,1.0594345172598896,0.9651162790697675,0.09496124031007752,0.9302325581395349,0.5310077519379846,0.1686046511627907,0.1511627906976744,0.49641472868217057
value_down_margin2_book,full_kelly_capped20,8,73.23088227780639,-0.2676911772219361,-0.2101480234255301,0.3642360379346681,classic,,8.0,0.5,0.5,0.5805912031321397,-0.36355311355311365,-1.0156603773584905,-1.0188679245283017,2.0,1.0149208912235845,0.5038759689922481,0.22674418604651161,0.2868217054263566,0.7790697674418605,0.7441860465116279,0.4689922480620155,0.4926356589147287
value_up_margin2,half_kelly_capped20,8,76.44023850318541,-0.2355976149681459,-0.0875201475499352,0.4434709978621731,extended_classic,,8.0,0.625,0.375,0.609956039399661,0.3734213547646382,-1.0162946428571429,-1.0178571428571432,2.0,1.0158567305995858,0.5387596899224806,0.3488372093023256,0.31007751937984496,0.6647286821705426,0.7441860465116279,0.34108527131782945,0.49127906976744184
classic_trend_down_score4,fixed_15pct,24,68.1720790019101,-0.318279209980899,-0.0676463856769282,0.5317796483679017,classic,,24.0,0.6666666666666666,0.3333333333333333,0.7104844374598523,0.27747252747252743,-1.0141666666666667,-1.0188679245283019,3.0,1.0146307347730568,0.46511627906976744,0.4573643410852713,0.4108527131782946,0.562015503875969,0.45930232558139533,0.6608527131782945,0.49079457364341084
value_down_margin2_book,quarter_kelly_capped20,10,82.1639437442561,-0.1783605625574389,-0.2280787362007415,0.2878302774699313,extended_classic,,10.0,0.5,0.5,0.5724489108329665,-0.3635531135531135,-1.0147439353099732,-1.0188679245283017,3.0,1.014714574723419,0.6395348837209303,0.22674418604651161,0.2751937984496124,0.8372093023255814,0.45930232558139533,0.5271317829457365,0.4853682170542636
value_down_margin5,half_kelly_capped20,29,78.29569686599785,-0.2170430313400214,0.0592670860731926,0.6198514792305536,classic,,29.0,0.6896551724137931,0.3103448275862069,0.8473783936932282,0.35616438356164387,-1.0165045846068352,-1.0188679245283019,4.0,1.0153717137424092,0.5775193798449613,0.6007751937984496,0.6085271317829457,0.4496124031007752,0.25387596899224807,0.2810077519379845,0.484593023255814
value_down_margin2,fixed_20pct,32,68.92290593874948,-0.3107709406125052,0.0383648146109737,0.63894255457143,classic,,32.0,0.6875,0.3125,0.8169383246879937,0.2857142857142857,-1.016367001586462,-1.0188679245283019,3.0,1.0152631660716278,0.4689922480620155,0.5736434108527132,0.5736434108527132,0.42248062015503873,0.45930232558139533,0.313953488372093,0.484593023255814
classic_trend_down_midrange,fixed_10pct,73,54.47737052682869,-0.455226294731713,-0.0400452662335356,0.5715433543738878,classic,,73.0,0.6986301369863014,0.3013698630136986,0.7570648527768917,0.23749999999999996,-1.0144513457556934,-1.0188679245283017,4.0,1.0140320526478326,0.3333333333333333,0.6531007751937985,0.5077519379844961,0.5155038759689923,0.25387596899224807,0.6046511627906976,0.48381782945736435
price_interval_down_55_75,fixed_25pct,37,61.17403206953789,-0.388259679304621,0.0220125145259563,0.8155582735680187,extended_classic,,37.0,0.7027027027027027,0.2972972972972973,0.8729376109756224,0.3943661971830987,-1.0159754224270352,-1.016949152542373,3.0,1.015208355568735,0.40310077519379844,0.6686046511627907,0.6782945736434108,0.20930232558139536,0.45930232558139533,0.42829457364341084,0.48343023255813944
latest_m2_sharpdrop_reversal_up,fixed_20pct,23,293.46319802620053,1.9346319802620051,0.645567550885983,0.6191948308230315,latest_regime,2.0,23.0,0.34782608695652173,0.6521739130434783,1.46450091092277,-1.0416666666666667,-1.0758241758241758,-1.111111111111111,5.0,1.0594345172598896,0.9689922480620154,0.09496124031007752,0.9341085271317829,0.45348837209302323,0.1686046511627907,0.1511627906976744,0.4822674418604651
classic_trend_down_liq,fixed_15pct,36,40.25770070507999,-0.5974229929492001,-0.1369245908799326,0.6423953171931146,classic,,36.0,0.6944444444444444,0.3055555555555556,0.48813568882963365,0.0760869565217391,-1.0136986301369864,-1.0188679245283019,2.0,1.013257816628734,0.23837209302325582,0.6298449612403101,0.22286821705426357,0.4011627906976744,0.7441860465116279,0.7984496124031008,0.47800387596899224
pressure_down_confirm,fixed_15pct,36,40.25770070507999,-0.5974229929492001,-0.1369245908799326,0.6423953171931146,extended_classic,,36.0,0.6944444444444444,0.3055555555555556,0.48813568882963365,0.0760869565217391,-1.0136986301369864,-1.0188679245283019,2.0,1.013257816628734,0.23837209302325582,0.6298449612403101,0.22286821705426357,0.4011627906976744,0.7441860465116279,0.7984496124031008,0.47800387596899224
latest_m2_sharpdrop_reversal_up,fixed_25pct,23,379.7241817672119,2.797241817672119,0.645567550885983,0.6569151611945349,latest_regime,2.0,23.0,0.34782608695652173,0.6521739130434783,1.5692725322010501,-1.0416666666666667,-1.075824175824176,-1.111111111111111,5.0,1.0594345172598896,0.9767441860465116,0.09496124031007752,0.9573643410852714,0.38372093023255816,0.1686046511627907,0.1434108527131783,0.4733527131782946
latest_switch_v2,fixed_10pct,87,243.95832408953072,1.439583240895307,0.2415741662196934,0.710747660044799,latest_regime,1.8505747126436785,87.0,0.5747126436781609,0.42528735632183906,1.2979188502363428,0.1927710843373494,-1.0945454545454545,-1.2500000000000004,9.0,1.0747440382336202,0.9612403100775194,0.30426356589147285,0.9069767441860465,0.3333333333333333,0.09302325581395349,0.044573643410852716,0.47151162790697676
latest_m2_neutral_down,fixed_15pct,68,123.32469478210515,0.2332469478210515,0.0815703529760349,0.7841676049897536,latest_regime,2.0,68.0,0.5441176470588235,0.45588235294117646,1.0403795113203091,0.47794117647058815,-1.0230519480519482,-1.032258064516129,4.0,1.0209958483333117,0.8837209302325582,0.28875968992248063,0.8488372093023255,0.2558139534883721,0.25387596899224807,0.21705426356589147,0.47102713178294575
value_down_margin5,fixed_20pct,29,78.07081709475324,-0.2192918290524675,0.0592670860731926,0.6763189504232571,classic,,29.0,0.6896551724137931,0.3103448275862069,0.8514958924474552,0.35616438356164387,-1.016504584606835,-1.0188679245283019,4.0,1.0153717137424092,0.5736434108527132,0.6007751937984496,0.624031007751938,0.3624031007751938,0.25387596899224807,0.29457364341085274,0.4710271317829457
rule_drop30_down,fixed_20pct,47,25.408220041321087,-0.7459177995867892,-0.1075899545902569,0.796883913879405,bankroll,,47.0,0.7659574468085106,0.23404255319148937,0.41127574925639643,0.12499999999999994,-1.01225534477567,-1.0144927536231887,2.0,1.012437609509576,0.1434108527131783,0.8546511627906976,0.14728682170542637,0.2364341085271318,0.7441860465116279,0.8856589147286822,0.4693798449612403
value_down_margin2_book,fixed_10pct,10,76.80287086895004,-0.2319712913104996,-0.2280787362007415,0.274268157514733,extended_classic,,10.0,0.5,0.5,0.49531203564045717,-0.36355311355311365,-1.014743935309973,-1.0188679245283017,3.0,1.014714574723419,0.5503875968992248,0.22674418604651161,0.2441860465116279,0.8449612403100775,0.45930232558139533,0.5387596899224806,0.4685077519379845
value_down_margin5,full_kelly_capped20,29,77.86934401837966,-0.2213065598162034,0.0592670860731926,0.6763189504232571,classic,,29.0,0.6896551724137931,0.3103448275862069,0.8499795884395543,0.35616438356164387,-1.0165045846068352,-1.018867924528302,4.0,1.0153717137424094,0.5658914728682171,0.6007751937984496,0.6201550387596899,0.3624031007751938,0.25387596899224807,0.2810077519379845,0.46773255813953485
classic_trend_down_basic,fixed_15pct,97,33.06185625730593,-0.6693814374269407,-0.0328865553394153,0.8034323797276061,classic,,97.0,0.7422680412371134,0.25773195876288657,0.7339052004337295,0.1647058823529412,-1.0137747336377472,-1.018867924528302,3.0,1.0137262484257374,0.20155038759689922,0.7751937984496124,0.4573643410852713,0.2248062015503876,0.45930232558139533,0.7596899224806202,0.46656976744186046
baseline_rule_drop10_down,fixed_15pct,97,33.06185625730593,-0.6693814374269407,-0.0328865553394153,0.8034323797276061,extended_classic,,97.0,0.7422680412371134,0.25773195876288657,0.7339052004337295,0.1647058823529412,-1.0137747336377472,-1.018867924528302,3.0,1.0137262484257374,0.20155038759689922,0.7751937984496124,0.4573643410852713,0.2248062015503876,0.45930232558139533,0.7596899224806202,0.46656976744186046
