strategy,sizing,first_quote_ts,slug,entry_minute,side,target_cost,shares,entry_price,pnl_usd,bankroll_after
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 05:45:02+00:00,btc-updown-5m-1777182300,2,buy_up,22.6556,174.27384615384614,0.13,149.87550769230768,240.49790769230768
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 05:50:01+00:00,btc-updown-5m-1777182600,2,buy_up,5.749499999999999,38.33,0.15,-6.1328,234.36510769230767
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 10:00:01+00:00,btc-updown-5m-1777197600,2,buy_up,58.59127692307692,450.70213017751473,0.13,-63.098298224852066,171.2668094674556
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 12:10:01+00:00,btc-updown-5m-1777205400,2,buy_up,42.8167023668639,329.35924897587614,0.13,-46.110294856622666,125.15651461083294
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 13:35:01+00:00,btc-updown-5m-1777210500,2,buy_up,31.289128652708236,111.74688804538654,0.28,79.34029051222444,204.49680512305738
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 13:45:01+00:00,btc-updown-5m-1777211100,2,buy_up,27.3915,182.61,0.15,-29.217600000000004,175.27920512305738
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 14:00:02+00:00,btc-updown-5m-1777212000,2,buy_up,35.8569,398.41,0.09,-39.841,135.43820512305737
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 14:30:01+00:00,btc-updown-5m-1777213800,2,buy_up,9.3,30.000000000000004,0.31,-9.600000000000001,125.83820512305738
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 14:45:01+00:00,btc-updown-5m-1777214700,2,buy_up,12.592500000000001,54.75,0.23,-13.14,112.69820512305738
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 15:20:01+00:00,btc-updown-5m-1777216800,2,buy_up,28.174551280764344,201.24679486260243,0.14,-30.18701922939037,82.511185893667
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 17:00:00+00:00,btc-updown-5m-1777222800,2,buy_up,12.420300000000001,65.37,0.19,52.29600000000001,134.807185893667
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 17:30:02+00:00,btc-updown-5m-1777224600,2,buy_up,33.70179647341675,224.67864315611166,0.15,-35.94858290497787,98.85860298868913
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 18:25:01+00:00,btc-updown-5m-1777227900,2,buy_up,9.754600000000002,57.38,0.17,-10.328400000000002,88.53020298868913
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 20:00:02+00:00,btc-updown-5m-1777233600,2,buy_up,22.13255074717228,110.6627537358614,0.2,87.4235754513305,175.95377844001962
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-26 22:50:01+00:00,btc-updown-5m-1777243800,2,buy_up,29.4912,122.88,0.24,-30.72,145.23377844001962
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-27 00:25:00+00:00,btc-updown-5m-1777249500,2,buy_up,36.308444610004905,110.02558972728758,0.33,-37.40870050727778,107.82507793274183
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-27 01:55:02+00:00,btc-updown-5m-1777254900,2,buy_up,26.95626948318546,134.78134741592729,0.2,106.47726445858257,214.3023423913244
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-27 02:25:01+00:00,btc-updown-5m-1777256700,2,buy_up,53.5755855978311,172.8244696704229,0.31,117.52063937588755,331.82298176721196
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-27 03:00:00+00:00,btc-updown-5m-1777258800,2,buy_up,80.0896,250.28,0.32,167.68759999999997,499.51058176721193
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-27 04:30:02+00:00,btc-updown-5m-1777264200,2,buy_up,93.93119999999999,426.96,0.22,-98.2008,401.3097817672119
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-27 04:50:01+00:00,btc-updown-5m-1777265400,2,buy_up,2.0192,12.620000000000001,0.16,10.4746,411.7843817672119
latest_m2_sharpdrop_reversal_up,fixed_25pct,2026-04-27 05:05:01+00:00,btc-updown-5m-1777266300,2,buy_up,31.026,103.42,0.3,-32.0602,379.7241817672119
latest_m2_milddrop_down,fixed_10pct,2026-04-26 06:05:01+00:00,btc-updown-5m-1777183500,2,buy_down,10.0,13.698630136986301,0.73,3.5616438356164384,103.56164383561644
latest_m2_milddrop_down,fixed_10pct,2026-04-26 06:15:00+00:00,btc-updown-5m-1777184100,2,buy_down,10.356164383561644,14.794520547945208,0.7,4.29041095890411,107.85205479452054
latest_m2_milddrop_down,fixed_10pct,2026-04-26 06:50:01+00:00,btc-updown-5m-1777186200,2,buy_down,10.785205479452054,14.191059841384282,0.76,-10.927116077865898,96.92493871665464
latest_m2_milddrop_down,fixed_10pct,2026-04-26 07:25:02+00:00,btc-updown-5m-1777188300,2,buy_down,9.692493871665464,13.277388865295157,0.73,3.4521211049767406,100.37705982163138
latest_m2_milddrop_down,fixed_10pct,2026-04-26 07:30:01+00:00,btc-updown-5m-1777188600,2,buy_down,10.03770598216314,12.868853823286075,0.78,2.7024593028900754,103.07951912452145
latest_m2_milddrop_down,fixed_10pct,2026-04-26 08:15:01+00:00,btc-updown-5m-1777191300,2,buy_down,10.307951912452147,12.271371324347795,0.84,1.8407056986521695,104.92022482317363
latest_m2_milddrop_down,fixed_10pct,2026-04-26 08:45:01+00:00,btc-updown-5m-1777193100,2,buy_down,10.492022482317363,14.988603546167663,0.7,4.3466950283886225,109.26691985156225
latest_m2_milddrop_down,fixed_10pct,2026-04-26 08:55:01+00:00,btc-updown-5m-1777193700,2,buy_down,10.926691985156225,15.609559978794609,0.7,4.526772393850437,113.79369224541269
latest_m2_milddrop_down,fixed_10pct,2026-04-26 09:30:00+00:00,btc-updown-5m-1777195800,2,buy_down,11.37936922454127,12.93110139152417,0.88,1.4224211530676587,115.21611339848035
latest_m2_milddrop_down,fixed_10pct,2026-04-26 09:45:01+00:00,btc-updown-5m-1777196700,2,buy_down,11.521611339848036,15.362148453130715,0.75,3.6869156287513714,118.90302902723171
latest_m2_milddrop_down,fixed_10pct,2026-04-26 10:25:00+00:00,btc-updown-5m-1777199100,2,buy_down,11.890302902723171,14.679386299658235,0.81,2.6422895339384813,121.54531856117019
latest_m2_milddrop_down,fixed_10pct,2026-04-26 10:30:01+00:00,btc-updown-5m-1777199400,2,buy_down,12.15453185611702,14.82259982453295,0.82,-12.302757854362348,109.24256070680784
latest_m2_milddrop_down,fixed_10pct,2026-04-26 10:40:02+00:00,btc-updown-5m-1777200000,2,buy_down,10.924256070680784,15.172577875945533,0.72,4.096596026505294,113.33915673331313
latest_m2_milddrop_down,fixed_10pct,2026-04-26 11:15:01+00:00,btc-updown-5m-1777202100,2,buy_down,11.333915673331314,14.719371004326382,0.77,3.2382616209518034,116.57741835426494
latest_m2_milddrop_down,fixed_10pct,2026-04-26 11:30:01+00:00,btc-updown-5m-1777203000,2,buy_down,4.2529,5.990000000000001,0.71,1.6772000000000005,118.25461835426493
latest_m2_milddrop_down,fixed_10pct,2026-04-26 11:35:02+00:00,btc-updown-5m-1777203300,2,buy_down,11.825461835426495,14.599335599291969,0.81,2.6278804078725533,120.88249876213749
latest_m2_milddrop_down,fixed_10pct,2026-04-26 11:45:01+00:00,btc-updown-5m-1777203900,2,buy_down,12.08824987621375,15.497756251556089,0.78,-12.24322743872931,108.63927132340818
latest_m2_milddrop_down,fixed_10pct,2026-04-26 12:40:01+00:00,btc-updown-5m-1777207200,2,buy_down,10.86392713234082,13.579908915426024,0.8,2.580182693930944,111.21945401733913
latest_m2_milddrop_down,fixed_10pct,2026-04-26 13:20:01+00:00,btc-updown-5m-1777209600,2,buy_down,11.121945401733914,17.11068523343679,0.65,5.817632979368508,117.03708699670764
latest_m2_milddrop_down,fixed_10pct,2026-04-26 13:40:01+00:00,btc-updown-5m-1777210800,2,buy_down,11.703708699670765,15.19962168788411,0.77,3.3439167713345035,120.38100376804215
latest_m2_milddrop_down,fixed_10pct,2026-04-26 13:55:00+00:00,btc-updown-5m-1777211700,2,buy_down,11.3929,19.31,0.59,-11.585999999999999,108.79500376804215
latest_m2_milddrop_down,fixed_10pct,2026-04-26 14:10:01+00:00,btc-updown-5m-1777212600,2,buy_down,10.879500376804216,14.903425173704406,0.73,-11.02853462854126,97.76646913950088
latest_m2_milddrop_down,fixed_10pct,2026-04-26 14:15:01+00:00,btc-updown-5m-1777212900,2,buy_down,9.776646913950088,12.53416271019242,0.78,-9.901988541052013,87.86448059844886
latest_m2_milddrop_down,fixed_10pct,2026-04-26 14:35:01+00:00,btc-updown-5m-1777214100,2,buy_down,8.786448059844886,12.203400083117899,0.72,-8.908482060676066,78.9559985377728
latest_m2_milddrop_down,fixed_10pct,2026-04-26 15:30:02+00:00,btc-updown-5m-1777217400,2,buy_down,7.895599853777281,11.279428362538972,0.7,3.2710342251363023,82.2270327629091
latest_m2_milddrop_down,fixed_10pct,2026-04-26 15:45:02+00:00,btc-updown-5m-1777218300,2,buy_down,8.222703276290911,9.788932471774894,0.84,1.4683398707662343,83.69537263367533
latest_m2_milddrop_down,fixed_10pct,2026-04-26 15:55:02+00:00,btc-updown-5m-1777218900,2,buy_down,8.369537263367533,9.732020073683179,0.86,-8.466857464104367,75.22851516957097
latest_m2_milddrop_down,fixed_10pct,2026-04-26 16:05:01+00:00,btc-updown-5m-1777219500,2,buy_down,7.522851516957097,9.769937035009216,0.77,2.1493861477020273,77.377901317273
latest_m2_milddrop_down,fixed_10pct,2026-04-26 16:30:02+00:00,btc-updown-5m-1777221000,2,buy_down,7.737790131727301,13.114898528351357,0.59,-7.8689391170108145,69.50896220026219
latest_m2_milddrop_down,fixed_10pct,2026-04-26 16:40:02+00:00,btc-updown-5m-1777221600,2,buy_down,6.95089622002622,15.44643604450271,0.45,8.341075464031464,77.85003766429365
latest_m2_milddrop_down,fixed_10pct,2026-04-26 17:55:01+00:00,btc-updown-5m-1777226100,2,buy_down,7.785003766429366,12.164068385045884,0.64,4.2574239347660585,82.1074615990597
latest_m2_milddrop_down,fixed_10pct,2026-04-26 19:55:01+00:00,btc-updown-5m-1777233300,2,buy_down,8.210746159905971,11.899632115805757,0.69,3.5698896347417275,85.67735123380143
latest_m2_milddrop_down,fixed_10pct,2026-04-26 20:10:00+00:00,btc-updown-5m-1777234200,2,buy_down,8.567735123380144,17.849448173708634,0.48,9.103218568591403,94.78056980239283
latest_m2_milddrop_down,fixed_10pct,2026-04-26 20:35:01+00:00,btc-updown-5m-1777235700,2,buy_down,7.7599,10.63,0.73,2.7638000000000003,97.54436980239284
latest_m2_milddrop_down,fixed_10pct,2026-04-26 20:55:02+00:00,btc-updown-5m-1777236900,2,buy_down,1.2663,1.89,0.67,0.6047999999999999,98.14916980239283
latest_m2_milddrop_down,fixed_10pct,2026-04-26 21:35:01+00:00,btc-updown-5m-1777239300,2,buy_down,1.6167,3.17,0.51,1.5215999999999998,99.67076980239284
latest_m2_milddrop_down,fixed_10pct,2026-04-26 21:40:01+00:00,btc-updown-5m-1777239600,2,buy_down,9.967076980239284,14.445039101796064,0.69,4.33351173053882,104.00428153293166
latest_m2_milddrop_down,fixed_10pct,2026-04-26 21:50:02+00:00,btc-updown-5m-1777240200,2,buy_down,10.400428153293166,15.523027094467412,0.67,-10.55565842423784,93.44862310869382
latest_m2_milddrop_down,fixed_10pct,2026-04-26 22:20:02+00:00,btc-updown-5m-1777242000,2,buy_down,9.344862310869383,15.838749679439632,0.59,6.335499871775853,99.78412298046968
latest_m2_milddrop_down,fixed_10pct,2026-04-26 22:55:00+00:00,btc-updown-5m-1777244100,2,buy_down,9.978412298046969,16.630687163411615,0.6,6.48596799373053,106.2700909742002
latest_m2_milddrop_down,fixed_10pct,2026-04-27 00:05:02+00:00,btc-updown-5m-1777248300,2,buy_down,10.627009097420022,18.64387560950881,0.57,7.830427755993702,114.1005187301939
latest_m2_milddrop_down,fixed_10pct,2026-04-27 00:30:01+00:00,btc-updown-5m-1777249800,2,buy_down,11.410051873019391,18.403309472611923,0.62,-11.594084967745511,102.50643376244838
latest_m2_milddrop_down,fixed_10pct,2026-04-27 01:20:02+00:00,btc-updown-5m-1777252800,2,buy_down,10.250643376244838,16.80433340368006,0.61,-10.418686710281639,92.08774705216675
latest_m2_milddrop_down,fixed_10pct,2026-04-27 02:55:01+00:00,btc-updown-5m-1777258500,2,buy_down,9.208774705216674,15.608092720706228,0.59,6.243237088282491,98.33098414044923
latest_m2_milddrop_down,fixed_10pct,2026-04-27 03:10:01+00:00,btc-updown-5m-1777259400,2,buy_down,9.833098414044924,15.608092720706228,0.63,-9.989179341251987,88.34180479919725
latest_m2_milddrop_down,fixed_10pct,2026-04-27 03:20:01+00:00,btc-updown-5m-1777260000,2,buy_down,8.834180479919725,16.66826505645231,0.53,-9.000863130484248,79.340941668713
latest_m2_milddrop_down,fixed_10pct,2026-04-27 03:35:00+00:00,btc-updown-5m-1777260900,2,buy_down,7.934094166871301,12.59380026487508,0.63,4.533768095355029,83.87470976406803
latest_m2_milddrop_down,fixed_10pct,2026-04-27 03:55:00+00:00,btc-updown-5m-1777262100,2,buy_down,8.387470976406803,10.892819449878965,0.77,2.396420278973372,86.2711300430414
latest_m2_milddrop_down,fixed_10pct,2026-04-27 04:40:02+00:00,btc-updown-5m-1777264800,2,buy_down,8.62711300430414,12.876288066125582,0.67,4.1204121811601855,90.39154222420159
latest_m2_milddrop_down,fixed_10pct,2026-04-27 04:45:01+00:00,btc-updown-5m-1777265100,2,buy_down,9.039154222420159,11.588659259513024,0.78,2.4336184444977347,92.82516066869933
latest_m2_milddrop_down,fixed_15pct,2026-04-26 06:05:01+00:00,btc-updown-5m-1777183500,2,buy_down,15.0,20.547945205479454,0.73,5.3424657534246585,105.34246575342466
latest_m2_milddrop_down,fixed_15pct,2026-04-26 06:15:00+00:00,btc-updown-5m-1777184100,2,buy_down,15.801369863013699,22.573385518591,0.7,6.546281800391391,111.88874755381605
latest_m2_milddrop_down,fixed_15pct,2026-04-26 06:50:01+00:00,btc-updown-5m-1777186200,2,buy_down,16.783312133072407,22.083305438253166,0.76,-17.004145187454938,94.88460236636111
latest_m2_milddrop_down,fixed_15pct,2026-04-26 07:25:02+00:00,btc-updown-5m-1777188300,2,buy_down,14.232690354954165,19.49683610267694,0.73,5.069177386696005,99.95377975305712
latest_m2_milddrop_down,fixed_15pct,2026-04-26 07:30:01+00:00,btc-updown-5m-1777188600,2,buy_down,14.993066962958567,19.22188072174175,0.78,4.0365949515657675,103.9903747046229
latest_m2_milddrop_down,fixed_15pct,2026-04-26 08:15:01+00:00,btc-updown-5m-1777191300,2,buy_down,15.598556205693434,18.56970976868266,0.84,2.7854564653023997,106.7758311699253
latest_m2_milddrop_down,fixed_15pct,2026-04-26 08:45:01+00:00,btc-updown-5m-1777193100,2,buy_down,16.016374675488795,22.88053525069828,0.7,6.635355222702502,113.4111863926278
latest_m2_milddrop_down,fixed_15pct,2026-04-26 08:55:01+00:00,btc-updown-5m-1777193700,2,buy_down,17.01167795889417,24.302397084134526,0.7,7.047695154399014,120.4588815470268
latest_m2_milddrop_down,fixed_15pct,2026-04-26 09:30:00+00:00,btc-updown-5m-1777195800,2,buy_down,18.06883223205402,20.532763900061386,0.88,2.2586040290067526,122.71748557603355
latest_m2_milddrop_down,fixed_15pct,2026-04-26 09:45:01+00:00,btc-updown-5m-1777196700,2,buy_down,18.407622836405032,24.54349711520671,0.75,5.8904393076496095,128.60792488368315
latest_m2_milddrop_down,fixed_15pct,2026-04-26 10:25:00+00:00,btc-updown-5m-1777199100,2,buy_down,19.291188732552474,23.81628238586725,0.81,4.286930829456104,132.89485571313926
latest_m2_milddrop_down,fixed_15pct,2026-04-26 10:30:01+00:00,btc-updown-5m-1777199400,2,buy_down,19.934228356970888,24.310034581671815,0.82,-20.177328702787605,112.71752701035166
latest_m2_milddrop_down,fixed_15pct,2026-04-26 10:40:02+00:00,btc-updown-5m-1777200000,2,buy_down,16.90762905155275,23.482818127156598,0.72,6.340360894332282,119.05788790468394
latest_m2_milddrop_down,fixed_15pct,2026-04-26 11:15:01+00:00,btc-updown-5m-1777202100,2,buy_down,17.85868318570259,23.193095046367,0.77,5.102480910200739,124.16036881488468
latest_m2_milddrop_down,fixed_15pct,2026-04-26 11:30:01+00:00,btc-updown-5m-1777203000,2,buy_down,4.2529,5.990000000000001,0.71,1.6772000000000005,125.83756881488468
latest_m2_milddrop_down,fixed_15pct,2026-04-26 11:35:02+00:00,btc-updown-5m-1777203300,2,buy_down,18.8756353222327,23.3032534842379,0.81,4.19458562716282,130.0321544420475
latest_m2_milddrop_down,fixed_15pct,2026-04-26 11:45:01+00:00,btc-updown-5m-1777203900,2,buy_down,19.504823166307123,25.006183546547593,0.78,-19.7548850017726,110.27726944027489
latest_m2_milddrop_down,fixed_15pct,2026-04-26 12:40:01+00:00,btc-updown-5m-1777207200,2,buy_down,16.541590416041235,20.676988020051542,0.8,3.9286277238097917,114.20589716408469
latest_m2_milddrop_down,fixed_15pct,2026-04-26 13:20:01+00:00,btc-updown-5m-1777209600,2,buy_down,17.130884574612704,26.355207037865696,0.65,8.960770392874336,123.16666755695903
latest_m2_milddrop_down,fixed_15pct,2026-04-26 13:40:01+00:00,btc-updown-5m-1777210800,2,buy_down,18.475000133543855,23.99350666694007,0.77,5.278571466726815,128.44523902368584
latest_m2_milddrop_down,fixed_15pct,2026-04-26 13:55:00+00:00,btc-updown-5m-1777211700,2,buy_down,11.3929,19.31,0.59,-11.585999999999999,116.85923902368584
latest_m2_milddrop_down,fixed_15pct,2026-04-26 14:10:01+00:00,btc-updown-5m-1777212600,2,buy_down,17.528885853552875,24.012172402127227,0.73,-17.769007577574147,99.0902314461117
latest_m2_milddrop_down,fixed_15pct,2026-04-26 14:15:01+00:00,btc-updown-5m-1777212900,2,buy_down,14.863534716916755,19.055813739636864,0.78,-15.054092854313124,84.03613859179858
latest_m2_milddrop_down,fixed_15pct,2026-04-26 14:35:01+00:00,btc-updown-5m-1777214100,2,buy_down,12.605420788769786,17.50752887329137,0.72,-12.7804960775027,71.25564251429587
latest_m2_milddrop_down,fixed_15pct,2026-04-26 15:30:02+00:00,btc-updown-5m-1777217400,2,buy_down,10.68834637714438,15.269066253063402,0.7,4.428029213388387,75.68367172768426
latest_m2_milddrop_down,fixed_15pct,2026-04-26 15:45:02+00:00,btc-updown-5m-1777218300,2,buy_down,11.352550759152638,13.514941379943618,0.84,2.027241206991543,77.7109129346758
latest_m2_milddrop_down,fixed_15pct,2026-04-26 15:55:02+00:00,btc-updown-5m-1777218900,2,buy_down,11.65663694020137,13.554229000234152,0.86,-11.792179230203711,65.91873370447209
latest_m2_milddrop_down,fixed_15pct,2026-04-26 16:05:01+00:00,btc-updown-5m-1777219500,2,buy_down,9.887810055670814,12.841311760611447,0.77,2.825088587334518,68.74382229180661
latest_m2_milddrop_down,fixed_15pct,2026-04-26 16:30:02+00:00,btc-updown-5m-1777221000,2,buy_down,10.311573343770991,17.477242955544053,0.59,-10.486345773326432,58.257476518480175
latest_m2_milddrop_down,fixed_15pct,2026-04-26 16:40:02+00:00,btc-updown-5m-1777221600,2,buy_down,8.738621477772027,19.41915883949339,0.45,10.486345773326432,68.74382229180661
latest_m2_milddrop_down,fixed_15pct,2026-04-26 17:55:01+00:00,btc-updown-5m-1777226100,2,buy_down,10.311573343770991,16.111833349642172,0.64,5.63914167237476,74.38296396418137
latest_m2_milddrop_down,fixed_15pct,2026-04-26 19:55:01+00:00,btc-updown-5m-1777233300,2,buy_down,11.157444594627206,16.170209557430734,0.69,4.851062867229221,79.23402683141059
latest_m2_milddrop_down,fixed_15pct,2026-04-26 20:10:00+00:00,btc-updown-5m-1777234200,2,buy_down,11.885104024711588,24.760633384815808,0.48,12.627923026256063,91.86194985766664
latest_m2_milddrop_down,fixed_15pct,2026-04-26 20:35:01+00:00,btc-updown-5m-1777235700,2,buy_down,7.7599,10.63,0.73,2.7638000000000003,94.62574985766665
latest_m2_milddrop_down,fixed_15pct,2026-04-26 20:55:02+00:00,btc-updown-5m-1777236900,2,buy_down,1.2663,1.89,0.67,0.6047999999999999,95.23054985766665
latest_m2_milddrop_down,fixed_15pct,2026-04-26 21:35:01+00:00,btc-updown-5m-1777239300,2,buy_down,1.6167,3.17,0.51,1.5215999999999998,96.75214985766665
latest_m2_milddrop_down,fixed_15pct,2026-04-26 21:40:01+00:00,btc-updown-5m-1777239600,2,buy_down,14.512822478649998,21.03307605601449,0.69,6.309922816804348,103.062072674471
latest_m2_milddrop_down,fixed_15pct,2026-04-26 21:50:02+00:00,btc-updown-5m-1777240200,2,buy_down,15.45931090117065,23.073598359956193,0.67,-15.690046884770213,87.37202578970079
latest_m2_milddrop_down,fixed_15pct,2026-04-26 22:20:02+00:00,btc-updown-5m-1777242000,2,buy_down,13.105803868455117,22.213226895686642,0.59,8.885290758274657,96.25731654797545
latest_m2_milddrop_down,fixed_15pct,2026-04-26 22:55:00+00:00,btc-updown-5m-1777244100,2,buy_down,14.438597482196316,24.064329136993862,0.6,9.385088363427606,105.64240491140305
latest_m2_milddrop_down,fixed_15pct,2026-04-27 00:05:02+00:00,btc-updown-5m-1777248300,2,buy_down,15.846360736710457,27.800632871421858,0.57,11.676265805997181,117.31867071740022
latest_m2_milddrop_down,fixed_15pct,2026-04-27 00:30:01+00:00,btc-updown-5m-1777249800,2,buy_down,17.597800607610033,28.383549367112956,0.62,-17.881636101281163,99.43703461611906
latest_m2_milddrop_down,fixed_15pct,2026-04-27 01:20:02+00:00,btc-updown-5m-1777252800,2,buy_down,14.915555192417859,24.451729823635834,0.61,-15.160072490654217,84.27696212546485
latest_m2_milddrop_down,fixed_15pct,2026-04-27 02:55:01+00:00,btc-updown-5m-1777258500,2,buy_down,12.641544318819728,21.426346303084284,0.59,8.570538521233713,92.84750064669856
latest_m2_milddrop_down,fixed_15pct,2026-04-27 03:10:01+00:00,btc-updown-5m-1777259400,2,buy_down,13.927125097004785,22.10654777302347,0.63,-14.14819057473502,78.69931007196354
latest_m2_milddrop_down,fixed_15pct,2026-04-27 03:20:01+00:00,btc-updown-5m-1777260000,2,buy_down,11.80489651079453,22.273389643008546,0.53,-12.027630407224615,66.67167966473892
latest_m2_milddrop_down,fixed_15pct,2026-04-27 03:35:00+00:00,btc-updown-5m-1777260900,2,buy_down,10.000751949710837,15.874209443985455,0.63,5.7147153998347635,72.38639506457368
latest_m2_milddrop_down,fixed_15pct,2026-04-27 03:55:00+00:00,btc-updown-5m-1777262100,2,buy_down,10.857959259686051,14.101245791800066,0.77,3.102274074196014,75.4886691387697
latest_m2_milddrop_down,fixed_15pct,2026-04-27 04:40:02+00:00,btc-updown-5m-1777264800,2,buy_down,11.323300370815454,16.900448314649932,0.67,5.4081434606879775,80.89681259945768
latest_m2_milddrop_down,fixed_15pct,2026-04-27 04:45:01+00:00,btc-updown-5m-1777265100,2,buy_down,12.13452188991865,15.557079346049552,0.78,3.2669866626704054,84.16379926212808
latest_m2_milddrop_down,fixed_20pct,2026-04-26 06:05:01+00:00,btc-updown-5m-1777183500,2,buy_down,20.0,27.397260273972602,0.73,7.123287671232877,107.12328767123287
latest_m2_milddrop_down,fixed_20pct,2026-04-26 06:15:00+00:00,btc-updown-5m-1777184100,2,buy_down,21.424657534246577,30.606653620352255,0.7,8.875929549902155,115.99921722113503
latest_m2_milddrop_down,fixed_20pct,2026-04-26 06:50:01+00:00,btc-updown-5m-1777186200,2,buy_down,23.199843444227007,30.526109795035534,0.76,-23.505104542177364,92.49411267895766
latest_m2_milddrop_down,fixed_20pct,2026-04-26 07:25:02+00:00,btc-updown-5m-1777188300,2,buy_down,18.498822535791533,25.340852788755523,0.73,6.588621725076436,99.0827344040341
latest_m2_milddrop_down,fixed_20pct,2026-04-26 07:30:01+00:00,btc-updown-5m-1777188600,2,buy_down,19.816546880806822,25.40582933436772,0.78,5.33522416021722,104.41795856425132
latest_m2_milddrop_down,fixed_20pct,2026-04-26 08:15:01+00:00,btc-updown-5m-1777191300,2,buy_down,20.883591712850265,24.861418705774128,0.84,3.7292128058661196,108.14717137011745
latest_m2_milddrop_down,fixed_20pct,2026-04-26 08:45:01+00:00,btc-updown-5m-1777193100,2,buy_down,21.62943427402349,30.89919182003356,0.7,8.960765627809733,117.10793699792718
latest_m2_milddrop_down,fixed_20pct,2026-04-26 08:55:01+00:00,btc-updown-5m-1777193700,2,buy_down,23.421587399585437,33.45941057083634,0.7,9.70322906554254,126.81116606346973
latest_m2_milddrop_down,fixed_20pct,2026-04-26 09:30:00+00:00,btc-updown-5m-1777195800,2,buy_down,25.362233212693948,28.820719559879485,0.88,3.1702791515867434,129.98144521505648
latest_m2_milddrop_down,fixed_20pct,2026-04-26 09:45:01+00:00,btc-updown-5m-1777196700,2,buy_down,25.9962890430113,34.66171872401507,0.75,8.318812493763616,138.30025770882008
latest_m2_milddrop_down,fixed_20pct,2026-04-26 10:25:00+00:00,btc-updown-5m-1777199100,2,buy_down,27.66005154176402,34.14821177995558,0.81,6.146678120392003,144.4469358292121
latest_m2_milddrop_down,fixed_20pct,2026-04-26 10:30:01+00:00,btc-updown-5m-1777199400,2,buy_down,28.88938716584242,35.23095995834442,0.82,-29.241696765425868,115.20523906378622
latest_m2_milddrop_down,fixed_20pct,2026-04-26 10:40:02+00:00,btc-updown-5m-1777200000,2,buy_down,23.041047812757245,32.00145529549618,0.72,8.64039292978397,123.8456319935702
latest_m2_milddrop_down,fixed_20pct,2026-04-26 11:15:01+00:00,btc-updown-5m-1777202100,2,buy_down,24.76912639871404,32.16769662170655,0.77,7.076893256775439,130.92252525034564
latest_m2_milddrop_down,fixed_20pct,2026-04-26 11:30:01+00:00,btc-updown-5m-1777203000,2,buy_down,4.2529,5.990000000000001,0.71,1.6772000000000005,132.59972525034564
latest_m2_milddrop_down,fixed_20pct,2026-04-26 11:35:02+00:00,btc-updown-5m-1777203300,2,buy_down,26.51994505006913,32.74067290131991,0.81,5.893321122237582,138.49304637258322
latest_m2_milddrop_down,fixed_20pct,2026-04-26 11:45:01+00:00,btc-updown-5m-1777203900,2,buy_down,27.698609274516645,35.5110375314316,0.78,-28.053719649830963,110.43932672275226
latest_m2_milddrop_down,fixed_20pct,2026-04-26 12:40:01+00:00,btc-updown-5m-1777207200,2,buy_down,22.08786534455045,27.609831680688064,0.8,5.2458680193307305,115.68519474208298
latest_m2_milddrop_down,fixed_20pct,2026-04-26 13:20:01+00:00,btc-updown-5m-1777209600,2,buy_down,23.1370389484166,35.59544453602554,0.65,12.102451142248682,127.78764588433167
latest_m2_milddrop_down,fixed_20pct,2026-04-26 13:40:01+00:00,btc-updown-5m-1777210800,2,buy_down,25.557529176866336,33.19159633359264,0.77,7.30215119339038,135.08979707772204
latest_m2_milddrop_down,fixed_20pct,2026-04-26 13:55:00+00:00,btc-updown-5m-1777211700,2,buy_down,11.3929,19.31,0.59,-11.585999999999999,123.50379707772204
latest_m2_milddrop_down,fixed_20pct,2026-04-26 14:10:01+00:00,btc-updown-5m-1777212600,2,buy_down,24.70075941554441,33.83665673362248,0.73,-25.039125982880638,98.4646710948414
latest_m2_milddrop_down,fixed_20pct,2026-04-26 14:15:01+00:00,btc-updown-5m-1777212900,2,buy_down,19.692934218968283,25.247351562779848,0.78,-19.94540773459608,78.51926336024533
latest_m2_milddrop_down,fixed_20pct,2026-04-26 14:35:01+00:00,btc-updown-5m-1777214100,2,buy_down,15.703852672049067,21.810906488957038,0.72,-15.921961736938638,62.59730162330669
