strategy,sizing,trades,ending_bankroll,total_return,avg_trade_return_on_cost,max_drawdown
rule_drop10_down_pricecap80,fixed_10pct,57,104.34898576327808,0.043489857632780904,0.0602040653613856,0.4337852136903133
rule_drop10_down_pricecap75,fixed_10pct,41,103.34744106797126,0.033474410679712685,0.07315296545171505,0.43855795079102805
rule_rise30to50_up_good_liq250,half_kelly,0,100.0,0.0,,0.0
rule_rise30to50_up_good_liq250,half_kelly_capped20,0,100.0,0.0,,0.0
rule_rise30to50_up_good_liq250,quarter_kelly,0,100.0,0.0,,0.0
rule_rise30to50_up_good_liq250,full_kelly,0,100.0,0.0,,0.0
rule_rise30to50_up_good_liq250,quarter_kelly_capped20,0,100.0,0.0,,0.0
rule_rise30to50_up_pricecap80,fixed_10pct,12,99.70222210941802,-0.00297777890581985,0.05048599752378752,0.23858845455545782
rule_drop10_down_good_liq250,quarter_kelly,5,99.52372358256873,-0.00476276417431265,0.012041550797540124,0.07406663990365309
rule_drop10_down_good_liq250,quarter_kelly_capped20,5,99.52372358256873,-0.00476276417431265,0.012041550797540124,0.07406663990365309
rule_rise30to50_up,fixed_10pct,20,99.17257303894705,-0.008274269610529461,0.034016271599727047,0.22604755851284175
rule_rise30to50_up_size_pos,fixed_10pct,11,99.00168264962716,-0.00998317350372846,0.008934466447459832,0.15706698911471556
rule_rise30to50_up_good_liq250,fixed_10pct,6,98.98785821971624,-0.010121417802837596,-0.005744557144106886,0.10140845070422537
rule_drop10_down_combo75_neg,fixed_10pct,23,98.6880055372264,-0.013119944627736024,0.021227186427553613,0.3275134630608666
rule_drop10_down_good_liq250,half_kelly_capped20,5,98.10189725928096,-0.01898102740719043,0.012041550797540167,0.1481332798073062
rule_drop10_down_good_liq250,half_kelly,5,98.10189725928096,-0.01898102740719043,0.012041550797540167,0.1481332798073062
rule_drop10_down_combo80_liq,quarter_kelly,4,97.7087809291222,-0.022912190708778035,0.26847659603117174,0.07406663990365313
rule_drop10_down_combo80_liq,quarter_kelly_capped20,4,97.7087809291222,-0.022912190708778035,0.26847659603117174,0.07406663990365313
rule_rise30to50_up_pricecap80,quarter_kelly,3,97.60961189091799,-0.02390388109082009,0.028312586656879524,0.07758246527777772
rule_rise30to50_up_pricecap80,quarter_kelly_capped20,3,97.60961189091799,-0.02390388109082009,0.028312586656879524,0.07758246527777772
rule_drop30_down,quarter_kelly,6,97.49888014156771,-0.02501119858432288,-0.06516295842688977,0.08391873990731356
rule_drop30_down,quarter_kelly_capped20,6,97.49888014156771,-0.02501119858432288,-0.06516295842688977,0.08391873990731356
rule_rise30to50_up_good_liq250,fixed_20pct,6,96.5131743802247,-0.03486825619775302,-0.005744557144106886,0.20281690140845077
rule_drop10_down_size_strong_neg,quarter_kelly_capped20,11,95.04820517253621,-0.049517948274637846,-0.16378579258699935,0.06608287225984995
rule_drop10_down_size_strong_neg,quarter_kelly,11,95.04820517253621,-0.049517948274637846,-0.16378579258699935,0.06608287225984995
rule_drop10_down_combo80_liq,half_kelly,4,94.74174436754375,-0.052582556324562546,0.26847659603117174,0.14813327980730623
rule_drop10_down_combo80_liq,half_kelly_capped20,4,94.74174436754375,-0.052582556324562546,0.26847659603117174,0.14813327980730623
rule_drop30_down,half_kelly_capped20,6,94.56876198035519,-0.05431238019644813,-0.06516295842688975,0.16423071530735942
rule_drop30_down,half_kelly,6,94.56876198035519,-0.05431238019644813,-0.06516295842688975,0.16423071530735942
rule_rise30to50_up_pricecap80,half_kelly_capped20,3,94.40215835710765,-0.05597841642892343,0.028312586656879486,0.15516493055555558
rule_rise30to50_up_pricecap80,half_kelly,3,94.40215835710765,-0.05597841642892343,0.028312586656879486,0.15516493055555558
rule_drop10_down_combo80_neg,quarter_kelly,9,93.66987915129253,-0.06330120848707466,-0.27382920716501047,0.1001931723037082
rule_drop10_down_combo80_neg,quarter_kelly_capped20,9,93.66987915129253,-0.06330120848707466,-0.27382920716501047,0.1001931723037082
rule_rise30to50_up_size_pos,fixed_20pct,11,93.53955162757042,-0.06460448372429584,0.008934466447459806,0.31872151512975955
rule_drop10_to30_down,fixed_10pct,50,92.82516066869933,-0.07174839331300675,0.03733463995637586,0.4281230818011278
rule_drop10_down,quarter_kelly_capped20,43,92.27929454387626,-0.07720705456123733,0.0098802348756036,0.3195027055455633
rule_drop10_down,quarter_kelly,43,92.27929454387626,-0.07720705456123733,0.0098802348756036,0.3195027055455633
rule_drop10_down_good_liq250,full_kelly,5,92.20312230233773,-0.07796877697662263,0.012041550797540124,0.2962665596146125
rule_rise30to50_up_pricecap80,fixed_20pct,12,91.89225287544313,-0.08107747124556863,0.05048599752378752,0.44347099786217303
rule_drop10_to50_down,quarter_kelly_capped20,41,91.42520570422201,-0.08574794295777988,-0.008875177919883957,0.32350929603987766
rule_drop10_to50_down,quarter_kelly,41,91.42520570422201,-0.08574794295777988,-0.008875177919883957,0.32350929603987766
