strategy,sizing,first_quote_ts,slug,side,target_cost,shares,entry_price,pnl_usd,bankroll_after
baseline_rule_drop10_down,fixed_10pct,2026-04-26 14:10:01+00:00,btc-updown-5m-1777212600,buy_down,8.516133765716898,11.665936665365614,0.73,-8.632793132370553,76.52854452479842
baseline_rule_drop10_down,fixed_10pct,2026-04-26 14:15:01+00:00,btc-updown-5m-1777212900,buy_down,7.6528544524798425,9.811351862153645,0.78,-7.75096797110138,68.77757655369705
baseline_rule_drop10_down,fixed_10pct,2026-04-26 14:30:01+00:00,btc-updown-5m-1777213800,buy_down,6.877757655369705,9.82536807909958,0.7,2.849356742938878,71.62693329663593
baseline_rule_drop10_down,fixed_10pct,2026-04-26 14:35:01+00:00,btc-updown-5m-1777214100,buy_down,7.162693329663593,9.948185180088325,0.72,-7.262175181464477,64.36475811517145
baseline_rule_drop10_down,fixed_10pct,2026-04-26 14:45:01+00:00,btc-updown-5m-1777214700,buy_down,6.436475811517146,8.251892066047622,0.78,1.7328973338700004,66.09765544904145
baseline_rule_drop10_down,fixed_10pct,2026-04-26 15:05:00+00:00,btc-updown-5m-1777215900,buy_down,6.609765544904146,7.1845277662001585,0.92,0.5029169436340108,66.60057239267546
baseline_rule_drop10_down,fixed_10pct,2026-04-26 15:20:01+00:00,btc-updown-5m-1777216800,buy_down,3.8280000000000003,4.4,0.87,0.5280000000000001,67.12857239267547
baseline_rule_drop10_down,fixed_10pct,2026-04-26 15:30:02+00:00,btc-updown-5m-1777217400,buy_down,6.712857239267547,9.589796056096496,0.7,2.781040856267984,69.90961324894344
baseline_rule_drop10_down,fixed_10pct,2026-04-26 15:45:02+00:00,btc-updown-5m-1777218300,buy_down,6.990961324894345,8.322573005826602,0.84,1.2483859508739905,71.15799919981744
baseline_rule_drop10_down,fixed_10pct,2026-04-26 15:55:02+00:00,btc-updown-5m-1777218900,buy_down,7.115799919981744,8.274185953467144,0.86,-7.1985417795164155,63.95945742030102
baseline_rule_drop10_down,fixed_10pct,2026-04-26 16:05:01+00:00,btc-updown-5m-1777219500,buy_down,6.3959457420301025,8.306423041597535,0.77,1.8274130691514574,65.78687048945248
baseline_rule_drop10_down,fixed_10pct,2026-04-26 16:30:02+00:00,btc-updown-5m-1777221000,buy_down,6.578687048945248,11.15031703211059,0.59,-6.690190219266355,59.09668027018613
baseline_rule_drop10_down,fixed_10pct,2026-04-26 16:40:02+00:00,btc-updown-5m-1777221600,buy_down,5.909668027018613,13.132595615596918,0.45,7.091601632422336,66.18828190260847
baseline_rule_drop10_down,fixed_10pct,2026-04-26 17:00:00+00:00,btc-updown-5m-1777222800,buy_down,6.618828190260847,8.071741695440057,0.82,-6.699545607215247,59.48873629539322
baseline_rule_drop10_down,fixed_10pct,2026-04-26 17:30:02+00:00,btc-updown-5m-1777224600,buy_down,5.948873629539322,6.917294918068979,0.86,0.8992483393489673,60.38798463474218
baseline_rule_drop10_down,fixed_10pct,2026-04-26 17:55:01+00:00,btc-updown-5m-1777226100,buy_down,6.038798463474219,9.435622599178467,0.64,3.302467909712463,63.690452544454644
baseline_rule_drop10_down,fixed_10pct,2026-04-26 18:10:02+00:00,btc-updown-5m-1777227000,buy_down,6.3690452544454645,7.320741671776396,0.87,-6.442252671163229,57.24819987329141
baseline_rule_drop10_down,fixed_10pct,2026-04-26 18:25:01+00:00,btc-updown-5m-1777227900,buy_down,5.724819987329141,6.815261889677549,0.84,1.0222892834516324,58.27048915674305
baseline_rule_drop10_down,fixed_10pct,2026-04-26 19:00:02+00:00,btc-updown-5m-1777230000,buy_down,5.827048915674305,6.621646495084438,0.88,0.7283811144592881,58.998870271202335
baseline_rule_drop10_down,fixed_10pct,2026-04-26 19:25:02+00:00,btc-updown-5m-1777231500,buy_down,5.899887027120234,7.866516036160312,0.75,1.8879638486784749,60.88683411988081
baseline_rule_drop10_down,fixed_10pct,2026-04-26 19:55:01+00:00,btc-updown-5m-1777233300,buy_down,6.0886834119880815,8.824178857953742,0.69,2.647253657386123,63.53408777726693
baseline_rule_drop10_down,fixed_10pct,2026-04-26 20:00:02+00:00,btc-updown-5m-1777233600,buy_down,6.353408777726694,7.843714540403325,0.81,-6.4318459231307274,57.1022418541362
baseline_rule_drop10_down,fixed_10pct,2026-04-26 20:10:00+00:00,btc-updown-5m-1777234200,buy_down,5.710224185413621,11.896300386278376,0.48,6.067113197001972,63.169355051138176
baseline_rule_drop10_down,fixed_10pct,2026-04-26 20:35:01+00:00,btc-updown-5m-1777235700,buy_down,6.316935505113818,8.653336308375094,0.73,2.2498674401775243,65.4192224913157
baseline_rule_drop10_down,fixed_10pct,2026-04-26 20:55:02+00:00,btc-updown-5m-1777236900,buy_down,1.2663,1.89,0.67,0.6047999999999999,66.02402249131569
baseline_rule_drop10_down,fixed_10pct,2026-04-26 21:30:01+00:00,btc-updown-5m-1777239000,buy_down,6.602402249131569,6.80660025683667,0.97,0.13613200513673357,66.16015449645242
baseline_rule_drop10_down,fixed_10pct,2026-04-26 21:35:01+00:00,btc-updown-5m-1777239300,buy_down,1.6167,3.17,0.51,1.5215999999999998,67.68175449645243
baseline_rule_drop10_down,fixed_10pct,2026-04-26 21:40:01+00:00,btc-updown-5m-1777239600,buy_down,6.768175449645243,9.808949927022093,0.69,2.9426849781066284,70.62443947455905
baseline_rule_drop10_down,fixed_10pct,2026-04-26 21:45:02+00:00,btc-updown-5m-1777239900,buy_down,7.062443947455906,8.828054934319882,0.8,1.6773304375207772,72.30176991207983
baseline_rule_drop10_down,fixed_10pct,2026-04-26 21:50:02+00:00,btc-updown-5m-1777240200,buy_down,7.230176991207983,10.791308942101468,0.67,-7.338090080628999,64.96367983145083
baseline_rule_drop10_down,fixed_10pct,2026-04-26 22:20:02+00:00,btc-updown-5m-1777242000,buy_down,6.496367983145084,11.010793191771329,0.59,4.4043172767085315,69.36799710815936
baseline_rule_drop10_down,fixed_10pct,2026-04-26 22:50:01+00:00,btc-updown-5m-1777243800,buy_down,6.9367997108159365,9.00883079326745,0.77,1.9819427745188387,71.3499398826782
baseline_rule_drop10_down,fixed_10pct,2026-04-26 22:55:00+00:00,btc-updown-5m-1777244100,buy_down,7.13499398826782,11.891656647113034,0.6,4.637746092374083,75.98768597505229
baseline_rule_drop10_down,fixed_10pct,2026-04-27 00:05:02+00:00,btc-updown-5m-1777248300,buy_down,7.598768597505229,13.33117297807935,0.57,5.599092650793327,81.58677862584561
baseline_rule_drop10_down,fixed_10pct,2026-04-27 00:25:00+00:00,btc-updown-5m-1777249500,buy_down,8.158677862584561,11.824170815339944,0.69,3.5472512446019837,85.13402987044759
baseline_rule_drop10_down,fixed_10pct,2026-04-27 00:30:01+00:00,btc-updown-5m-1777249800,buy_down,8.51340298704476,13.731295140394774,0.62,-8.650715938448707,76.48331393199888
baseline_rule_drop10_down,fixed_10pct,2026-04-27 01:15:01+00:00,btc-updown-5m-1777252500,buy_down,7.648331393199888,8.998036933176339,0.85,1.2597251706446875,77.74303910264356
baseline_rule_drop10_down,fixed_10pct,2026-04-27 01:20:02+00:00,btc-updown-5m-1777252800,buy_down,7.774303910264357,12.744760508630094,0.61,-7.901751515350658,69.84128758729291
baseline_rule_drop10_down,fixed_10pct,2026-04-27 01:25:02+00:00,btc-updown-5m-1777253100,buy_down,6.984128758729291,7.936509953101467,0.88,0.8730160948411614,70.71430368213407
baseline_rule_drop10_down,fixed_10pct,2026-04-27 01:50:01+00:00,btc-updown-5m-1777254600,buy_down,7.071430368213408,7.44361091390885,0.95,0.29774443655635435,71.01204811869043
baseline_rule_drop10_down,fixed_10pct,2026-04-27 01:55:02+00:00,btc-updown-5m-1777254900,buy_down,7.101204811869043,8.76691952082598,0.81,-7.188874007077303,63.82317411161313
baseline_rule_drop10_down,fixed_10pct,2026-04-27 02:00:00+00:00,btc-updown-5m-1777255200,buy_down,6.3823174111613135,7.50860871901331,0.85,1.0512052206618634,64.874379332275
baseline_rule_drop10_down,fixed_10pct,2026-04-27 02:10:01+00:00,btc-updown-5m-1777255800,buy_down,6.4874379332275005,7.911509674667684,0.82,-6.566553029974178,58.30782630230082
baseline_rule_drop10_down,fixed_10pct,2026-04-27 02:20:01+00:00,btc-updown-5m-1777256400,buy_down,4.0,5.0,0.8,0.9499999999999997,59.25782630230082
baseline_rule_drop10_down,fixed_10pct,2026-04-27 02:25:01+00:00,btc-updown-5m-1777256700,buy_down,5.925782630230082,8.465403757471547,0.7,-6.0104366678047985,53.247389634496024
baseline_rule_drop10_down,fixed_10pct,2026-04-27 02:55:01+00:00,btc-updown-5m-1777258500,buy_down,5.324738963449603,9.024981293982378,0.59,3.6099925175929517,56.857382152088974
baseline_rule_drop10_down,fixed_10pct,2026-04-27 03:00:00+00:00,btc-updown-5m-1777258800,buy_down,5.6857382152088976,8.240200311896954,0.69,-5.768140218327868,51.08924193376111
baseline_rule_drop10_down,fixed_10pct,2026-04-27 03:10:01+00:00,btc-updown-5m-1777259400,buy_down,5.108924193376112,8.109403481549384,0.63,-5.190018228191605,45.899223705569504
baseline_rule_drop10_down,fixed_10pct,2026-04-27 03:20:01+00:00,btc-updown-5m-1777260000,buy_down,4.589922370556951,8.660230887843303,0.53,-4.676524679435384,41.22269902613412
baseline_rule_drop10_down,fixed_10pct,2026-04-27 03:35:00+00:00,btc-updown-5m-1777260900,buy_down,4.122269902613413,6.54328555970383,0.63,2.355582801493379,43.5782818276275
baseline_rule_drop10_down,fixed_10pct,2026-04-27 03:45:01+00:00,btc-updown-5m-1777261500,buy_down,4.35782818276275,5.5869592086701925,0.78,1.1732614338207403,44.75154326144824
baseline_rule_drop10_down,fixed_10pct,2026-04-27 03:50:02+00:00,btc-updown-5m-1777261800,buy_down,4.475154326144824,5.143855547292901,0.87,0.6172626656751482,45.36880592712339
baseline_rule_drop10_down,fixed_10pct,2026-04-27 03:55:00+00:00,btc-updown-5m-1777262100,buy_down,4.536880592712339,5.892052717808232,0.77,1.2962515979178109,46.6650575250412
baseline_rule_drop10_down,fixed_10pct,2026-04-27 04:05:02+00:00,btc-updown-5m-1777262700,buy_down,4.66650575250412,5.185006391671244,0.9,0.4666505752504119,47.13170810029161
baseline_rule_drop10_down,fixed_10pct,2026-04-27 04:10:01+00:00,btc-updown-5m-1777263000,buy_down,4.713170810029161,5.0679256021818935,0.93,0.30407553613091337,47.43578363642253
baseline_rule_drop10_down,fixed_10pct,2026-04-27 04:30:02+00:00,btc-updown-5m-1777264200,buy_down,4.743578363642253,6.004529574230699,0.79,1.2009059148461396,48.63668955126867
baseline_rule_drop10_down,fixed_10pct,2026-04-27 04:40:02+00:00,btc-updown-5m-1777264800,buy_down,4.863668955126867,7.259207395711742,0.67,2.322946366627757,50.95963591789642
baseline_rule_drop10_down,fixed_10pct,2026-04-27 04:45:01+00:00,btc-updown-5m-1777265100,buy_down,5.095963591789642,6.533286656140567,0.78,1.3719901977895188,52.33162611568594
baseline_rule_drop10_down,fixed_10pct,2026-04-27 04:50:01+00:00,btc-updown-5m-1777265400,buy_down,5.233162611568595,6.156661895963053,0.85,-5.294729230528225,47.03689688515772
baseline_rule_drop10_down,fixed_10pct,2026-04-27 04:55:02+00:00,btc-updown-5m-1777265700,buy_down,4.703689688515772,4.849164627335848,0.97,0.09698329254671709,47.133880177704434
baseline_rule_drop10_down,fixed_10pct,2026-04-27 05:00:01+00:00,btc-updown-5m-1777266000,buy_down,4.713388017770444,4.909779185177546,0.96,0.14729337555532654,47.28117355325976
baseline_rule_drop10_down,fixed_10pct,2026-04-27 05:05:01+00:00,btc-updown-5m-1777266300,buy_down,4.728117355325977,6.659320218768982,0.71,1.8646096612553151,49.14578321451508
baseline_rule_drop10_down,fixed_10pct,2026-04-27 05:10:01+00:00,btc-updown-5m-1777266600,buy_down,4.914578321451508,5.2282748100547956,0.94,0.26141374050274,49.40719695501782
baseline_rule_drop10_down,fixed_10pct,2026-04-27 05:15:01+00:00,btc-updown-5m-1777266900,buy_down,4.940719695501782,5.14658301614769,0.96,0.15439749048443088,49.561594445502244
baseline_rule_drop10_down,fixed_10pct,2026-04-27 05:25:02+00:00,btc-updown-5m-1777267500,buy_down,4.956159444550225,6.980506259929895,0.71,1.9545417527803706,51.51613619828262
baseline_rule_drop10_down,fixed_10pct,2026-04-27 05:35:01+00:00,btc-updown-5m-1777268100,buy_down,5.151613619828262,5.599580021552458,0.92,0.39197060150867186,51.90810679979129
baseline_rule_drop10_down,fixed_15pct,2026-04-26 05:35:01+00:00,btc-updown-5m-1777181700,buy_down,15.0,17.441860465116278,0.86,2.2674418604651163,102.26744186046511
baseline_rule_drop10_down,fixed_15pct,2026-04-26 05:45:02+00:00,btc-updown-5m-1777182300,buy_down,15.340116279069766,17.236085706819964,0.89,-15.512477136137967,86.75496472432715
baseline_rule_drop10_down,fixed_15pct,2026-04-26 05:50:01+00:00,btc-updown-5m-1777182600,buy_down,5.7205,6.73,0.85,0.9422000000000001,87.69716472432715
baseline_rule_drop10_down,fixed_15pct,2026-04-26 06:05:01+00:00,btc-updown-5m-1777183500,buy_down,13.154574708649072,18.019965354313797,0.73,4.685190992121587,92.38235571644874
baseline_rule_drop10_down,fixed_15pct,2026-04-26 06:15:00+00:00,btc-updown-5m-1777184100,buy_down,13.85735335746731,19.796219082096158,0.7,5.740903533807886,98.12325925025662
baseline_rule_drop10_down,fixed_15pct,2026-04-26 06:50:01+00:00,btc-updown-5m-1777186200,buy_down,14.718488887538493,19.366432746761173,0.76,-14.912153215006104,83.21110603525052
baseline_rule_drop10_down,fixed_15pct,2026-04-26 07:25:02+00:00,btc-updown-5m-1777188300,buy_down,12.481665905287578,17.098172472996684,0.73,4.445524842979138,87.65663087822966
baseline_rule_drop10_down,fixed_15pct,2026-04-26 07:30:01+00:00,btc-updown-5m-1777188600,buy_down,13.148494631734449,16.85704439965955,0.78,3.539979323928505,91.19661020215817
baseline_rule_drop10_down,fixed_15pct,2026-04-26 08:15:01+00:00,btc-updown-5m-1777191300,buy_down,13.679491530323725,16.285108964671103,0.84,2.442766344700666,93.63937654685884
baseline_rule_drop10_down,fixed_15pct,2026-04-26 08:40:01+00:00,btc-updown-5m-1777192800,buy_down,14.045906482028826,15.267289654379159,0.92,1.0687102758065405,94.70808682266538
baseline_rule_drop10_down,fixed_15pct,2026-04-26 08:45:01+00:00,btc-updown-5m-1777193100,buy_down,14.206213023399807,20.294590033428296,0.7,5.885431109694206,100.59351793235959
baseline_rule_drop10_down,fixed_15pct,2026-04-26 08:55:01+00:00,btc-updown-5m-1777193700,buy_down,15.089027689853937,21.555753842648482,0.7,6.25116861436806,106.84468654672764
baseline_rule_drop10_down,fixed_15pct,2026-04-26 09:30:00+00:00,btc-updown-5m-1777195800,buy_down,16.026702982009144,18.212162479555847,0.88,2.003337872751143,108.84802441947879
baseline_rule_drop10_down,fixed_15pct,2026-04-26 09:45:01+00:00,btc-updown-5m-1777196700,buy_down,16.327203662921818,21.769604883895756,0.75,5.224705172134981,114.07272959161376
baseline_rule_drop10_down,fixed_15pct,2026-04-26 10:00:01+00:00,btc-updown-5m-1777197600,buy_down,17.110909438742063,19.4442152712978,0.88,2.138863679842758,116.21159327145652
baseline_rule_drop10_down,fixed_15pct,2026-04-26 10:25:00+00:00,btc-updown-5m-1777199100,buy_down,17.43173899071848,21.520665420640096,0.81,3.873719775715216,120.08531304717174
baseline_rule_drop10_down,fixed_15pct,2026-04-26 10:30:01+00:00,btc-updown-5m-1777199400,buy_down,18.01279695707576,21.966825557409464,0.82,-18.232465212649856,101.85284783452188
baseline_rule_drop10_down,fixed_15pct,2026-04-26 10:40:02+00:00,btc-updown-5m-1777200000,buy_down,15.27792717517828,21.219343298858725,0.72,5.729222690691856,107.58207052521374
baseline_rule_drop10_down,fixed_15pct,2026-04-26 11:15:01+00:00,btc-updown-5m-1777202100,buy_down,16.13731057878206,20.957546206210466,0.77,4.610660165366302,112.19273069058004
baseline_rule_drop10_down,fixed_15pct,2026-04-26 11:30:01+00:00,btc-updown-5m-1777203000,buy_down,4.2529,5.990000000000001,0.71,1.6772000000000005,113.86993069058003
baseline_rule_drop10_down,fixed_15pct,2026-04-26 11:35:02+00:00,btc-updown-5m-1777203300,buy_down,17.080489603587004,21.087024201959263,0.81,3.795664356352666,117.6655950469327
baseline_rule_drop10_down,fixed_15pct,2026-04-26 11:45:01+00:00,btc-updown-5m-1777203900,buy_down,17.649839257039904,22.627999047487055,0.78,-17.876119247514776,99.78947579941791
baseline_rule_drop10_down,fixed_15pct,2026-04-26 12:10:01+00:00,btc-updown-5m-1777205400,buy_down,14.968421369912686,17.009569738537145,0.88,1.871052671239086,101.660528470657
baseline_rule_drop10_down,fixed_15pct,2026-04-26 12:40:01+00:00,btc-updown-5m-1777207200,buy_down,15.24907927059855,19.061349088248186,0.8,3.6216563267671544,105.28218479742415
baseline_rule_drop10_down,fixed_15pct,2026-04-26 13:20:01+00:00,btc-updown-5m-1777209600,buy_down,15.792327719613622,24.29588879940557,0.65,8.260602191797894,113.54278698922204
baseline_rule_drop10_down,fixed_15pct,2026-04-26 13:35:01+00:00,btc-updown-5m-1777210500,buy_down,17.031418048383305,23.330709655319595,0.73,-17.2647251449365,96.27806184428553
baseline_rule_drop10_down,fixed_15pct,2026-04-26 13:40:01+00:00,btc-updown-5m-1777210800,buy_down,14.441709276642829,18.755466593042634,0.77,4.126202650469379,100.40426449475491
baseline_rule_drop10_down,fixed_15pct,2026-04-26 13:45:01+00:00,btc-updown-5m-1777211100,buy_down,15.060639674213236,17.51237171420144,0.86,2.276608322846187,102.6808728176011
baseline_rule_drop10_down,fixed_15pct,2026-04-26 13:55:00+00:00,btc-updown-5m-1777211700,buy_down,11.3929,19.31,0.59,-11.585999999999999,91.0948728176011
baseline_rule_drop10_down,fixed_15pct,2026-04-26 14:00:02+00:00,btc-updown-5m-1777212000,buy_down,13.664230922640165,14.852424915913222,0.92,1.039669744113925,92.13454256171502
baseline_rule_drop10_down,fixed_15pct,2026-04-26 14:05:01+00:00,btc-updown-5m-1777212300,buy_down,13.820181384257253,14.860410090599196,0.93,-13.968785485163245,78.16575707655178
baseline_rule_drop10_down,fixed_15pct,2026-04-26 14:10:01+00:00,btc-updown-5m-1777212600,buy_down,11.724863561482767,16.061456933538036,0.73,-11.885478130818147,66.28027894573364
baseline_rule_drop10_down,fixed_15pct,2026-04-26 14:15:01+00:00,btc-updown-5m-1777212900,buy_down,9.942041841860046,12.746207489564162,0.78,-10.069503916755687,56.210775028977956
baseline_rule_drop10_down,fixed_15pct,2026-04-26 14:30:01+00:00,btc-updown-5m-1777213800,buy_down,8.431616254346693,12.045166077638134,0.7,3.4930981625150594,59.70387319149302
baseline_rule_drop10_down,fixed_15pct,2026-04-26 14:35:01+00:00,btc-updown-5m-1777214100,buy_down,8.955580978723953,12.43830691489438,0.72,-9.079964047872897,50.62390914362012
baseline_rule_drop10_down,fixed_15pct,2026-04-26 14:45:01+00:00,btc-updown-5m-1777214700,buy_down,7.593586371543017,9.735367143003868,0.78,2.044427100030812,52.66833624365093
baseline_rule_drop10_down,fixed_15pct,2026-04-26 15:05:00+00:00,btc-updown-5m-1777215900,buy_down,7.900250436547639,8.587228735377868,0.92,0.6011060114764505,53.26944225512738
baseline_rule_drop10_down,fixed_15pct,2026-04-26 15:20:01+00:00,btc-updown-5m-1777216800,buy_down,3.8280000000000003,4.4,0.87,0.5280000000000001,53.79744225512738
baseline_rule_drop10_down,fixed_15pct,2026-04-26 15:30:02+00:00,btc-updown-5m-1777217400,buy_down,8.069616338269107,11.52802334038444,0.7,3.343126768711488,57.140569023838864
baseline_rule_drop10_down,fixed_15pct,2026-04-26 15:45:02+00:00,btc-updown-5m-1777218300,buy_down,8.57108535357583,10.203673039971227,0.84,1.5305509559956842,58.67111997983455
baseline_rule_drop10_down,fixed_15pct,2026-04-26 15:55:02+00:00,btc-updown-5m-1777218900,buy_down,8.800667996975182,10.233334880203701,0.86,-8.90300134577722,49.76811863405733
baseline_rule_drop10_down,fixed_15pct,2026-04-26 16:05:01+00:00,btc-updown-5m-1777219500,buy_down,7.465217795108599,9.695088045595583,0.77,2.132919370031028,51.901038004088356
baseline_rule_drop10_down,fixed_15pct,2026-04-26 16:30:02+00:00,btc-updown-5m-1777221000,buy_down,7.785155700613253,13.195179153581785,0.59,-7.9171074921490705,43.983930511939285
baseline_rule_drop10_down,fixed_15pct,2026-04-26 16:40:02+00:00,btc-updown-5m-1777221600,buy_down,6.5975895767908925,14.661310170646427,0.45,7.917107492149071,51.901038004088356
baseline_rule_drop10_down,fixed_15pct,2026-04-26 17:00:00+00:00,btc-updown-5m-1777222800,buy_down,7.785155700613253,9.49409231782104,0.82,-7.880096623791464,44.02094138029689
baseline_rule_drop10_down,fixed_15pct,2026-04-26 17:30:02+00:00,btc-updown-5m-1777224600,buy_down,6.6031412070445334,7.678071170982016,0.86,0.9981492522276622,45.01909063252455
baseline_rule_drop10_down,fixed_15pct,2026-04-26 17:55:01+00:00,btc-updown-5m-1777226100,buy_down,6.752863594878683,10.551349366997941,0.64,3.6929722784492793,48.712062910973835
baseline_rule_drop10_down,fixed_15pct,2026-04-26 18:10:02+00:00,btc-updown-5m-1777227000,buy_down,7.306809436646075,8.398631536374799,0.87,-7.390795752009823,41.32126715896401
baseline_rule_drop10_down,fixed_15pct,2026-04-26 18:25:01+00:00,btc-updown-5m-1777227900,buy_down,6.198190073844602,7.37879770695786,0.84,1.1068196560436792,42.42808681500769
baseline_rule_drop10_down,fixed_15pct,2026-04-26 19:00:02+00:00,btc-updown-5m-1777230000,buy_down,6.364213022251153,7.232060252558129,0.88,0.7955266277813942,43.22361344278908
baseline_rule_drop10_down,fixed_15pct,2026-04-26 19:25:02+00:00,btc-updown-5m-1777231500,buy_down,6.483542016418362,8.644722688557815,0.75,2.0747334452538757,45.29834688804296
