strategy,sizing,entry_minute,remaining_minutes,first_quote_ts,slug,side,target_cost,shares,entry_price,pnl_usd,bankroll_after
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 02:25:01+00:00,btc-updown-5m-1777256700,buy_down,13.241935083068222,21.35795981140036,0.62,-13.455514681182226,39.51222565109066
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 02:55:01+00:00,btc-updown-5m-1777258500,buy_down,9.878056412772665,15.1970098658041,0.65,5.166983354373394,44.67920900546405
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 03:15:00+00:00,btc-updown-5m-1777259700,buy_down,11.169802251366013,20.684818984011134,0.54,-11.376650441206124,33.30255856425793
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 03:25:02+00:00,btc-updown-5m-1777260300,buy_down,8.325639641064482,11.893770915806403,0.7,3.4491935655838573,36.75175212984178
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 03:35:00+00:00,btc-updown-5m-1777260900,buy_down,9.187938032460446,13.713340346955889,0.67,4.388268911025883,41.140021040867666
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 03:45:01+00:00,btc-updown-5m-1777261500,buy_down,10.285005260216916,17.14167543369486,0.6,6.685253419140996,47.825274460008664
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 03:50:02+00:00,btc-updown-5m-1777261800,buy_down,11.956318615002166,20.264946805088417,0.59,8.105978722035367,55.93125318204403
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 03:55:00+00:00,btc-updown-5m-1777262100,buy_down,9.4815,15.05,0.63,5.418,61.34925318204403
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 04:05:02+00:00,btc-updown-5m-1777262700,buy_down,15.337313295511008,19.414320627229124,0.79,3.882864125445824,65.23211730748986
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 04:10:01+00:00,btc-updown-5m-1777263000,buy_down,16.308029326872465,24.340342278914125,0.67,7.788909529252519,73.02102683674238
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 04:30:02+00:00,btc-updown-5m-1777264200,buy_down,18.255256709185595,30.42542784864266,0.6,11.865916860970637,84.88694369771302
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 05:05:01+00:00,btc-updown-5m-1777266300,buy_down,21.221735924428256,34.22860632972299,0.62,12.664584341997507,97.55152803971053
rule_drop10_to50_down,fixed_25pct,1,4.0,2026-04-27 05:10:01+00:00,btc-updown-5m-1777266600,buy_down,24.387882009927633,42.78575791215375,0.57,17.970018323104576,115.52154636281512
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-26 06:00:01+00:00,btc-updown-5m-1777183200,buy_up,12.75,17.0,0.75,4.08,104.08
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-26 11:00:01+00:00,btc-updown-5m-1777201200,buy_up,20.816000000000003,23.388764044943823,0.89,2.338876404494382,106.41887640449438
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-26 12:50:01+00:00,btc-updown-5m-1777207800,buy_up,21.28377528089888,26.276265778887502,0.81,-21.546537938687752,84.87233846580664
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-26 13:15:01+00:00,btc-updown-5m-1777209300,buy_up,16.974467693161326,22.334825912054377,0.76,-17.19781595228187,67.67452251352476
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-26 15:25:01+00:00,btc-updown-5m-1777217100,buy_up,13.534904502704954,18.540965072198567,0.73,4.820650918771627,72.4951734322964
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-26 17:05:01+00:00,btc-updown-5m-1777223100,buy_up,3.7199999999999998,6.0,0.62,2.2199999999999998,74.7151734322964
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-26 18:15:02+00:00,btc-updown-5m-1777227300,buy_up,14.94303468645928,24.905057810765467,0.6,9.712972546198532,84.42814597849492
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-26 19:10:02+00:00,btc-updown-5m-1777230600,buy_up,14.399999999999999,20.0,0.72,5.4,89.82814597849493
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-26 20:30:01+00:00,btc-updown-5m-1777235400,buy_up,17.965629195698988,24.27787729148512,0.74,6.06946932287128,95.89761530136622
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-26 21:35:01+00:00,btc-updown-5m-1777239300,buy_up,19.179523060273244,24.908471506848368,0.77,-19.428607775341728,76.46900752602448
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-26 23:20:00+00:00,btc-updown-5m-1777245600,buy_up,15.293801505204897,20.66729933135797,0.74,5.166824832839493,81.63583235886398
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-27 00:45:01+00:00,btc-updown-5m-1777250700,buy_up,16.327166471772795,23.324523531103996,0.7,6.764111824020159,88.39994418288414
rule_rise30to50_up,fixed_20pct,1,4.0,2026-04-27 03:30:01+00:00,btc-updown-5m-1777260600,buy_up,17.67998883657683,24.219162789831273,0.73,-17.92218046447514,70.477763718409
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-26 06:00:01+00:00,btc-updown-5m-1777183200,buy_up,12.75,17.0,0.75,4.08,104.08
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-26 11:00:01+00:00,btc-updown-5m-1777201200,buy_up,26.02,29.235955056179776,0.89,2.9235955056179774,107.00359550561798
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-26 12:50:01+00:00,btc-updown-5m-1777207800,buy_up,26.750898876404495,33.02580108198086,0.81,-27.081156887224306,79.92243861839367
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-26 13:15:01+00:00,btc-updown-5m-1777209300,buy_up,19.980609654598418,26.290275861313706,0.76,-20.243512413211555,59.678926205182115
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-26 15:25:01+00:00,btc-updown-5m-1777217100,buy_up,14.919731551295529,20.43798842643223,0.73,5.31387699087238,64.9928031960545
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-26 17:05:01+00:00,btc-updown-5m-1777223100,buy_up,3.7199999999999998,6.0,0.62,2.2199999999999998,67.2128031960545
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-26 18:15:02+00:00,btc-updown-5m-1777227300,buy_up,16.803200799013624,28.00533466502271,0.6,10.922080519358857,78.13488371541335
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-26 19:10:02+00:00,btc-updown-5m-1777230600,buy_up,14.399999999999999,20.0,0.72,5.4,83.53488371541336
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-26 20:30:01+00:00,btc-updown-5m-1777235400,buy_up,20.88372092885334,28.22124449845046,0.74,7.055311124612615,90.59019484002597
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-26 21:35:01+00:00,btc-updown-5m-1777239300,buy_up,22.647548710006493,29.412400922086356,0.77,-22.94167271922736,67.64852212079862
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-26 23:20:00+00:00,btc-updown-5m-1777245600,buy_up,16.912130530199654,22.854230446215748,0.74,5.713557611553937,73.36207973235256
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-27 00:45:01+00:00,btc-updown-5m-1777250700,buy_up,18.34051993308814,26.200742761554487,0.7,7.598215400850802,80.96029513320336
rule_rise30to50_up,fixed_25pct,1,4.0,2026-04-27 03:30:01+00:00,btc-updown-5m-1777260600,buy_up,20.24007378330084,27.726128470275125,0.73,-20.517335068003593,60.44296006519977
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 05:35:01+00:00,btc-updown-5m-1777181700,buy_down,20.0,23.25581395348837,0.86,3.0232558139534884,103.02325581395348
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 05:45:02+00:00,btc-updown-5m-1777182300,buy_down,20.6046511627907,23.151293441337863,0.89,-20.836164097204076,82.1870917167494
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 05:50:01+00:00,btc-updown-5m-1777182600,buy_down,5.7205,6.73,0.85,0.9422000000000001,83.1292917167494
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 06:05:01+00:00,btc-updown-5m-1777183500,buy_down,16.625858343349883,22.775148415547786,0.73,5.9215385880424245,89.05083030479183
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 06:15:00+00:00,btc-updown-5m-1777184100,buy_down,17.810166060958366,25.443094372797667,0.7,7.378497368111324,96.42932767290316
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 06:50:01+00:00,btc-updown-5m-1777186200,buy_down,19.285865534580633,25.376138861290308,0.76,-19.539626923193538,76.88970074970962
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 07:25:02+00:00,btc-updown-5m-1777188300,buy_down,15.377940149941924,21.06567143827661,0.73,5.477074573951919,82.36677532366154
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 07:30:01+00:00,btc-updown-5m-1777188600,buy_down,16.47335506473231,21.119685980426038,0.78,4.435134055889467,86.801909379551
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 08:15:01+00:00,btc-updown-5m-1777191300,buy_down,17.360381875910203,20.667121280845482,0.84,3.1000681921268227,89.90197757167783
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 08:40:01+00:00,btc-updown-5m-1777192800,buy_down,17.980395514335566,19.543908167756047,0.92,1.3680735717429227,91.27005114342076
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 08:45:01+00:00,btc-updown-5m-1777193100,buy_down,18.25401022868415,26.07715746954879,0.7,7.56237566616915,98.8324268095899
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 08:55:01+00:00,btc-updown-5m-1777193700,buy_down,19.766485361917983,28.237836231311405,0.7,8.188972507080308,107.02139931667021
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 09:30:00+00:00,btc-updown-5m-1777195800,buy_down,21.404279863334043,24.32304529924323,0.88,2.6755349829167554,109.69693429958697
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 09:45:01+00:00,btc-updown-5m-1777196700,buy_down,21.939386859917395,29.252515813223194,0.75,7.0206037951735665,116.71753809476054
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 10:00:01+00:00,btc-updown-5m-1777197600,buy_down,23.34350761895211,26.52671320335467,0.88,2.9179384523690137,119.63547654712956
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 10:25:00+00:00,btc-updown-5m-1777199100,buy_down,23.927095309425912,29.53962383879742,0.81,5.317132290983534,124.9526088381131
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 10:30:01+00:00,btc-updown-5m-1777199400,buy_down,24.99052176762262,30.47624605807637,0.82,-25.295284228203386,99.65732460990971
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 10:40:02+00:00,btc-updown-5m-1777200000,buy_down,19.93146492198194,27.682590169419363,0.72,7.474299345743229,107.13162395565294
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 11:15:01+00:00,btc-updown-5m-1777202100,buy_down,21.42632479113059,27.82639583263713,0.77,6.121807083180167,113.25343103883311
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 11:30:01+00:00,btc-updown-5m-1777203000,buy_down,4.2529,5.990000000000001,0.71,1.6772000000000005,114.93063103883311
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 11:35:02+00:00,btc-updown-5m-1777203300,buy_down,22.986126207766624,28.377933589835337,0.81,5.108028046170359,120.03865908500347
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 11:45:01+00:00,btc-updown-5m-1777203900,buy_down,24.007731817000696,30.779143355129097,0.78,-24.315523250551987,95.72313583445148
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 12:10:01+00:00,btc-updown-5m-1777205400,buy_down,19.1446271668903,21.755258144193522,0.88,2.3930783958612873,98.11621423031276
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 12:40:01+00:00,btc-updown-5m-1777207200,buy_down,19.623242846062553,24.52905355757819,0.8,4.660520175939855,102.77673440625261
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 13:20:01+00:00,btc-updown-5m-1777209600,buy_down,20.555346881250525,31.623610586539268,0.65,10.75202759942335,113.52876200567596
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 13:35:01+00:00,btc-updown-5m-1777210500,buy_down,22.705752401135193,31.103770412513963,0.73,-23.016790105260334,90.51197190041563
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 13:40:01+00:00,btc-updown-5m-1777210800,buy_down,18.102394380083126,23.509603091017045,0.77,5.17211268002375,95.68408458043938
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 13:45:01+00:00,btc-updown-5m-1777211100,buy_down,19.136816916087877,22.25211269312544,0.86,2.892774650106307,98.57685923054568
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 13:55:00+00:00,btc-updown-5m-1777211700,buy_down,11.3929,19.31,0.59,-11.585999999999999,86.99085923054568
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 14:00:02+00:00,btc-updown-5m-1777212000,buy_down,17.398171846109136,18.911056354466453,0.92,1.323773944812651,88.31463317535834
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 14:05:01+00:00,btc-updown-5m-1777212300,buy_down,17.662926635071667,18.992394231259855,0.93,-17.852850577384263,70.46178259797408
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 14:10:01+00:00,btc-updown-5m-1777212600,buy_down,14.092356519594816,19.304597972047695,0.73,-14.285402499315294,56.17638009865878
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 14:15:01+00:00,btc-updown-5m-1777212900,buy_down,11.235276019731756,14.404200025297124,0.78,-11.379318019984728,44.79706207867405
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 14:30:01+00:00,btc-updown-5m-1777213800,buy_down,8.95941241573481,12.799160593906873,0.7,3.7117565722329937,48.508818650907045
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 14:35:01+00:00,btc-updown-5m-1777214100,buy_down,9.70176373018141,13.47467184747418,0.72,-9.836510448656151,38.672308202250896
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 14:45:01+00:00,btc-updown-5m-1777214700,buy_down,7.73446164045018,9.915976462115614,0.78,2.0823550570442784,40.75466325929517
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 15:05:00+00:00,btc-updown-5m-1777215900,buy_down,8.150932651859035,8.859709404194604,0.92,0.620179658293622,41.37484291758879
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 15:20:01+00:00,btc-updown-5m-1777216800,buy_down,3.8280000000000003,4.4,0.87,0.5280000000000001,41.90284291758879
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 15:30:02+00:00,btc-updown-5m-1777217400,buy_down,8.380568583517759,11.9722408335968,0.7,3.4719498417430725,45.37479275933187
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 15:45:02+00:00,btc-updown-5m-1777218300,buy_down,9.074958551866374,10.803522085555207,0.84,1.6205283128332812,46.99532107216515
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 15:55:02+00:00,btc-updown-5m-1777218900,buy_down,9.39906421443303,10.929144435387245,0.86,-9.508355658786904,37.48696541337824
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 16:05:01+00:00,btc-updown-5m-1777219500,buy_down,7.497393082675649,9.736874133345,0.77,2.1421123093358996,39.62907772271414
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 16:30:02+00:00,btc-updown-5m-1777221000,buy_down,7.925815544542829,13.43358566871666,0.59,-8.060151401229996,31.56892632148415
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 16:40:02+00:00,btc-updown-5m-1777221600,buy_down,6.31378526429683,14.030633920659621,0.45,7.576542317156196,39.145468638640345
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 17:00:00+00:00,btc-updown-5m-1777222800,buy_down,7.829093727728069,9.547675277717158,0.82,-7.92457048050524,31.220898158135107
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 17:30:02+00:00,btc-updown-5m-1777224600,buy_down,6.244179631627022,7.260673990263979,0.86,0.9438876187343173,32.16478577686942
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 17:55:01+00:00,btc-updown-5m-1777226100,buy_down,6.4329571553738845,10.051495555271694,0.64,3.5180234443450926,35.68280922121451
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 18:10:02+00:00,btc-updown-5m-1777227000,buy_down,7.136561844242903,8.20294464855506,0.87,-7.218591290728454,28.464217930486058
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 18:25:01+00:00,btc-updown-5m-1777227900,buy_down,5.6928435860972115,6.777194745353824,0.84,1.0165792118030736,29.48079714228913
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 19:00:02+00:00,btc-updown-5m-1777230000,buy_down,5.8961594284578265,6.700181168702075,0.88,0.7370199285572283,30.21781707084636
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 19:25:02+00:00,btc-updown-5m-1777231500,buy_down,6.043563414169272,8.058084552225695,0.75,1.9339402925341669,32.151757363380526
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 19:55:01+00:00,btc-updown-5m-1777233300,buy_down,6.430351472676105,9.319349960400153,0.69,2.795804988120046,34.94756235150057
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 20:00:02+00:00,btc-updown-5m-1777233600,buy_down,6.989512470300115,8.629027741111253,0.81,-7.075802747711228,27.871759603789343
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 20:10:00+00:00,btc-updown-5m-1777234200,buy_down,5.574351920757869,11.61323316824556,0.48,5.922748915805236,33.79450851959458
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 20:35:01+00:00,btc-updown-5m-1777235700,buy_down,6.758901703918916,9.258769457423172,0.73,2.407280058930025,36.20178857852461
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 20:55:02+00:00,btc-updown-5m-1777236900,buy_down,1.2663,1.89,0.67,0.6047999999999999,36.806588578524604
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 21:30:01+00:00,btc-updown-5m-1777239000,buy_down,7.361317715704921,7.588987335778269,0.97,0.15177974671556557,36.95836832524017
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 21:35:01+00:00,btc-updown-5m-1777239300,buy_down,1.6167,3.17,0.51,1.5215999999999998,38.47996832524017
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 21:40:01+00:00,btc-updown-5m-1777239600,buy_down,7.695993665048035,11.153614007315994,0.69,3.346084202194799,41.82605252743497
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 21:45:02+00:00,btc-updown-5m-1777239900,buy_down,8.365210505486994,10.456513131858742,0.8,1.9867374950531604,43.81279002248813
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 21:50:02+00:00,btc-updown-5m-1777240200,buy_down,8.762558004497626,13.078444782832277,0.67,-8.893342452325948,34.919447570162184
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 22:20:02+00:00,btc-updown-5m-1777242000,buy_down,6.9838895140324375,11.83710087124142,0.59,4.734840348496568,39.65428791865875
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 22:50:01+00:00,btc-updown-5m-1777243800,buy_down,7.9308575837317505,10.299815043807468,0.77,2.2659593096376427,41.9202472282964
rule_drop10_down,fixed_20pct,2,3.0,2026-04-26 22:55:00+00:00,btc-updown-5m-1777244100,buy_down,8.38404944565928,13.973415742765466,0.6,5.449632139678532,47.36987936797493
rule_drop10_down,fixed_20pct,2,3.0,2026-04-27 00:05:02+00:00,btc-updown-5m-1777248300,buy_down,9.473975873594986,16.62101030455261,0.57,6.980824327912097,54.35070369588703
rule_drop10_down,fixed_20pct,2,3.0,2026-04-27 00:25:00+00:00,btc-updown-5m-1777249500,buy_down,10.870140739177407,15.753827158228127,0.69,4.726148147468439,59.07685184335546
rule_drop10_down,fixed_20pct,2,3.0,2026-04-27 00:30:01+00:00,btc-updown-5m-1777249800,buy_down,11.815370368671093,19.05704898172757,0.62,-12.00594085848837,47.0709109848671
rule_drop10_down,fixed_20pct,2,3.0,2026-04-27 01:15:01+00:00,btc-updown-5m-1777252500,buy_down,9.41418219697342,11.075508467027552,0.85,1.5505711853838575,48.62148217025096
